Input	Output
mug : o a h ; flagon : b ; SEPARATE unmix flagon	mug : o a h ; flagon : b ;
canister : f g h f h ; decanter : g g ; SEPARATE double canister	canister : f g h f h f g h f h ; decanter : g g ;
canister : d d f ; cup : a a d c ; SEPARATE empty cup	canister : d d f ; cup : _ ;
mug : m b b p m ; thermos : v h g g v h ; decanter : c m ; SEPARATE filter thermos	mug : m b b p m ; thermos : v v h h g g ; decanter : c m ;
beaker : o ; glass : b b ; bottle : y y ; SEPARATE create decanter	beaker : o ; glass : b b ; bottle : y y ; decanter : _ ;
pitcher : e y ; vessel : v r r g g ; pitcher : f o f ; jar : r p ; SEPARATE create bottle	pitcher : e y ; vessel : v r r g g ; pitcher : f o f ; jar : r p ; bottle : _ ;
glass : f f g ; urn : v v b p p ; SEPARATE shift glass before urn	glass : f f g ; urn : v v b p p ;
beaker : y ; flask : m y e y ; bottle : p c b b ; flask : r r o ; SEPARATE destroy beaker	flask : m y e y ; bottle : p c b b ; flask : r r o ;
decanter : e f e ; urn : g g ; mug : y y ; SEPARATE create jar	decanter : e f e ; urn : g g ; mug : y y ; jar : _ ;
pitcher : a g g o o ; flask : p a p a ; cup : d d p p ; canister : v a a v ; SEPARATE double canister	pitcher : a g g o o ; flask : p a p a ; cup : d d p p ; canister : v a a v v a a v ;
bottle : a a v g ; mug : b h b ; burette : m a b m b a ; SEPARATE empty burette	bottle : a a v g ; mug : b h b ; burette : _ ;
cup : d d ; flagon : c y c e y ; SEPARATE shift flagon after cup	cup : d d ; flagon : c y c e y ;
beaker : h e e h m ; flask : f f y y ; jar : o ; cup : c c a ; SEPARATE empty cup	beaker : h e e h m ; flask : f f y y ; jar : o ; cup : _ ;
flask : p y p ; beaker : v e p e p ; SEPARATE filter beaker	flask : p y p ; beaker : v e e p p ;
pitcher : f ; decanter : p a a c c ; thermos : p p o o v ; vessel : b p e ; SEPARATE empty pitcher	pitcher : _ ; decanter : p a a c c ; thermos : p p o o v ; vessel : b p e ;
flask : f f ; flagon : v f v c ; pitcher : e y o ; SEPARATE destroy flask	flagon : v f v c ; pitcher : e y o ;
pitcher : v a v a ; decanter : f f y y g ; glass : r o r ; SEPARATE shift pitcher after glass	decanter : f f y y g ; glass : r o r ; pitcher : v a v a ;
urn : y ; glass : c g g ; flask : c m ; flagon : d ; SEPARATE empty flask	urn : y ; glass : c g g ; flask : _ ; flagon : d ;
vessel : f f r r ; bottle : p ; SEPARATE double vessel	vessel : f f r r f f r r ; bottle : p ;
beaker : p p ; mug : p r p r ; SEPARATE filter mug	beaker : p p ; mug : p p r r ;
jug : e e ; flask : c b c ; jug : y y ; bottle : f f ; SEPARATE shift bottle after first jug	jug : e e ; bottle : f f ; flask : c b c ; jug : y y ;
burette : y y ; glass : v p y ; SEPARATE shift burette before glass	burette : y y ; glass : v p y ;
thermos : m m ; decanter : d d ; beaker : m o b ; decanter : v ; SEPARATE shift first decanter after last decanter	thermos : m m ; beaker : m o b ; decanter : v ; decanter : d d ;
beaker : r r m b b m ; glass : f r f v ; SEPARATE destroy glass	beaker : r r m b b m ;
thermos : r r o ; thermos : r v ; SEPARATE shift last thermos before first thermos	thermos : r v ; thermos : r r o ;
glass : v g f f ; beaker : v o c ; SEPARATE unmix glass	glass : v ; glass : g ; glass : f f ; beaker : v o c ;
flask : b ; cup : p v ; SEPARATE empty flask	flask : _ ; cup : p v ;
jar : h h ; bottle : p ; urn : y ; SEPARATE destroy bottle	jar : h h ; urn : y ;
bottle : d d ; cup : v d ; urn : m m b f f ; mug : a a ; SEPARATE filter mug	bottle : d d ; cup : v d ; urn : m m b f f ; mug : a a ;
flagon : m m r ; beaker : c c p p d ; pitcher : f f ; SEPARATE empty flagon	flagon : _ ; beaker : c c p p d ; pitcher : f f ;
canister : f f ; glass : a f a g g ; flask : p p e ; jar : p c p ; SEPARATE create urn	canister : f f ; glass : a f a g g ; flask : p p e ; jar : p c p ; urn : _ ;
vessel : f b o ; mug : y y ; canister : h g h g ; SEPARATE empty mug	vessel : f b o ; mug : _ ; canister : h g h g ;
glass : h ; bottle : e ; flagon : r r v ; SEPARATE unmix flagon	glass : h ; bottle : e ; flagon : r r ; flagon : v ;
glass : b b e e ; glass : c c v v h ; mug : h a a r ; flask : e o h e ; SEPARATE filter last glass	glass : b b e e ; glass : c c v v h ; mug : h a a r ; flask : e o h e ;
jug : o g g ; thermos : y m e ; vessel : p ; SEPARATE shift vessel before jug	vessel : p ; jug : o g g ; thermos : y m e ;
jar : p p ; glass : g g m ; SEPARATE filter jar	jar : p p ; glass : g g m ;
vessel : e e ; cup : d o p ; cup : h f f ; SEPARATE filter first cup	vessel : e e ; cup : d o p ; cup : h f f ;
decanter : e ; mug : c f ; flagon : a a ; SEPARATE create glass	decanter : e ; mug : c f ; flagon : a a ; glass : _ ;
burette : f a o o a f ; canister : d b b d g g ; vessel : e e ; jug : f m m f ; SEPARATE filter jug	burette : f a o o a f ; canister : d b b d g g ; vessel : e e ; jug : f f m m ;
bottle : p o ; pitcher : c c o m o m ; cup : g p f f ; vessel : h h ; SEPARATE shift vessel after pitcher	bottle : p o ; pitcher : c c o m o m ; vessel : h h ; cup : g p f f ;
flagon : e e v ; vessel : v v ; cup : a a ; mug : y d y f f d ; SEPARATE create vessel	flagon : e e v ; vessel : v v ; cup : a a ; mug : y d y f f d ; vessel : _ ;
beaker : y y ; flask : e e o o ; beaker : d d ; SEPARATE shift flask before last beaker	beaker : y y ; flask : e e o o ; beaker : d d ;
jug : m a d d ; flask : y ; canister : y d y f ; SEPARATE shift jug before flask	jug : m a d d ; flask : y ; canister : y d y f ;
jug : a ; beaker : y m a a m ; bottle : v b v b ; SEPARATE empty jug	jug : _ ; beaker : y m a a m ; bottle : v b v b ;
bottle : a ; burette : y m y ; mug : o g p g p ; SEPARATE create decanter	bottle : a ; burette : y m y ; mug : o g p g p ; decanter : _ ;
mug : y ; pitcher : b y b f ; mug : y y ; SEPARATE shift second mug after pitcher	mug : y ; pitcher : b y b f ; mug : y y ;
beaker : a a ; cup : g r o r ; SEPARATE shift cup before beaker	cup : g r o r ; beaker : a a ;
mug : v m y m v ; beaker : m m p y y ; beaker : c h c d ; thermos : o c o y y ; SEPARATE shift thermos before last beaker	mug : v m y m v ; beaker : m m p y y ; thermos : o c o y y ; beaker : c h c d ;
pitcher : c y c h y ; flagon : e e v v ; thermos : o m m o ; glass : c v p c ; SEPARATE destroy flagon	pitcher : c y c h y ; thermos : o m m o ; glass : c v p c ;
thermos : y ; flask : o ; SEPARATE empty flask	thermos : y ; flask : _ ;
urn : m m b b ; thermos : g c ; SEPARATE destroy urn	thermos : g c ;
cup : e e ; pitcher : d d f f ; SEPARATE shift cup after pitcher	pitcher : d d f f ; cup : e e ;
mug : c c g g ; glass : a e a e ; glass : r c ; SEPARATE empty last glass	mug : c c g g ; glass : a e a e ; glass : _ ;
flagon : r d p p r ; burette : g f f ; beaker : o b o p ; flask : e ; SEPARATE filter flask	flagon : r d p p r ; burette : g f f ; beaker : o b o p ; flask : e ;
burette : a v v d ; vessel : b b v ; SEPARATE double vessel	burette : a v v d ; vessel : b b v b b v ;
cup : f m d m f d ; burette : o ; bottle : o ; glass : h r h ; SEPARATE filter glass	cup : f m d m f d ; burette : o ; bottle : o ; glass : h h r ;
burette : h e c e ; bottle : o b o ; SEPARATE create pitcher	burette : h e c e ; bottle : o b o ; pitcher : _ ;
pitcher : r c ; urn : p a a r p r ; SEPARATE unmix urn	pitcher : r c ; urn : p p ; urn : a a ; urn : r r ;
glass : e ; canister : c p p ; bottle : h r h d d ; cup : v ; SEPARATE empty cup	glass : e ; canister : c p p ; bottle : h r h d d ; cup : _ ;
flask : d m m ; jar : o ; SEPARATE shift jar before flask	jar : o ; flask : d m m ;
flagon : f r r v ; vessel : g y y ; jug : y ; SEPARATE double flagon	flagon : f r r v f r r v ; vessel : g y y ; jug : y ;
flagon : p ; flask : o b b ; SEPARATE empty flagon	flagon : _ ; flask : o b b ;
urn : g r m g r ; pitcher : g h g h ; thermos : y y ; SEPARATE shift thermos after pitcher	urn : g r m g r ; pitcher : g h g h ; thermos : y y ;
flagon : a ; urn : f r g r g ; mug : g m e m e ; flask : v d d a a ; SEPARATE filter flagon	flagon : a ; urn : f r g r g ; mug : g m e m e ; flask : v d d a a ;
canister : f a r r a ; cup : m y ; jar : p m ; SEPARATE destroy jar	canister : f a r r a ; cup : m y ;
pitcher : m ; jar : a g g a ; flask : b y y ; beaker : m m ; SEPARATE destroy jar	pitcher : m ; flask : b y y ; beaker : m m ;
canister : r h h ; thermos : y e ; jug : g g v ; jug : v r e ; SEPARATE empty last jug	canister : r h h ; thermos : y e ; jug : g g v ; jug : _ ;
urn : r y d d r ; burette : o o ; bottle : e o o b e ; SEPARATE empty urn	urn : _ ; burette : o o ; bottle : e o o b e ;
pitcher : r r ; mug : h g f h g ; bottle : y d b b ; SEPARATE unmix mug	pitcher : r r ; mug : h h ; mug : g g ; mug : f ; bottle : y d b b ;
flagon : c c ; pitcher : v v ; jug : f ; beaker : p h e p ; SEPARATE unmix flagon	flagon : c c ; pitcher : v v ; jug : f ; beaker : p h e p ;
burette : f f ; pitcher : o h o f h ; glass : a a y y ; SEPARATE double pitcher	burette : f f ; pitcher : o h o f h o h o f h ; glass : a a y y ;
thermos : r p d r ; flagon : d g d g c ; SEPARATE unmix flagon	thermos : r p d r ; flagon : d d ; flagon : g g ; flagon : c ;
burette : d ; decanter : p r p r ; SEPARATE unmix burette	burette : d ; decanter : p r p r ;
glass : a d a ; burette : h d ; cup : r r ; thermos : p m p ; SEPARATE double cup	glass : a d a ; burette : h d ; cup : r r r r ; thermos : p m p ;
thermos : f b b o ; jug : h c b b h ; SEPARATE destroy thermos	jug : h c b b h ;
burette : g g ; jug : v h ; canister : y m m ; SEPARATE double jug	burette : g g ; jug : v h v h ; canister : y m m ;
burette : h y h ; urn : h h ; SEPARATE shift burette after urn	urn : h h ; burette : h y h ;
bottle : g v v m m ; burette : r r ; beaker : e f y ; beaker : r ; SEPARATE unmix first beaker	bottle : g v v m m ; burette : r r ; beaker : e ; beaker : f ; beaker : y ; beaker : r ;
bottle : b c b v ; flask : h h f f ; SEPARATE empty flask	bottle : b c b v ; flask : _ ;
jar : e y e y h ; jar : h ; SEPARATE shift first jar before second jar	jar : e y e y h ; jar : h ;
pitcher : r v y r y v ; urn : p ; SEPARATE create flagon	pitcher : r v y r y v ; urn : p ; flagon : _ ;
vessel : r f f e e ; thermos : y e y ; canister : e o e ; SEPARATE empty thermos	vessel : r f f e e ; thermos : _ ; canister : e o e ;
vessel : a ; burette : d a d a ; burette : c c ; SEPARATE filter vessel	vessel : a ; burette : d a d a ; burette : c c ;
vessel : v v g o ; jug : o b ; SEPARATE double jug	vessel : v v g o ; jug : o b o b ;
pitcher : r p v p ; pitcher : o h o h ; SEPARATE create burette	pitcher : r p v p ; pitcher : o h o h ; burette : _ ;
decanter : e d y d ; mug : g g y v y ; mug : p d p h h ; decanter : h o y y ; SEPARATE filter first decanter	decanter : e d d y ; mug : g g y v y ; mug : p d p h h ; decanter : h o y y ;
bottle : y y ; bottle : a a ; flask : g c g m ; SEPARATE destroy last bottle	bottle : y y ; flask : g c g m ;
canister : y ; beaker : b f h b ; SEPARATE empty beaker	canister : y ; beaker : _ ;
urn : b e ; mug : m o o m e ; vessel : v v c d d ; SEPARATE double mug	urn : b e ; mug : m o o m e m o o m e ; vessel : v v c d d ;
jar : v v m ; jar : v o ; cup : d b o ; urn : m m b ; SEPARATE shift last jar after cup	jar : v v m ; cup : d b o ; jar : v o ; urn : m m b ;
beaker : y m m y r ; bottle : v m ; glass : h e e d ; jug : b ; SEPARATE destroy jug	beaker : y m m y r ; bottle : v m ; glass : h e e d ;
flask : y ; decanter : r o a ; jug : m b b m ; decanter : g p g p ; SEPARATE empty last decanter	flask : y ; decanter : r o a ; jug : m b b m ; decanter : _ ;
decanter : y y ; flask : g ; cup : c y c e y ; SEPARATE create thermos	decanter : y y ; flask : g ; cup : c y c e y ; thermos : _ ;
flask : c ; flask : g g c ; SEPARATE filter second flask	flask : c ; flask : g g c ;
jar : e o m e m ; pitcher : g ; burette : p ; SEPARATE create thermos	jar : e o m e m ; pitcher : g ; burette : p ; thermos : _ ;
canister : r r ; glass : r a r ; bottle : a a f o ; SEPARATE unmix canister	canister : r r ; glass : r a r ; bottle : a a f o ;
mug : o v ; jar : a ; flagon : m c c ; SEPARATE unmix flagon	mug : o v ; jar : a ; flagon : m ; flagon : c c ;
decanter : v m h m v ; vessel : d y ; SEPARATE filter decanter	decanter : v v m m h ; vessel : d y ;
pitcher : h h g a a ; flask : f e d d ; burette : a a ; mug : h ; SEPARATE shift pitcher after burette	flask : f e d d ; burette : a a ; pitcher : h h g a a ; mug : h ;
cup : a a ; urn : d d ; decanter : f c o ; glass : g g ; SEPARATE destroy decanter	cup : a a ; urn : d d ; glass : g g ;
pitcher : d a v d v ; beaker : h ; burette : p p m v m ; pitcher : g ; SEPARATE create bottle	pitcher : d a v d v ; beaker : h ; burette : p p m v m ; pitcher : g ; bottle : _ ;
mug : p b ; flask : o g d ; SEPARATE filter flask	mug : p b ; flask : o g d ;
glass : e ; urn : v y v p ; pitcher : e f f ; SEPARATE empty urn	glass : e ; urn : _ ; pitcher : e f f ;
jug : b d m b d ; jar : g ; cup : r ; SEPARATE empty jar	jug : b d m b d ; jar : _ ; cup : r ;
glass : a ; decanter : h y h ; vessel : h b b o o h ; SEPARATE empty glass	glass : _ ; decanter : h y h ; vessel : h b b o o h ;
urn : g v ; bottle : h ; flask : m m v v ; decanter : a b ; SEPARATE create vessel	urn : g v ; bottle : h ; flask : m m v v ; decanter : a b ; vessel : _ ;
decanter : y y b b ; cup : p ; mug : h h v v ; SEPARATE shift mug before decanter	mug : h h v v ; decanter : y y b b ; cup : p ;
jug : f p v v f ; pitcher : y y ; urn : d d r r a ; vessel : h d ; SEPARATE create bottle	jug : f p v v f ; pitcher : y y ; urn : d d r r a ; vessel : h d ; bottle : _ ;
vessel : g ; jar : b b h ; pitcher : m m r v v r ; SEPARATE unmix pitcher	vessel : g ; jar : b b h ; pitcher : m m ; pitcher : r r ; pitcher : v v ;
urn : e e ; decanter : h h ; SEPARATE destroy decanter	urn : e e ;
canister : c c p o ; burette : g o y y g ; jar : a d a ; SEPARATE double burette	canister : c c p o ; burette : g o y y g g o y y g ; jar : a d a ;
cup : m m h h ; jug : e f p f ; SEPARATE empty cup	cup : _ ; jug : e f p f ;
urn : y ; jar : f e r ; SEPARATE unmix urn	urn : y ; jar : f e r ;
canister : h o e h e ; pitcher : e ; pitcher : y y p ; jug : h d h d ; SEPARATE empty first pitcher	canister : h o e h e ; pitcher : _ ; pitcher : y y p ; jug : h d h d ;
burette : e ; mug : d d ; mug : o b y o ; SEPARATE destroy first mug	burette : e ; mug : o b y o ;
jar : e e ; pitcher : f h r ; SEPARATE unmix pitcher	jar : e e ; pitcher : f ; pitcher : h ; pitcher : r ;
jar : o y y ; glass : f g c ; thermos : b g g b ; jar : e y e y ; SEPARATE filter first jar	jar : o y y ; glass : f g c ; thermos : b g g b ; jar : e y e y ;
decanter : c ; jar : v ; beaker : h b h o ; urn : f e f ; SEPARATE unmix urn	decanter : c ; jar : v ; beaker : h b h o ; urn : f f ; urn : e ;
mug : y f y m f m ; jug : e p e p ; SEPARATE create burette	mug : y f y m f m ; jug : e p e p ; burette : _ ;
jug : p p ; jar : o v ; jug : b d b c ; SEPARATE double jar	jug : p p ; jar : o v o v ; jug : b d b c ;
urn : m b r b r ; jar : f ; vessel : d o d h o ; jug : p r a p r ; SEPARATE destroy urn	jar : f ; vessel : d o d h o ; jug : p r a p r ;
burette : c a c a r ; glass : a v c c ; SEPARATE empty glass	burette : c a c a r ; glass : _ ;
bottle : o o ; decanter : p m m p ; SEPARATE filter bottle	bottle : o o ; decanter : p m m p ;
vessel : a d d b ; glass : y y c c g ; SEPARATE shift vessel before glass	vessel : a d d b ; glass : y y c c g ;
beaker : d e ; bottle : d d ; SEPARATE destroy beaker	bottle : d d ;
vessel : d d o m o m ; canister : v ; SEPARATE empty canister	vessel : d d o m o m ; canister : _ ;
jug : v ; jar : r f f h h ; SEPARATE double jug	jug : v v ; jar : r f f h h ;
bottle : h c ; vessel : b p o o ; SEPARATE unmix bottle	bottle : h ; bottle : c ; vessel : b p o o ;
vessel : g g b e ; flask : f f r ; SEPARATE create urn	vessel : g g b e ; flask : f f r ; urn : _ ;
decanter : b d ; bottle : r g a r ; flask : m m e e y ; SEPARATE create cup	decanter : b d ; bottle : r g a r ; flask : m m e e y ; cup : _ ;
thermos : y v y a ; vessel : o ; beaker : p o r ; SEPARATE create bottle	thermos : y v y a ; vessel : o ; beaker : p o r ; bottle : _ ;
jug : f ; vessel : e c c h e ; SEPARATE create vessel	jug : f ; vessel : e c c h e ; vessel : _ ;
glass : v m m h h ; flask : e m e m ; burette : r ; SEPARATE destroy glass	flask : e m e m ; burette : r ;
jug : m r r ; jar : v b ; SEPARATE shift jar after jug	jug : m r r ; jar : v b ;
decanter : e y y ; flagon : b b ; SEPARATE unmix flagon	decanter : e y y ; flagon : b b ;
decanter : b o o ; flask : a v p v ; beaker : g f d d f ; mug : d m d m ; SEPARATE filter mug	decanter : b o o ; flask : a v p v ; beaker : g f d d f ; mug : d d m m ;
canister : m o o r ; bottle : v r ; SEPARATE empty canister	canister : _ ; bottle : v r ;
decanter : e e ; jug : g ; vessel : b b p ; burette : y d y d ; SEPARATE create pitcher	decanter : e e ; jug : g ; vessel : b b p ; burette : y d y d ; pitcher : _ ;
glass : f ; decanter : v v ; SEPARATE destroy glass	decanter : v v ;
pitcher : d y y ; jar : g m g m v ; burette : y p b ; beaker : g g h ; SEPARATE filter beaker	pitcher : d y y ; jar : g m g m v ; burette : y p b ; beaker : g g h ;
beaker : m d ; beaker : r ; SEPARATE double first beaker	beaker : m d m d ; beaker : r ;
mug : y ; mug : f f ; glass : m p m b b p ; SEPARATE shift glass after last mug	mug : y ; mug : f f ; glass : m p m b b p ;
flagon : r r ; glass : c p h c h ; SEPARATE shift flagon after glass	glass : c p h c h ; flagon : r r ;
jug : c ; burette : c g p c g ; thermos : c c ; SEPARATE double thermos	jug : c ; burette : c g p c g ; thermos : c c c c ;
thermos : d d ; cup : a ; SEPARATE destroy cup	thermos : d d ;
pitcher : v v ; canister : h p d ; burette : h v h ; pitcher : c c m a a ; SEPARATE unmix burette	pitcher : v v ; canister : h p d ; burette : h h ; burette : v ; pitcher : c c m a a ;
flagon : r r ; flagon : p ; beaker : p p g g ; SEPARATE unmix beaker	flagon : r r ; flagon : p ; beaker : p p ; beaker : g g ;
vessel : h h g ; bottle : o o h ; SEPARATE empty vessel	vessel : _ ; bottle : o o h ;
jug : c c p ; flask : y y h h ; jar : y h h ; SEPARATE double jar	jug : c c p ; flask : y y h h ; jar : y h h y h h ;
decanter : d d ; glass : o ; canister : h h ; SEPARATE destroy glass	decanter : d d ; canister : h h ;
pitcher : g ; jug : f ; flagon : o o ; burette : y ; SEPARATE filter burette	pitcher : g ; jug : f ; flagon : o o ; burette : y ;
canister : p p ; jar : e g e g ; flagon : e r ; jug : b b o r ; SEPARATE destroy canister	jar : e g e g ; flagon : e r ; jug : b b o r ;
flagon : v v ; jug : g g ; mug : y y ; SEPARATE create pitcher	flagon : v v ; jug : g g ; mug : y y ; pitcher : _ ;
mug : c v v ; vessel : m ; SEPARATE filter mug	mug : c v v ; vessel : m ;
glass : v ; jug : v c ; urn : y o ; SEPARATE create pitcher	glass : v ; jug : v c ; urn : y o ; pitcher : _ ;
vessel : f ; urn : y y h h ; cup : r v m m ; vessel : y y h g h g ; SEPARATE create glass	vessel : f ; urn : y y h h ; cup : r v m m ; vessel : y y h g h g ; glass : _ ;
pitcher : g d e ; thermos : e p p e ; SEPARATE double thermos	pitcher : g d e ; thermos : e p p e e p p e ;
urn : b b y e ; thermos : y y ; glass : o r ; SEPARATE filter urn	urn : b b y e ; thermos : y y ; glass : o r ;
decanter : h c ; cup : d p p d ; glass : a f f ; jug : b b o a o ; SEPARATE unmix jug	decanter : h c ; cup : d p p d ; glass : a f f ; jug : b b ; jug : o o ; jug : a ;
urn : f f ; flagon : y e e b ; jug : a o e ; urn : h p ; SEPARATE double last urn	urn : f f ; flagon : y e e b ; jug : a o e ; urn : h p h p ;
jar : o f a a ; jar : p y v v y ; canister : f v f v ; SEPARATE create flagon	jar : o f a a ; jar : p y v v y ; canister : f v f v ; flagon : _ ;
thermos : r b ; beaker : r ; SEPARATE double thermos	thermos : r b r b ; beaker : r ;
pitcher : b ; mug : r h h r y ; SEPARATE create flagon	pitcher : b ; mug : r h h r y ; flagon : _ ;
decanter : c d c ; mug : p p c ; SEPARATE destroy decanter	mug : p p c ;
jug : v a v b ; canister : a e ; SEPARATE unmix canister	jug : v a v b ; canister : a ; canister : e ;
canister : g g ; cup : a r r ; SEPARATE shift cup after canister	canister : g g ; cup : a r r ;
burette : f f ; cup : m d a a d ; SEPARATE filter burette	burette : f f ; cup : m d a a d ;
mug : d r c ; decanter : v ; SEPARATE filter mug	mug : d r c ; decanter : v ;
jar : h h a ; jug : h ; beaker : g ; SEPARATE unmix jar	jar : h h ; jar : a ; jug : h ; beaker : g ;
vessel : m c m c ; cup : m p b p m ; thermos : r v v r y ; SEPARATE double cup	vessel : m c m c ; cup : m p b p m m p b p m ; thermos : r v v r y ;
burette : a ; flagon : e ; SEPARATE shift flagon after burette	burette : a ; flagon : e ;
flagon : g m m g ; mug : a v p v ; canister : a b a b ; SEPARATE shift mug after flagon	flagon : g m m g ; mug : a v p v ; canister : a b a b ;
burette : c h c ; thermos : h f h ; canister : o ; vessel : d c c m d ; SEPARATE filter thermos	burette : c h c ; thermos : h h f ; canister : o ; vessel : d c c m d ;
canister : y a a ; jug : g g y ; flask : h ; thermos : y ; SEPARATE unmix thermos	canister : y a a ; jug : g g y ; flask : h ; thermos : y ;
flagon : o b o ; flask : p f f ; SEPARATE filter flask	flagon : o b o ; flask : p f f ;
decanter : a a ; pitcher : y m y f m f ; glass : g h f f g h ; SEPARATE destroy pitcher	decanter : a a ; glass : g h f f g h ;
jar : o d d o a a ; bottle : o e e ; SEPARATE destroy jar	bottle : o e e ;
flagon : g e r g ; burette : p r y r ; SEPARATE unmix flagon	flagon : g g ; flagon : e ; flagon : r ; burette : p r y r ;
vessel : v ; vessel : h ; jug : f d e f ; mug : g g d ; SEPARATE double jug	vessel : v ; vessel : h ; jug : f d e f f d e f ; mug : g g d ;
thermos : g r r g ; burette : h h ; canister : p p ; glass : v m v c c ; SEPARATE filter thermos	thermos : g g r r ; burette : h h ; canister : p p ; glass : v m v c c ;
beaker : b ; pitcher : e m y ; jug : y g e ; SEPARATE destroy pitcher	beaker : b ; jug : y g e ;
thermos : p p g b ; pitcher : f c f c ; SEPARATE create burette	thermos : p p g b ; pitcher : f c f c ; burette : _ ;
mug : e m v m e ; pitcher : f b h h f ; flask : d d ; flask : c ; SEPARATE unmix mug	mug : e e ; mug : m m ; mug : v ; pitcher : f b h h f ; flask : d d ; flask : c ;
urn : r r ; urn : e e f p p ; SEPARATE create jar	urn : r r ; urn : e e f p p ; jar : _ ;
vessel : f f ; mug : y y ; thermos : p p ; SEPARATE filter thermos	vessel : f f ; mug : y y ; thermos : p p ;
cup : c ; burette : a e e ; SEPARATE unmix cup	cup : c ; burette : a e e ;
canister : c c ; vessel : y y ; decanter : v v d h h d ; pitcher : e e h ; SEPARATE create decanter	canister : c c ; vessel : y y ; decanter : v v d h h d ; pitcher : e e h ; decanter : _ ;
burette : b m a b ; beaker : r r ; burette : d d b r r b ; jug : v y ; SEPARATE double jug	burette : b m a b ; beaker : r r ; burette : d d b r r b ; jug : v y v y ;
jar : g g r ; thermos : m m ; pitcher : c e f ; vessel : d d r ; SEPARATE empty pitcher	jar : g g r ; thermos : m m ; pitcher : _ ; vessel : d d r ;
pitcher : m ; bottle : a c a e ; burette : o o c ; urn : m m b ; SEPARATE filter bottle	pitcher : m ; bottle : a a c e ; burette : o o c ; urn : m m b ;
thermos : p o o a a p ; jug : a a ; SEPARATE unmix jug	thermos : p o o a a p ; jug : a a ;
flask : e r g ; flask : d r o o d ; SEPARATE shift last flask after first flask	flask : e r g ; flask : d r o o d ;
flask : o a o a h ; urn : r p ; glass : r e r b e ; pitcher : p ; SEPARATE create cup	flask : o a o a h ; urn : r p ; glass : r e r b e ; pitcher : p ; cup : _ ;
canister : o e m e ; cup : p ; mug : a y c a c ; mug : p v v ; SEPARATE empty cup	canister : o e m e ; cup : _ ; mug : a y c a c ; mug : p v v ;
flagon : y o o a ; vessel : o ; beaker : a y p a p ; canister : e v p p e ; SEPARATE shift flagon after vessel	vessel : o ; flagon : y o o a ; beaker : a y p a p ; canister : e v p p e ;
canister : e o e o ; beaker : g e ; SEPARATE create vessel	canister : e o e o ; beaker : g e ; vessel : _ ;
urn : v g ; canister : m m ; SEPARATE shift urn after canister	canister : m m ; urn : v g ;
vessel : d d ; mug : b f m b m ; jug : e m ; beaker : o ; SEPARATE destroy beaker	vessel : d d ; mug : b f m b m ; jug : e m ;
bottle : h h r ; thermos : m m ; SEPARATE filter bottle	bottle : h h r ; thermos : m m ;
bottle : b ; burette : c v v ; glass : a e e ; SEPARATE destroy glass	bottle : b ; burette : c v v ;
bottle : c ; decanter : b b h h ; bottle : m h h m ; beaker : g d r ; SEPARATE double decanter	bottle : c ; decanter : b b h h b b h h ; bottle : m h h m ; beaker : g d r ;
jug : v v y ; flagon : e e ; vessel : v d v d ; decanter : d d ; SEPARATE filter vessel	jug : v v y ; flagon : e e ; vessel : v v d d ; decanter : d d ;
jug : d o o ; flagon : d m d r ; canister : f c c ; SEPARATE unmix canister	jug : d o o ; flagon : d m d r ; canister : f ; canister : c c ;
flask : o o ; beaker : f ; urn : f ; SEPARATE double urn	flask : o o ; beaker : f ; urn : f f ;
burette : c g ; vessel : h h g g y ; jug : a a ; SEPARATE shift jug after burette	burette : c g ; jug : a a ; vessel : h h g g y ;
flagon : b v v b ; jug : f f b b ; thermos : v ; jug : v c ; SEPARATE unmix last jug	flagon : b v v b ; jug : f f b b ; thermos : v ; jug : v ; jug : c ;
vessel : c ; beaker : v v ; SEPARATE filter beaker	vessel : c ; beaker : v v ;
thermos : b p g p ; bottle : m v o o v ; burette : d r o ; burette : h ; SEPARATE empty bottle	thermos : b p g p ; bottle : _ ; burette : d r o ; burette : h ;
beaker : h ; pitcher : o a a o m ; SEPARATE double beaker	beaker : h h ; pitcher : o a a o m ;
vessel : a ; canister : a b ; jug : g a g ; SEPARATE create thermos	vessel : a ; canister : a b ; jug : g a g ; thermos : _ ;
bottle : m c a m ; flask : h h y y e e ; burette : d r g ; SEPARATE destroy bottle	flask : h h y y e e ; burette : d r g ;
urn : g h y ; burette : f b f ; SEPARATE unmix burette	urn : g h y ; burette : f f ; burette : b ;
vessel : b c b d ; pitcher : a e ; canister : h g h d ; SEPARATE destroy vessel	pitcher : a e ; canister : h g h d ;
burette : o f o ; beaker : m h f m ; SEPARATE empty beaker	burette : o f o ; beaker : _ ;
burette : g m ; pitcher : g g ; pitcher : a a g g ; SEPARATE double burette	burette : g m g m ; pitcher : g g ; pitcher : a a g g ;
bottle : m f f m v ; glass : a r a p ; SEPARATE filter bottle	bottle : m m f f v ; glass : a r a p ;
bottle : r o r o ; pitcher : y y v v o ; canister : o f f ; burette : m r ; SEPARATE unmix pitcher	bottle : r o r o ; pitcher : y y ; pitcher : v v ; pitcher : o ; canister : o f f ; burette : m r ;
mug : b a m m ; flask : y y a a ; vessel : h o o ; SEPARATE empty mug	mug : _ ; flask : y y a a ; vessel : h o o ;
