Input	Output
cup : r r y p ; decanter : f f o v v ; jar : f r a f a ; SEPARATE filter decanter	cup : r r y p ; decanter : f f o v v ; jar : f r a f a ;
bottle : m g g ; canister : y d c d ; burette : v v r r ; SEPARATE empty burette	bottle : m g g ; canister : y d c d ; burette : _ ;
burette : b r b r c ; jar : o r r p ; SEPARATE add one emberiae to burette	burette : b r b r c e ; jar : o r r p ;
decanter : c ; thermos : r y r b ; SEPARATE shift decanter before thermos	decanter : c ; thermos : r y r b ;
burette : y v v b ; burette : c o o ; SEPARATE destroy last burette	burette : y v v b ;
flask : b b o o a ; jug : r v r a a ; SEPARATE destroy flask	jug : r v r a a ;
canister : g y v y ; decanter : p ; urn : b b a e ; mug : h ; SEPARATE add one yellow to canister	canister : g y v y y ; decanter : p ; urn : b b a e ; mug : h ;
thermos : f r f r ; jug : m m a ; decanter : h h f ; pitcher : f m f m ; SEPARATE add four green to pitcher	thermos : f r f r ; jug : m m a ; decanter : h h f ; pitcher : f m f m g g g g ;
jug : v v ; canister : c d c d ; vessel : f h b f ; SEPARATE double jug	jug : v v v v ; canister : c d c d ; vessel : f h b f ;
urn : c d d m ; burette : a h c a c ; urn : a a ; SEPARATE double burette	urn : c d d m ; burette : a h c a c a h c a c ; urn : a a ;
mug : p b ; glass : f f y m m ; thermos : e e ; SEPARATE add four green to thermos	mug : p b ; glass : f f y m m ; thermos : e e g g g g ;
urn : p p ; urn : e y v ; burette : a c a c ; glass : o ; SEPARATE shift first urn before glass	urn : e y v ; burette : a c a c ; urn : p p ; glass : o ;
vessel : m ; beaker : b g ; SEPARATE add three red to beaker	vessel : m ; beaker : b g r r r ;
beaker : b f v b ; burette : b b ; mug : g e b ; SEPARATE create canister	beaker : b f v b ; burette : b b ; mug : g e b ; canister : _ ;
flask : m b b f ; mug : y ; SEPARATE shift mug before flask	mug : y ; flask : m b b f ;
bottle : a r f ; pitcher : m r r p m ; decanter : d r h d r ; jar : r b r b ; SEPARATE add two magenta to bottle	bottle : a r f m m ; pitcher : m r r p m ; decanter : d r h d r ; jar : r b r b ;
bottle : c v c r r ; jug : v v h ; decanter : m y a m y ; flagon : b b ; SEPARATE double jug	bottle : c v c r r ; jug : v v h v v h ; decanter : m y a m y ; flagon : b b ;
mug : d c y c d ; canister : o o r g g ; bottle : r p a r ; SEPARATE create decanter	mug : d c y c d ; canister : o o r g g ; bottle : r p a r ; decanter : _ ;
urn : c o c ; jar : c c ; glass : p p h ; beaker : r r ; SEPARATE create bottle	urn : c o c ; jar : c c ; glass : p p h ; beaker : r r ; bottle : _ ;
thermos : b b m f ; decanter : d d p ; thermos : e f f h ; canister : g ; SEPARATE create jar	thermos : b b m f ; decanter : d d p ; thermos : e f f h ; canister : g ; jar : _ ;
urn : a a ; bottle : p a a p m ; SEPARATE shift urn before bottle	urn : a a ; bottle : p a a p m ;
decanter : a a r ; decanter : m y p p m ; glass : h b b o o ; bottle : a a ; SEPARATE filter bottle	decanter : a a r ; decanter : m y p p m ; glass : h b b o o ; bottle : a a ;
jug : g g b ; flask : a a ; SEPARATE add three yellow to flask	jug : g g b ; flask : a a y y y ;
mug : o o ; thermos : p m m d d p ; jug : c y ; thermos : r m y m y r ; SEPARATE filter jug	mug : o o ; thermos : p m m d d p ; jug : c y ; thermos : r m y m y r ;
mug : p p ; bottle : r r b g g ; SEPARATE destroy bottle	mug : p p ;
urn : f h ; jar : d b b o d ; SEPARATE empty jar	urn : f h ; jar : _ ;
vessel : a a ; urn : d g v ; canister : r d b r d b ; SEPARATE empty urn	vessel : a a ; urn : _ ; canister : r d b r d b ;
pitcher : h d ; cup : e b e ; SEPARATE add four harlequin to pitcher	pitcher : h d h h h h ; cup : e b e ;
thermos : h y h ; beaker : r ; cup : p h h p g ; SEPARATE empty beaker	thermos : h y h ; beaker : _ ; cup : p h h p g ;
pitcher : y y ; flagon : d h d ; flagon : b ; SEPARATE shift last flagon before first flagon	pitcher : y y ; flagon : b ; flagon : d h d ;
jar : e f y e ; jar : b ; flask : y ; jar : p p c c ; SEPARATE empty first jar	jar : _ ; jar : b ; flask : y ; jar : p p c c ;
canister : v b g b g ; canister : d v f v d ; glass : y y o ; SEPARATE create cup	canister : v b g b g ; canister : d v f v d ; glass : y y o ; cup : _ ;
decanter : m p f f m ; vessel : p ; mug : c o m o ; SEPARATE empty decanter	decanter : _ ; vessel : p ; mug : c o m o ;
jug : p p ; flask : y c ; pitcher : d d v v ; bottle : p f p ; SEPARATE shift flask after pitcher	jug : p p ; pitcher : d d v v ; flask : y c ; bottle : p f p ;
flask : d p p ; vessel : e f e ; SEPARATE double vessel	flask : d p p ; vessel : e f e e f e ;
jar : e ; burette : y h b y h ; jar : d d m y ; SEPARATE shift burette before last jar	jar : e ; burette : y h b y h ; jar : d d m y ;
urn : p ; flagon : d d ; canister : o r f ; SEPARATE add two orange to urn	urn : p o o ; flagon : d d ; canister : o r f ;
mug : r r ; burette : b b ; burette : a g c ; urn : b m m ; SEPARATE filter mug	mug : r r ; burette : b b ; burette : a g c ; urn : b m m ;
burette : v v f ; vessel : c h b ; flagon : e ; jug : b h h ; SEPARATE add five cabernet to burette	burette : v v f c c c c c ; vessel : c h b ; flagon : e ; jug : b h h ;
beaker : r r ; jug : h h ; SEPARATE filter beaker	beaker : r r ; jug : h h ;
jug : r o a a r ; beaker : h ; burette : c ; SEPARATE filter jug	jug : r r o a a ; beaker : h ; burette : c ;
cup : a a c ; bottle : g b ; SEPARATE filter bottle	cup : a a c ; bottle : g b ;
jug : f a f ; bottle : y ; cup : b h ; SEPARATE double bottle	jug : f a f ; bottle : y y ; cup : b h ;
decanter : a a ; canister : v r a a ; pitcher : c y y ; SEPARATE create jug	decanter : a a ; canister : v r a a ; pitcher : c y y ; jug : _ ;
beaker : d e d e ; glass : r f r ; glass : y ; SEPARATE add three yellow to last glass	beaker : d e d e ; glass : r f r ; glass : y y y y ;
flask : o a a h ; beaker : c y y ; decanter : g g d d ; canister : b g b ; SEPARATE empty beaker	flask : o a a h ; beaker : _ ; decanter : g g d d ; canister : b g b ;
cup : y y ; decanter : f f v ; flagon : d d ; SEPARATE double cup	cup : y y y y ; decanter : f f v ; flagon : d d ;
burette : h f o h o f ; thermos : d a ; jug : a f a ; SEPARATE create thermos	burette : h f o h o f ; thermos : d a ; jug : a f a ; thermos : _ ;
canister : y p y ; vessel : c c b b e e ; bottle : e e ; SEPARATE empty vessel	canister : y p y ; vessel : _ ; bottle : e e ;
cup : c r ; jug : h h ; SEPARATE empty jug	cup : c r ; jug : _ ;
bottle : p c p ; thermos : a m a g ; jug : e e b b d ; decanter : c c o ; SEPARATE add five orange to bottle	bottle : p c p o o o o o ; thermos : a m a g ; jug : e e b b d ; decanter : c c o ;
mug : b b ; flagon : d r r d ; SEPARATE create flagon	mug : b b ; flagon : d r r d ; flagon : _ ;
jug : b b r ; flask : a d p d ; flagon : c c o ; SEPARATE create bottle	jug : b b r ; flask : a d p d ; flagon : c c o ; bottle : _ ;
flask : p d h p ; canister : c p p ; SEPARATE filter canister	flask : p d h p ; canister : c p p ;
mug : v d y y d ; thermos : d y y d e ; flagon : f g c ; jar : v v ; SEPARATE create glass	mug : v d y y d ; thermos : d y y d e ; flagon : f g c ; jar : v v ; glass : _ ;
burette : b e m m b e ; pitcher : m o m e ; urn : y y m ; mug : e e ; SEPARATE destroy pitcher	burette : b e m m b e ; urn : y y m ; mug : e e ;
bottle : v v ; thermos : y b p b ; glass : f f ; beaker : y g y ; SEPARATE double thermos	bottle : v v ; thermos : y b p b y b p b ; glass : f f ; beaker : y g y ;
bottle : a a ; beaker : h e h ; beaker : f ; SEPARATE create thermos	bottle : a a ; beaker : h e h ; beaker : f ; thermos : _ ;
beaker : m r m b ; urn : c c ; pitcher : h v ; SEPARATE create mug	beaker : m r m b ; urn : c c ; pitcher : h v ; mug : _ ;
mug : y o y d o d ; flask : y e f y ; beaker : r r ; flask : y y d a d a ; SEPARATE create flagon	mug : y o y d o d ; flask : y e f y ; beaker : r r ; flask : y y d a d a ; flagon : _ ;
pitcher : r r o o ; decanter : r y ; cup : g r d ; SEPARATE double decanter	pitcher : r r o o ; decanter : r y r y ; cup : g r d ;
urn : o ; flask : y y ; SEPARATE create mug	urn : o ; flask : y y ; mug : _ ;
glass : c o c o ; flagon : y y ; bottle : g p g y ; jar : b b ; SEPARATE filter glass	glass : c c o o ; flagon : y y ; bottle : g p g y ; jar : b b ;
flagon : y y a ; mug : a a c c g ; SEPARATE destroy flagon	mug : a a c c g ;
canister : d d ; burette : m h o ; decanter : v v ; SEPARATE destroy burette	canister : d d ; decanter : v v ;
urn : b ; beaker : c b b a ; jug : g g f m m ; SEPARATE filter beaker	urn : b ; beaker : c b b a ; jug : g g f m m ;
jar : y b y ; burette : c p h ; SEPARATE destroy burette	jar : y b y ;
bottle : a a h e ; beaker : h h m ; burette : o f c f ; mug : h h ; SEPARATE double beaker	bottle : a a h e ; beaker : h h m h h m ; burette : o f c f ; mug : h h ;
flask : p p h v ; burette : v v ; pitcher : f ; SEPARATE filter flask	flask : p p h v ; burette : v v ; pitcher : f ;
burette : v f h f v h ; urn : e d e h ; decanter : e f e ; decanter : v v ; SEPARATE filter burette	burette : v v f f h h ; urn : e d e h ; decanter : e f e ; decanter : v v ;
pitcher : v f f r v ; burette : e y e ; SEPARATE empty burette	pitcher : v f f r v ; burette : _ ;
urn : c o o r ; pitcher : e ; mug : c v v ; beaker : m v f f ; SEPARATE create bottle	urn : c o o r ; pitcher : e ; mug : c v v ; beaker : m v f f ; bottle : _ ;
pitcher : m c h ; decanter : g d a a d ; urn : r o o ; cup : c c ; SEPARATE empty urn	pitcher : m c h ; decanter : g d a a d ; urn : _ ; cup : c c ;
beaker : r r ; flask : o m m ; vessel : y r h y ; vessel : g r ; SEPARATE filter first vessel	beaker : r r ; flask : o m m ; vessel : y y r h ; vessel : g r ;
urn : e e ; urn : c y f f c ; flagon : g y ; SEPARATE destroy first urn	urn : c y f f c ; flagon : g y ;
pitcher : b ; mug : y y ; jar : v o v ; flask : d d ; SEPARATE filter mug	pitcher : b ; mug : y y ; jar : v o v ; flask : d d ;
urn : a g ; thermos : o b b ; SEPARATE empty thermos	urn : a g ; thermos : _ ;
burette : y b f b ; vessel : a a p o ; thermos : o o ; burette : d d ; SEPARATE filter second burette	burette : y b f b ; vessel : a a p o ; thermos : o o ; burette : d d ;
pitcher : d b f b d ; bottle : b c b c ; burette : r p h p h ; SEPARATE empty bottle	pitcher : d b f b d ; bottle : _ ; burette : r p h p h ;
beaker : v c ; glass : h p h ; SEPARATE filter glass	beaker : v c ; glass : h h p ;
jug : b ; flagon : d v o d ; flagon : p b b ; jar : d d ; SEPARATE add four aqua to second flagon	jug : b ; flagon : d v o d ; flagon : p b b a a a a ; jar : d d ;
urn : g r v ; canister : v v g g ; glass : g g ; SEPARATE filter urn	urn : g r v ; canister : v v g g ; glass : g g ;
decanter : g h g ; urn : p c p c ; SEPARATE create beaker	decanter : g h g ; urn : p c p c ; beaker : _ ;
jar : h h ; bottle : p ; urn : y ; SEPARATE destroy bottle	jar : h h ; urn : y ;
canister : v c c ; bottle : b r h ; pitcher : p m m p ; SEPARATE create cup	canister : v c c ; bottle : b r h ; pitcher : p m m p ; cup : _ ;
decanter : f e f b ; flagon : v v e ; mug : f v v ; SEPARATE shift decanter before flagon	decanter : f e f b ; flagon : v v e ; mug : f v v ;
urn : c ; vessel : h h ; burette : g a a v g ; flask : v m ; SEPARATE shift burette after flask	urn : c ; vessel : h h ; flask : v m ; burette : g a a v g ;
bottle : p p b b g ; flask : m r m r ; jar : o ; thermos : h r h ; SEPARATE create mug	bottle : p p b b g ; flask : m r m r ; jar : o ; thermos : h r h ; mug : _ ;
pitcher : p b d p b ; beaker : o o ; SEPARATE double beaker	pitcher : p b d p b ; beaker : o o o o ;
mug : h d d ; jar : e e b g g ; thermos : a ; SEPARATE destroy jar	mug : h d d ; thermos : a ;
vessel : h f ; flagon : g g ; mug : f o o r r f ; jar : b ; SEPARATE add three cabernet to mug	vessel : h f ; flagon : g g ; mug : f o o r r f c c c ; jar : b ;
burette : f f ; cup : m d a a d ; SEPARATE filter burette	burette : f f ; cup : m d a a d ;
canister : c c e ; jar : m h ; SEPARATE shift jar after canister	canister : c c e ; jar : m h ;
flask : y o p y p ; mug : f f ; glass : g g ; mug : b b h f f ; SEPARATE double flask	flask : y o p y p y o p y p ; mug : f f ; glass : g g ; mug : b b h f f ;
burette : y v b v ; decanter : d d y y ; beaker : y ; glass : m m ; SEPARATE filter beaker	burette : y v b v ; decanter : d d y y ; beaker : y ; glass : m m ;
bottle : a d c ; jug : m ; SEPARATE filter jug	bottle : a d c ; jug : m ;
beaker : f e c f ; beaker : r r m b m ; SEPARATE double second beaker	beaker : f e c f ; beaker : r r m b m r r m b m ;
vessel : v c v ; flagon : y y ; SEPARATE create jug	vessel : v c v ; flagon : y y ; jug : _ ;
mug : c d d c ; flask : h y ; canister : r ; decanter : v b v ; SEPARATE destroy canister	mug : c d d c ; flask : h y ; decanter : v b v ;
vessel : h p d p h ; flagon : d d ; mug : o o h ; flask : h a d ; SEPARATE empty flagon	vessel : h p d p h ; flagon : _ ; mug : o o h ; flask : h a d ;
decanter : e a ; pitcher : d e d e ; pitcher : c g b g ; SEPARATE add six green to decanter	decanter : e a g g g g g g ; pitcher : d e d e ; pitcher : c g b g ;
canister : f d d ; cup : r p a ; urn : c c d d r ; SEPARATE add five harlequin to canister	canister : f d d h h h h h ; cup : r p a ; urn : c c d d r ;
canister : h h ; glass : v h v b ; pitcher : f o h o ; burette : b ; SEPARATE empty pitcher	canister : h h ; glass : v h v b ; pitcher : _ ; burette : b ;
thermos : o o f e ; burette : o a o a ; vessel : y m v y m ; flagon : e h g e h g ; SEPARATE create jug	thermos : o o f e ; burette : o a o a ; vessel : y m v y m ; flagon : e h g e h g ; jug : _ ;
pitcher : y b o y o ; urn : r r ; burette : c a c a ; SEPARATE add five emberiae to pitcher	pitcher : y b o y o e e e e e ; urn : r r ; burette : c a c a ;
cup : b p b p o ; mug : f f h ; SEPARATE create mug	cup : b p b p o ; mug : f f h ; mug : _ ;
vessel : g ; thermos : y y ; SEPARATE empty vessel	vessel : _ ; thermos : y y ;
decanter : g r g ; beaker : r c m c m ; flask : d d ; SEPARATE shift decanter after beaker	beaker : r c m c m ; decanter : g r g ; flask : d d ;
thermos : b g r b g ; bottle : o ; flask : p ; SEPARATE double bottle	thermos : b g r b g ; bottle : o o ; flask : p ;
jar : p c v p c v ; glass : y f ; SEPARATE create beaker	jar : p c v p c v ; glass : y f ; beaker : _ ;
jar : h c c h ; bottle : b b g c c g ; SEPARATE empty bottle	jar : h c c h ; bottle : _ ;
mug : f v v ; cup : h e e d ; SEPARATE create urn	mug : f v v ; cup : h e e d ; urn : _ ;
pitcher : a a ; pitcher : r ; jug : r r y ; SEPARATE shift jug after first pitcher	pitcher : a a ; jug : r r y ; pitcher : r ;
jar : y p y g g p ; burette : o d d c ; SEPARATE add three aqua to jar	jar : y p y g g p a a a ; burette : o d d c ;
burette : d o a o ; canister : r p r p ; flagon : b o o b ; thermos : o e o ; SEPARATE create canister	burette : d o a o ; canister : r p r p ; flagon : b o o b ; thermos : o e o ; canister : _ ;
thermos : r r y a a ; burette : r ; SEPARATE add five purple to thermos	thermos : r r y a a p p p p p ; burette : r ;
jug : m y ; cup : h m h m ; canister : a h h a o o ; canister : g y ; SEPARATE empty first canister	jug : m y ; cup : h m h m ; canister : _ ; canister : g y ;
cup : y m h ; bottle : e ; jar : r r p ; SEPARATE double bottle	cup : y m h ; bottle : e e ; jar : r r p ;
flask : c h h c ; burette : e a ; SEPARATE empty flask	flask : _ ; burette : e a ;
flagon : b ; thermos : y ; SEPARATE destroy thermos	flagon : b ;
glass : m m ; decanter : d d ; cup : y a ; SEPARATE create flagon	glass : m m ; decanter : d d ; cup : y a ; flagon : _ ;
flagon : m m ; jug : g b d b ; jar : o p e ; SEPARATE destroy jar	flagon : m m ; jug : g b d b ;
pitcher : r ; pitcher : e e ; beaker : f f o ; SEPARATE create canister	pitcher : r ; pitcher : e e ; beaker : f f o ; canister : _ ;
vessel : b a a b ; mug : v ; SEPARATE destroy mug	vessel : b a a b ;
bottle : h b e b h ; cup : g ; mug : a ; bottle : b g g b ; SEPARATE double mug	bottle : h b e b h ; cup : g ; mug : a a ; bottle : b g g b ;
decanter : a c ; decanter : b o o ; SEPARATE add five violet to first decanter	decanter : a c v v v v v ; decanter : b o o ;
thermos : y f g g f ; jug : a a ; vessel : b y y b ; glass : m f f ; SEPARATE empty jug	thermos : y f g g f ; jug : _ ; vessel : b y y b ; glass : m f f ;
vessel : p p ; canister : p f p f ; flagon : r r b ; mug : o c ; SEPARATE add four blue to mug	vessel : p p ; canister : p f p f ; flagon : r r b ; mug : o c b b b b ;
beaker : a f a r f ; thermos : r r ; urn : a a ; bottle : v r g v r ; SEPARATE create flask	beaker : a f a r f ; thermos : r r ; urn : a a ; bottle : v r g v r ; flask : _ ;
urn : b v b h ; mug : m b ; decanter : p ; beaker : h d h y y d ; SEPARATE shift decanter after mug	urn : b v b h ; mug : m b ; decanter : p ; beaker : h d h y y d ;
decanter : h h y y ; jar : b ; beaker : m f f h m ; SEPARATE add two purple to jar	decanter : h h y y ; jar : b p p ; beaker : m f f h m ;
bottle : p b ; flask : b d d b ; SEPARATE empty flask	bottle : p b ; flask : _ ;
mug : v g y v y g ; burette : p b p ; flask : p ; SEPARATE create flask	mug : v g y v y g ; burette : p b p ; flask : p ; flask : _ ;
urn : v y e e ; burette : y c c y ; SEPARATE create flagon	urn : v y e e ; burette : y c c y ; flagon : _ ;
canister : b ; vessel : g g v f ; jar : o g o ; SEPARATE double vessel	canister : b ; vessel : g g v f g g v f ; jar : o g o ;
jar : a a f o f ; glass : a m ; bottle : a a h ; SEPARATE double bottle	jar : a a f o f ; glass : a m ; bottle : a a h a a h ;
glass : d b d ; pitcher : a e d ; SEPARATE filter glass	glass : d d b ; pitcher : a e d ;
pitcher : b h ; bottle : y ; decanter : e d e h ; SEPARATE create bottle	pitcher : b h ; bottle : y ; decanter : e d e h ; bottle : _ ;
cup : p p ; decanter : h h g r r ; canister : d b ; SEPARATE shift decanter after canister	cup : p p ; canister : d b ; decanter : h h g r r ;
urn : f ; vessel : b d g ; pitcher : v o v ; SEPARATE add one green to vessel	urn : f ; vessel : b d g g ; pitcher : v o v ;
bottle : h o o h ; beaker : y m r y ; flagon : h h r ; jar : f r r ; SEPARATE empty beaker	bottle : h o o h ; beaker : _ ; flagon : h h r ; jar : f r r ;
vessel : v o o g ; mug : f h r ; mug : v v m y ; SEPARATE double first mug	vessel : v o o g ; mug : f h r f h r ; mug : v v m y ;
jug : r o ; cup : h a h ; pitcher : b v ; flask : c p c ; SEPARATE create urn	jug : r o ; cup : h a h ; pitcher : b v ; flask : c p c ; urn : _ ;
glass : c c ; flagon : d f ; pitcher : g e h ; SEPARATE double flagon	glass : c c ; flagon : d f d f ; pitcher : g e h ;
urn : f f e e ; glass : d a c c ; pitcher : o ; SEPARATE filter pitcher	urn : f f e e ; glass : d a c c ; pitcher : o ;
flagon : o o h h ; bottle : y y ; canister : e e ; bottle : h e h ; SEPARATE create flagon	flagon : o o h h ; bottle : y y ; canister : e e ; bottle : h e h ; flagon : _ ;
urn : f f c a a c ; pitcher : h h ; SEPARATE empty pitcher	urn : f f c a a c ; pitcher : _ ;
urn : g a c g ; flask : b b ; jar : h h ; SEPARATE shift jar before urn	jar : h h ; urn : g a c g ; flask : b b ;
beaker : m ; glass : a a ; SEPARATE create jug	beaker : m ; glass : a a ; jug : _ ;
decanter : f ; bottle : b e b e ; beaker : f f ; jug : m e m e ; SEPARATE double beaker	decanter : f ; bottle : b e b e ; beaker : f f f f ; jug : m e m e ;
canister : p r a ; urn : g b ; cup : g g ; flask : p p ; SEPARATE shift urn after cup	canister : p r a ; cup : g g ; urn : g b ; flask : p p ;
bottle : b b ; thermos : d e ; cup : m v m v ; urn : r f ; SEPARATE shift urn after bottle	bottle : b b ; urn : r f ; thermos : d e ; cup : m v m v ;
beaker : g ; bottle : g o ; SEPARATE empty beaker	beaker : _ ; bottle : g o ;
flask : e ; jar : y c c ; cup : c h h c ; canister : y y e e p p ; SEPARATE shift cup before flask	cup : c h h c ; flask : e ; jar : y c c ; canister : y y e e p p ;
flagon : b c m m c b ; jar : h y h ; SEPARATE create burette	flagon : b c m m c b ; jar : h y h ; burette : _ ;
flagon : p p e ; pitcher : f g f d d ; jug : h y y ; SEPARATE destroy flagon	pitcher : f g f d d ; jug : h y y ;
mug : r r e e ; jug : r r m m ; burette : p p ; SEPARATE double jug	mug : r r e e ; jug : r r m m r r m m ; burette : p p ;
flask : e e ; beaker : b b ; SEPARATE filter flask	flask : e e ; beaker : b b ;
vessel : a a y h ; canister : v h h a a ; canister : f o ; SEPARATE add one aqua to first canister	vessel : a a y h ; canister : v h h a a a ; canister : f o ;
mug : o b b o ; canister : m p h h m ; flask : d h h ; SEPARATE create flagon	mug : o b b o ; canister : m p h h m ; flask : d h h ; flagon : _ ;
cup : h d g h g ; jug : y y b ; vessel : b r b v ; SEPARATE destroy cup	jug : y y b ; vessel : b r b v ;
canister : m m ; decanter : c b p b ; jar : f f a ; canister : a b b ; SEPARATE destroy jar	canister : m m ; decanter : c b p b ; canister : a b b ;
cup : h y h y ; canister : m e ; cup : v v ; canister : a a m p ; SEPARATE empty first canister	cup : h y h y ; canister : _ ; cup : v v ; canister : a a m p ;
vessel : c g g ; pitcher : m v ; flask : v c p c v ; cup : b v v ; SEPARATE empty flask	vessel : c g g ; pitcher : m v ; flask : _ ; cup : b v v ;
flagon : o h h ; jar : d h ; burette : c m ; SEPARATE double burette	flagon : o h h ; jar : d h ; burette : c m c m ;
pitcher : a c b b ; burette : r r v v ; decanter : b a b y a ; vessel : p p ; SEPARATE destroy vessel	pitcher : a c b b ; burette : r r v v ; decanter : b a b y a ;
urn : r m r ; flagon : c ; vessel : r r g f g ; flask : h h b ; SEPARATE create thermos	urn : r m r ; flagon : c ; vessel : r r g f g ; flask : h h b ; thermos : _ ;
glass : m ; burette : r y p y r ; glass : e e ; flagon : d d p b ; SEPARATE filter flagon	glass : m ; burette : r y p y r ; glass : e e ; flagon : d d p b ;
bottle : e c c ; jar : v v h a ; SEPARATE create urn	bottle : e c c ; jar : v v h a ; urn : _ ;
beaker : b r ; beaker : p v v p ; flask : y ; mug : e d e ; SEPARATE shift mug after flask	beaker : b r ; beaker : p v v p ; flask : y ; mug : e d e ;
urn : c c e ; thermos : b a o a ; cup : m ; SEPARATE destroy cup	urn : c c e ; thermos : b a o a ;
mug : c r o c o ; jug : b b g g ; canister : a a b ; SEPARATE double canister	mug : c r o c o ; jug : b b g g ; canister : a a b a a b ;
jug : c c ; thermos : e m ; urn : p p ; decanter : p ; SEPARATE create mug	jug : c c ; thermos : e m ; urn : p p ; decanter : p ; mug : _ ;
glass : a o o b a b ; jar : f ; SEPARATE create beaker	glass : a o o b a b ; jar : f ; beaker : _ ;
cup : r e ; flagon : c c ; flagon : m m ; bottle : v v ; SEPARATE double last flagon	cup : r e ; flagon : c c ; flagon : m m m m ; bottle : v v ;
flagon : g g ; flagon : v v ; flask : f ; mug : d g ; SEPARATE filter flask	flagon : g g ; flagon : v v ; flask : f ; mug : d g ;
flask : v r r v ; pitcher : b h b ; vessel : d a g g ; SEPARATE destroy pitcher	flask : v r r v ; vessel : d a g g ;
mug : h h c m m ; burette : f ; vessel : d d ; burette : a ; SEPARATE shift second burette after mug	mug : h h c m m ; burette : a ; burette : f ; vessel : d d ;
cup : e ; thermos : f f ; thermos : g g m m o o ; SEPARATE empty first thermos	cup : e ; thermos : _ ; thermos : g g m m o o ;
beaker : e c c e ; urn : e f b b ; jar : y ; beaker : f m b b m f ; SEPARATE create vessel	beaker : e c c e ; urn : e f b b ; jar : y ; beaker : f m b b m f ; vessel : _ ;
flagon : o o ; flask : r ; flagon : f m m g ; SEPARATE add one yellow to last flagon	flagon : o o ; flask : r ; flagon : f m m g y ;
urn : d p ; bottle : y y ; SEPARATE shift urn before bottle	urn : d p ; bottle : y y ;
urn : p r p r a ; cup : m ; SEPARATE add six yellow to cup	urn : p r p r a ; cup : m y y y y y y ;
canister : f ; flask : p e ; decanter : b b r r ; SEPARATE create thermos	canister : f ; flask : p e ; decanter : b b r r ; thermos : _ ;
jar : h v v c c h ; burette : b o v b ; SEPARATE filter jar	jar : h h v v c c ; burette : b o v b ;
burette : f c d f c ; cup : o o ; SEPARATE double cup	burette : f c d f c ; cup : o o o o ;
bottle : f d f d ; thermos : f y y f m ; thermos : h d h ; vessel : f r r ; SEPARATE create pitcher	bottle : f d f d ; thermos : f y y f m ; thermos : h d h ; vessel : f r r ; pitcher : _ ;
jar : v v ; vessel : h h ; SEPARATE add two harlequin to jar	jar : v v h h ; vessel : h h ;
mug : a a ; urn : y b y d ; SEPARATE filter urn	mug : a a ; urn : y y b d ;
jug : p r p a ; canister : o r ; SEPARATE create urn	jug : p r p a ; canister : o r ; urn : _ ;
beaker : c a c ; flagon : e d e d a ; SEPARATE add four daffodil to beaker	beaker : c a c d d d d ; flagon : e d e d a ;
jug : c c m y y m ; urn : b b ; SEPARATE filter jug	jug : c c m m y y ; urn : b b ;
jar : r r ; jug : m m ; flagon : r b b r ; canister : c ; SEPARATE shift canister after jug	jar : r r ; jug : m m ; canister : c ; flagon : r b b r ;
decanter : r b h h ; thermos : y r r ; SEPARATE add three red to decanter	decanter : r b h h r r r ; thermos : y r r ;
beaker : o o ; beaker : f f p p h ; glass : h ; SEPARATE empty last beaker	beaker : o o ; beaker : _ ; glass : h ;
jar : v v f y y ; beaker : r r ; burette : h h ; SEPARATE empty jar	jar : _ ; beaker : r r ; burette : h h ;
vessel : a ; flagon : c ; beaker : d e v e v ; SEPARATE double beaker	vessel : a ; flagon : c ; beaker : d e v e v d e v e v ;
burette : d a d ; jar : b b d d ; pitcher : p f o o p ; mug : b ; SEPARATE shift jar before mug	burette : d a d ; pitcher : p f o o p ; jar : b b d d ; mug : b ;
burette : b f ; urn : f f ; pitcher : a c ; SEPARATE double pitcher	burette : b f ; urn : f f ; pitcher : a c a c ;
thermos : e ; cup : v r v r ; SEPARATE shift cup after thermos	thermos : e ; cup : v r v r ;
mug : d y y ; flagon : y e o e ; SEPARATE add two aqua to flagon	mug : d y y ; flagon : y e o e a a ;
jug : h ; flask : m h ; SEPARATE filter flask	jug : h ; flask : m h ;
cup : d a r d ; urn : r r ; SEPARATE double cup	cup : d a r d d a r d ; urn : r r ;
cup : o c y c o y ; urn : o o y m ; urn : y ; SEPARATE filter last urn	cup : o c y c o y ; urn : o o y m ; urn : y ;
burette : b f f m ; jug : b b d ; flask : v v ; vessel : b ; SEPARATE filter flask	burette : b f f m ; jug : b b d ; flask : v v ; vessel : b ;
decanter : m m ; bottle : r r ; SEPARATE double decanter	decanter : m m m m ; bottle : r r ;
decanter : r ; cup : o y c c o ; thermos : p e p ; flagon : f ; SEPARATE double cup	decanter : r ; cup : o y c c o o y c c o ; thermos : p e p ; flagon : f ;
mug : p ; burette : y c c ; glass : r r d ; canister : o o m ; SEPARATE filter canister	mug : p ; burette : y c c ; glass : r r d ; canister : o o m ;
decanter : y b e y e ; urn : m ; cup : b m b r m ; SEPARATE filter cup	decanter : y b e y e ; urn : m ; cup : b b m m r ;
vessel : e p c p c ; flagon : p p r a ; cup : p p v ; vessel : y y ; SEPARATE shift cup after last vessel	vessel : e p c p c ; flagon : p p r a ; vessel : y y ; cup : p p v ;
vessel : o o ; urn : c b b ; cup : y ; flask : e o y e ; SEPARATE shift urn after flask	vessel : o o ; cup : y ; flask : e o y e ; urn : c b b ;
