Input	Output
mug : o ; mug : y ; SEPARATE empty first mug	mug : _ ; mug : y ;
jug : h m p ; flagon : p e e ; cup : y d a ; cup : y ; SEPARATE filter last cup	jug : h m p ; flagon : p e e ; cup : y d a ; cup : y ;
bottle : b ; decanter : c d e d e ; jar : h y y h ; decanter : h ; SEPARATE unmix first decanter	bottle : b ; decanter : c ; decanter : d d ; decanter : e e ; jar : h y y h ; decanter : h ;
burette : h h ; bottle : g h h ; canister : f r b b f ; SEPARATE create vessel	burette : h h ; bottle : g h h ; canister : f r b b f ; vessel : _ ;
mug : r ; decanter : y f p ; canister : p ; jug : g r r h ; SEPARATE destroy decanter	mug : r ; canister : p ; jug : g r r h ;
canister : r d d y y ; jug : v p r p ; bottle : v p p ; SEPARATE filter canister	canister : r d d y y ; jug : v p r p ; bottle : v p p ;
flask : m v v ; burette : f ; burette : m r r m ; beaker : a b b d a ; SEPARATE empty first burette	flask : m v v ; burette : _ ; burette : m r r m ; beaker : a b b d a ;
cup : v ; vessel : r r v c ; mug : v p p ; flagon : p f ; SEPARATE unmix cup	cup : v ; vessel : r r v c ; mug : v p p ; flagon : p f ;
glass : d d f g f ; beaker : c c ; vessel : r ; vessel : y a a g y ; SEPARATE shift second vessel after glass	glass : d d f g f ; vessel : y a a g y ; beaker : c c ; vessel : r ;
mug : v f b b ; burette : y h ; pitcher : p e p m ; SEPARATE empty burette	mug : v f b b ; burette : _ ; pitcher : p e p m ;
flask : m f f ; urn : b b a ; SEPARATE add two daffodil to flask	flask : m f f d d ; urn : b b a ;
jar : m f ; pitcher : p v ; jar : f f c ; vessel : y y b b p p ; SEPARATE unmix first jar	jar : m ; jar : f ; pitcher : p v ; jar : f f c ; vessel : y y b b p p ;
cup : m m y ; flagon : h ; SEPARATE filter cup	cup : m m y ; flagon : h ;
burette : c a c a ; vessel : o b o ; urn : m m d ; SEPARATE shift urn before vessel	burette : c a c a ; urn : m m d ; vessel : o b o ;
vessel : f f ; jug : p ; SEPARATE filter jug	vessel : f f ; jug : p ;
jug : b ; cup : h y y ; pitcher : v f v h f ; burette : b b h ; SEPARATE destroy cup	jug : b ; pitcher : v f v h f ; burette : b b h ;
jar : f f m ; flagon : c o a o ; jar : v v ; bottle : v v ; SEPARATE unmix first jar	jar : f f ; jar : m ; flagon : c o a o ; jar : v v ; bottle : v v ;
vessel : r h r h ; bottle : d ; beaker : c c g ; SEPARATE destroy bottle	vessel : r h r h ; beaker : c c g ;
urn : b v ; thermos : a ; bottle : b ; SEPARATE unmix urn	urn : b ; urn : v ; thermos : a ; bottle : b ;
glass : a ; jar : g d d r ; SEPARATE create jug	glass : a ; jar : g d d r ; jug : _ ;
flask : c c a ; bottle : b h ; burette : o a h ; urn : d y d ; SEPARATE filter flask	flask : c c a ; bottle : b h ; burette : o a h ; urn : d y d ;
glass : h h ; urn : c v ; beaker : b p p b ; thermos : f f ; SEPARATE empty urn	glass : h h ; urn : _ ; beaker : b p p b ; thermos : f f ;
glass : b p ; mug : d p ; thermos : b ; SEPARATE shift mug after thermos	glass : b p ; thermos : b ; mug : d p ;
jar : a f a ; thermos : h p c c ; urn : p g ; SEPARATE shift urn after thermos	jar : a f a ; thermos : h p c c ; urn : p g ;
glass : d ; urn : b b ; canister : c a c a ; SEPARATE destroy glass	urn : b b ; canister : c a c a ;
flask : m m ; burette : p f f ; SEPARATE shift flask before burette	flask : m m ; burette : p f f ;
beaker : v v ; pitcher : h ; burette : y g m m g ; SEPARATE unmix pitcher	beaker : v v ; pitcher : h ; burette : y g m m g ;
vessel : v h g ; glass : g ; burette : a h a h c ; SEPARATE add three cabernet to burette	vessel : v h g ; glass : g ; burette : a h a h c c c c ;
jug : f h h ; decanter : y y ; jug : a ; SEPARATE filter decanter	jug : f h h ; decanter : y y ; jug : a ;
urn : p p ; thermos : g g y ; beaker : d d e ; SEPARATE destroy thermos	urn : p p ; beaker : d d e ;
pitcher : c ; bottle : a g g ; glass : o b o a a ; burette : o b o b ; SEPARATE double pitcher	pitcher : c c ; bottle : a g g ; glass : o b o a a ; burette : o b o b ;
glass : e e o ; jug : g v h g ; flagon : h h ; pitcher : a ; SEPARATE empty flagon	glass : e e o ; jug : g v h g ; flagon : _ ; pitcher : a ;
decanter : g ; flagon : e b e g b ; SEPARATE double decanter	decanter : g g ; flagon : e b e g b ;
mug : g e ; vessel : y y d d a ; flagon : r c c e e ; SEPARATE shift mug after flagon	vessel : y y d d a ; flagon : r c c e e ; mug : g e ;
decanter : f f ; vessel : d f f d ; mug : o g o g ; jug : c o o c ; SEPARATE double mug	decanter : f f ; vessel : d f f d ; mug : o g o g o g o g ; jug : c o o c ;
jug : y c h y ; vessel : h h ; mug : m v v ; beaker : y a ; SEPARATE create urn	jug : y c h y ; vessel : h h ; mug : m v v ; beaker : y a ; urn : _ ;
burette : f b b f ; jug : c r c ; flagon : p a ; mug : d d ; SEPARATE add four cabernet to mug	burette : f b b f ; jug : c r c ; flagon : p a ; mug : d d c c c c ;
decanter : d d b b ; vessel : o ; SEPARATE double vessel	decanter : d d b b ; vessel : o o ;
urn : o ; bottle : m a m ; SEPARATE add five fuchsia to urn	urn : o f f f f f ; bottle : m a m ;
thermos : m h ; mug : c y ; beaker : y v y ; SEPARATE add one harlequin to beaker	thermos : m h ; mug : c y ; beaker : y v y h ;
glass : v r r ; flask : g g ; mug : c ; SEPARATE destroy mug	glass : v r r ; flask : g g ;
flagon : y y v v m m ; canister : d d ; burette : m y m y ; SEPARATE destroy canister	flagon : y y v v m m ; burette : m y m y ;
bottle : a r a r ; jug : m m ; canister : p p o v ; SEPARATE filter bottle	bottle : a a r r ; jug : m m ; canister : p p o v ;
mug : r ; cup : g v c c ; jar : e e h ; SEPARATE filter mug	mug : r ; cup : g v c c ; jar : e e h ;
bottle : m y h y h ; decanter : m d g ; SEPARATE empty decanter	bottle : m y h y h ; decanter : _ ;
mug : f h m ; thermos : d ; thermos : e ; mug : e m o e ; SEPARATE add five red to second mug	mug : f h m ; thermos : d ; thermos : e ; mug : e m o e r r r r r ;
canister : m g g ; bottle : m b m d d ; bottle : a r c ; SEPARATE unmix first bottle	canister : m g g ; bottle : m m ; bottle : b ; bottle : d d ; bottle : a r c ;
bottle : f d f d ; thermos : f y y f m ; thermos : h d h ; vessel : f r r ; SEPARATE create pitcher	bottle : f d f d ; thermos : f y y f m ; thermos : h d h ; vessel : f r r ; pitcher : _ ;
flask : v v ; glass : p ; bottle : p r r ; bottle : h v v ; SEPARATE filter last bottle	flask : v v ; glass : p ; bottle : p r r ; bottle : h v v ;
burette : p h b h p ; thermos : a d d ; bottle : a ; thermos : r v c r v ; SEPARATE unmix first thermos	burette : p h b h p ; thermos : a ; thermos : d d ; bottle : a ; thermos : r v c r v ;
pitcher : e p ; urn : m d m d ; jug : f b ; jug : f f ; SEPARATE empty first jug	pitcher : e p ; urn : m d m d ; jug : _ ; jug : f f ;
cup : c c ; cup : p a ; flask : y f ; decanter : b ; SEPARATE filter first cup	cup : c c ; cup : p a ; flask : y f ; decanter : b ;
canister : g ; flask : o d p d o ; SEPARATE double canister	canister : g g ; flask : o d p d o ;
urn : h f f c c ; urn : v v c a c a ; SEPARATE create flask	urn : h f f c c ; urn : v v c a c a ; flask : _ ;
bottle : o ; pitcher : y p y p ; SEPARATE create vessel	bottle : o ; pitcher : y p y p ; vessel : _ ;
burette : m m c c ; glass : d b e e ; SEPARATE double burette	burette : m m c c m m c c ; glass : d b e e ;
vessel : p c ; flagon : p ; mug : r c r c ; SEPARATE empty flagon	vessel : p c ; flagon : _ ; mug : r c r c ;
glass : p p ; pitcher : d v d ; mug : f f ; urn : m c m a ; SEPARATE filter glass	glass : p p ; pitcher : d v d ; mug : f f ; urn : m c m a ;
burette : m p p ; urn : g v e ; jug : m e ; glass : v m v ; SEPARATE create vessel	burette : m p p ; urn : g v e ; jug : m e ; glass : v m v ; vessel : _ ;
beaker : y o h y ; urn : d d ; decanter : g p p ; SEPARATE create glass	beaker : y o h y ; urn : d d ; decanter : g p p ; glass : _ ;
urn : b b ; beaker : p p ; bottle : e e ; SEPARATE filter urn	urn : b b ; beaker : p p ; bottle : e e ;
decanter : h ; cup : o r r o ; bottle : b a b m ; SEPARATE filter bottle	decanter : h ; cup : o r r o ; bottle : b b a m ;
burette : m m ; flagon : r b b ; SEPARATE destroy burette	flagon : r b b ;
cup : h v ; jar : f m f m ; bottle : g ; cup : b ; SEPARATE destroy bottle	cup : h v ; jar : f m f m ; cup : b ;
thermos : r r a m ; urn : m p p ; SEPARATE empty urn	thermos : r r a m ; urn : _ ;
jug : f c c f m ; mug : m m ; cup : o o ; SEPARATE filter jug	jug : f f c c m ; mug : m m ; cup : o o ;
flask : c v g v g c ; urn : c g c r ; urn : f f ; SEPARATE shift flask after last urn	urn : c g c r ; urn : f f ; flask : c v g v g c ;
urn : p g a g a p ; burette : y ; SEPARATE filter urn	urn : p p g g a a ; burette : y ;
canister : f g m f ; thermos : c c p o o ; jar : a o m o m ; beaker : v r ; SEPARATE destroy thermos	canister : f g m f ; jar : a o m o m ; beaker : v r ;
mug : d g ; glass : c v ; SEPARATE unmix mug	mug : d ; mug : g ; glass : c v ;
urn : g v g y v ; canister : r r ; SEPARATE create pitcher	urn : g v g y v ; canister : r r ; pitcher : _ ;
mug : d d ; vessel : y m v y m ; SEPARATE double mug	mug : d d d d ; vessel : y m v y m ;
bottle : c c ; cup : r r ; SEPARATE filter cup	bottle : c c ; cup : r r ;
flagon : h d o h o ; jug : g v ; pitcher : g b b c g ; pitcher : r r a ; SEPARATE shift jug before first pitcher	flagon : h d o h o ; jug : g v ; pitcher : g b b c g ; pitcher : r r a ;
thermos : o o e ; decanter : m m v o ; SEPARATE add three harlequin to decanter	thermos : o o e ; decanter : m m v o h h h ;
canister : p o p o m ; vessel : p m v p v ; pitcher : p h ; SEPARATE destroy canister	vessel : p m v p v ; pitcher : p h ;
urn : b ; jar : o m ; SEPARATE shift urn after jar	jar : o m ; urn : b ;
bottle : b p e b p ; vessel : r r ; jar : c c ; SEPARATE add three green to jar	bottle : b p e b p ; vessel : r r ; jar : c c g g g ;
jug : e b d e ; jar : c m o o ; thermos : m m ; thermos : f f ; SEPARATE empty first thermos	jug : e b d e ; jar : c m o o ; thermos : _ ; thermos : f f ;
jug : h ; flagon : a ; SEPARATE filter flagon	jug : h ; flagon : a ;
thermos : h h ; mug : m m r r ; SEPARATE empty thermos	thermos : _ ; mug : m m r r ;
vessel : f e e ; flask : f f ; flask : d a g d g a ; SEPARATE double vessel	vessel : f e e f e e ; flask : f f ; flask : d a g d g a ;
jug : f g f g p ; beaker : f b ; beaker : r r e e ; decanter : h o o ; SEPARATE double jug	jug : f g f g p f g f g p ; beaker : f b ; beaker : r r e e ; decanter : h o o ;
jar : p c ; jar : c c g g ; beaker : h ; canister : e e p ; SEPARATE double canister	jar : p c ; jar : c c g g ; beaker : h ; canister : e e p e e p ;
beaker : g g ; jug : f e f v ; urn : g m m g ; cup : p p ; SEPARATE double beaker	beaker : g g g g ; jug : f e f v ; urn : g m m g ; cup : p p ;
jug : f c y y ; pitcher : a v a ; SEPARATE shift pitcher after jug	jug : f c y y ; pitcher : a v a ;
thermos : b b d ; beaker : a v v p p ; vessel : d v d o o ; canister : m m y e ; SEPARATE add six cabernet to canister	thermos : b b d ; beaker : a v v p p ; vessel : d v d o o ; canister : m m y e c c c c c c ;
vessel : d ; pitcher : h h a a ; SEPARATE double pitcher	vessel : d ; pitcher : h h a a h h a a ;
flask : e e ; cup : a m a c m c ; SEPARATE destroy cup	flask : e e ;
canister : y a ; decanter : h p m ; SEPARATE shift decanter before canister	decanter : h p m ; canister : y a ;
canister : a b a b ; canister : g o g b ; decanter : g a a g ; SEPARATE shift first canister after second canister	canister : g o g b ; canister : a b a b ; decanter : g a a g ;
vessel : b b ; flagon : m m ; pitcher : c h ; flask : m ; SEPARATE shift flask after vessel	vessel : b b ; flask : m ; flagon : m m ; pitcher : c h ;
flagon : g ; jug : g g ; beaker : c p o o ; jug : d m m d ; SEPARATE double last jug	flagon : g ; jug : g g ; beaker : c p o o ; jug : d m m d d m m d ;
decanter : p p ; jar : y ; beaker : m e ; SEPARATE unmix beaker	decanter : p p ; jar : y ; beaker : m ; beaker : e ;
beaker : y y o c o ; bottle : b c m m ; SEPARATE double beaker	beaker : y y o c o y y o c o ; bottle : b c m m ;
flagon : p p g g y y ; vessel : m m ; SEPARATE empty vessel	flagon : p p g g y y ; vessel : _ ;
urn : p p ; pitcher : p p y ; decanter : d r r d ; SEPARATE filter decanter	urn : p p ; pitcher : p p y ; decanter : d d r r ;
beaker : h y ; pitcher : m m ; mug : r r m m ; SEPARATE add two emberiae to mug	beaker : h y ; pitcher : m m ; mug : r r m m e e ;
flask : v ; glass : b o o b ; jar : a ; decanter : p f g f g p ; SEPARATE double flask	flask : v v ; glass : b o o b ; jar : a ; decanter : p f g f g p ;
glass : p b p b ; mug : p p e ; jug : a e e ; SEPARATE add two red to jug	glass : p b p b ; mug : p p e ; jug : a e e r r ;
urn : m h m h ; glass : h h ; canister : h ; SEPARATE add one cabernet to glass	urn : m h m h ; glass : h h c ; canister : h ;
jar : c g ; glass : d ; thermos : m r r ; SEPARATE double thermos	jar : c g ; glass : d ; thermos : m r r m r r ;
canister : o c ; cup : r ; cup : d c d ; glass : f o ; SEPARATE unmix first cup	canister : o c ; cup : r ; cup : d c d ; glass : f o ;
canister : v f ; bottle : a a y ; decanter : r g e g e ; SEPARATE empty bottle	canister : v f ; bottle : _ ; decanter : r g e g e ;
glass : f o f y o ; jug : a h a h ; SEPARATE double jug	glass : f o f y o ; jug : a h a h a h a h ;
cup : a c c a ; pitcher : g g d d ; SEPARATE empty cup	cup : _ ; pitcher : g g d d ;
bottle : m r h m r ; flask : a p h h p ; SEPARATE destroy flask	bottle : m r h m r ;
pitcher : y m m a ; pitcher : r r b b ; decanter : g ; SEPARATE add two purple to last pitcher	pitcher : y m m a ; pitcher : r r b b p p ; decanter : g ;
flagon : b ; urn : r y y o o ; vessel : a y e y a ; glass : p h h e ; SEPARATE empty urn	flagon : b ; urn : _ ; vessel : a y e y a ; glass : p h h e ;
decanter : c o r ; burette : h h ; canister : m y v y v ; SEPARATE destroy decanter	burette : h h ; canister : m y v y v ;
mug : b b ; beaker : f f ; SEPARATE filter beaker	mug : b b ; beaker : f f ;
cup : r r y ; decanter : v f c c ; thermos : a r b a ; pitcher : m c b c ; SEPARATE filter thermos	cup : r r y ; decanter : v f c c ; thermos : a a r b ; pitcher : m c b c ;
jug : v g v b ; bottle : m m ; burette : d h h ; beaker : v e d ; SEPARATE unmix jug	jug : v v ; jug : g ; jug : b ; bottle : m m ; burette : d h h ; beaker : v e d ;
cup : c e d e ; flagon : v ; flagon : o o c ; SEPARATE shift first flagon before last flagon	cup : c e d e ; flagon : v ; flagon : o o c ;
jug : a h a ; thermos : f c f c p ; SEPARATE unmix jug	jug : a a ; jug : h ; thermos : f c f c p ;
burette : y h y ; pitcher : m e m a ; thermos : e d e ; bottle : r ; SEPARATE empty pitcher	burette : y h y ; pitcher : _ ; thermos : e d e ; bottle : r ;
vessel : c g c f ; urn : b ; decanter : m o m ; jar : y b ; SEPARATE filter jar	vessel : c g c f ; urn : b ; decanter : m o m ; jar : y b ;
burette : e c f ; vessel : h h y o o ; flagon : r a b r ; SEPARATE empty vessel	burette : e c f ; vessel : _ ; flagon : r a b r ;
cup : b b g g o ; flagon : m d d a ; decanter : c e g ; SEPARATE filter decanter	cup : b b g g o ; flagon : m d d a ; decanter : c e g ;
flask : m p ; flask : d o ; urn : d h h d e ; SEPARATE shift second flask after urn	flask : m p ; urn : d h h d e ; flask : d o ;
burette : b p p ; glass : v v ; flask : p p h f f ; jar : o o ; SEPARATE shift flask after jar	burette : b p p ; glass : v v ; jar : o o ; flask : p p h f f ;
decanter : d a a ; jug : a a v ; beaker : c c ; SEPARATE create burette	decanter : d a a ; jug : a a v ; beaker : c c ; burette : _ ;
decanter : o h a a ; bottle : r ; canister : e d d p e p ; thermos : y y ; SEPARATE add one orange to canister	decanter : o h a a ; bottle : r ; canister : e d d p e p o ; thermos : y y ;
urn : r ; glass : b ; SEPARATE shift glass after urn	urn : r ; glass : b ;
bottle : b o b ; flask : v v ; jug : o ; jar : f f y ; SEPARATE empty flask	bottle : b o b ; flask : _ ; jug : o ; jar : f f y ;
jug : o b p b ; glass : f f ; SEPARATE empty glass	jug : o b p b ; glass : _ ;
jar : e ; bottle : g e v v ; jug : y o ; thermos : m d m ; SEPARATE filter bottle	jar : e ; bottle : g e v v ; jug : y o ; thermos : m d m ;
vessel : y ; decanter : m g d d ; cup : e f f e ; SEPARATE unmix cup	vessel : y ; decanter : m g d d ; cup : e e ; cup : f f ;
decanter : g h g h ; canister : o a o b ; mug : f e f e ; thermos : r r f ; SEPARATE filter thermos	decanter : g h g h ; canister : o a o b ; mug : f e f e ; thermos : r r f ;
bottle : m ; vessel : r f g r f ; SEPARATE destroy bottle	vessel : r f g r f ;
mug : o b ; flagon : p g p g ; pitcher : o r ; jar : a ; SEPARATE empty pitcher	mug : o b ; flagon : p g p g ; pitcher : _ ; jar : a ;
decanter : p p ; mug : b v b ; canister : a g e g ; SEPARATE double canister	decanter : p p ; mug : b v b ; canister : a g e g a g e g ;
cup : v ; vessel : v b d ; flask : f m f m ; SEPARATE double vessel	cup : v ; vessel : v b d v b d ; flask : f m f m ;
flagon : g g ; jug : b h ; mug : y ; SEPARATE create jug	flagon : g g ; jug : b h ; mug : y ; jug : _ ;
canister : r m ; decanter : d b v v b ; SEPARATE double canister	canister : r m r m ; decanter : d b v v b ;
bottle : g d y d g y ; flagon : d g h ; jug : h h ; canister : o v f o ; SEPARATE double flagon	bottle : g d y d g y ; flagon : d g h d g h ; jug : h h ; canister : o v f o ;
glass : v v ; glass : e b b m m e ; SEPARATE double second glass	glass : v v ; glass : e b b m m e e b b m m e ;
pitcher : f y ; pitcher : e ; SEPARATE double last pitcher	pitcher : f y ; pitcher : e e ;
thermos : m o o ; vessel : f f v h h ; SEPARATE unmix vessel	thermos : m o o ; vessel : f f ; vessel : v ; vessel : h h ;
mug : g y y m m g ; jug : y ; burette : r r ; jug : e ; SEPARATE destroy last jug	mug : g y y m m g ; jug : y ; burette : r r ;
burette : g y g y ; decanter : a ; SEPARATE add six aqua to burette	burette : g y g y a a a a a a ; decanter : a ;
bottle : e y e y m m ; burette : h h ; SEPARATE unmix burette	bottle : e y e y m m ; burette : h h ;
urn : h h f ; burette : v v f g f ; thermos : p p ; SEPARATE empty urn	urn : _ ; burette : v v f g f ; thermos : p p ;
jar : y m a ; beaker : g f g v v ; flask : g g f f ; jar : m a ; SEPARATE shift flask after second jar	jar : y m a ; beaker : g f g v v ; jar : m a ; flask : g g f f ;
vessel : c c ; glass : o ; SEPARATE unmix glass	vessel : c c ; glass : o ;
glass : c r r ; vessel : y v v y d ; SEPARATE add three cabernet to glass	glass : c r r c c c ; vessel : y v v y d ;
mug : o g ; pitcher : g h g ; jar : p v p v ; SEPARATE double jar	mug : o g ; pitcher : g h g ; jar : p v p v p v p v ;
pitcher : h h ; thermos : d d y b y ; jar : h h c ; SEPARATE create flask	pitcher : h h ; thermos : d d y b y ; jar : h h c ; flask : _ ;
pitcher : c h g h c g ; flask : g ; beaker : g g a a ; jug : o o ; SEPARATE destroy flask	pitcher : c h g h c g ; beaker : g g a a ; jug : o o ;
glass : f f m m ; mug : a h o h o a ; cup : m r v r v m ; SEPARATE create cup	glass : f f m m ; mug : a h o h o a ; cup : m r v r v m ; cup : _ ;
urn : v m v ; pitcher : h m o o m ; SEPARATE shift pitcher before urn	pitcher : h m o o m ; urn : v m v ;
pitcher : b b ; canister : f ; SEPARATE filter pitcher	pitcher : b b ; canister : f ;
cup : e d e r r ; burette : e e ; cup : f c g c f ; SEPARATE double last cup	cup : e d e r r ; burette : e e ; cup : f c g c f f c g c f ;
pitcher : r r f ; jug : f ; decanter : m ; SEPARATE double jug	pitcher : r r f ; jug : f f ; decanter : m ;
pitcher : b r m ; mug : e r r ; cup : h e h ; beaker : h h v ; SEPARATE add four orange to cup	pitcher : b r m ; mug : e r r ; cup : h e h o o o o ; beaker : h h v ;
thermos : h h ; urn : m ; thermos : a a ; urn : e ; SEPARATE unmix last urn	thermos : h h ; urn : m ; thermos : a a ; urn : e ;
canister : h h c e e ; bottle : d d e o o ; pitcher : e f e ; SEPARATE double bottle	canister : h h c e e ; bottle : d d e o o d d e o o ; pitcher : e f e ;
burette : d r r ; burette : y y m o m ; flask : r r ; SEPARATE empty last burette	burette : d r r ; burette : _ ; flask : r r ;
flask : d ; flagon : d ; thermos : v r r ; decanter : g ; SEPARATE empty thermos	flask : d ; flagon : d ; thermos : _ ; decanter : g ;
jug : b o b r r ; cup : d ; beaker : h d d ; urn : d f d ; SEPARATE unmix urn	jug : b o b r r ; cup : d ; beaker : h d d ; urn : d d ; urn : f ;
mug : y f y m f m ; jug : e p e p ; SEPARATE create burette	mug : y f y m f m ; jug : e p e p ; burette : _ ;
decanter : e ; bottle : c d c v d v ; mug : m ; bottle : p a p c ; SEPARATE double first bottle	decanter : e ; bottle : c d c v d v c d c v d v ; mug : m ; bottle : p a p c ;
pitcher : a ; flagon : b ; burette : y y ; pitcher : e c y ; SEPARATE filter first pitcher	pitcher : a ; flagon : b ; burette : y y ; pitcher : e c y ;
mug : p p ; pitcher : m f ; canister : o y o ; vessel : e ; SEPARATE filter canister	mug : p p ; pitcher : m f ; canister : o o y ; vessel : e ;
flagon : h b a a h ; pitcher : v ; jug : g ; bottle : a c a v ; SEPARATE destroy pitcher	flagon : h b a a h ; jug : g ; bottle : a c a v ;
flagon : e e g ; decanter : r f r ; decanter : v m p v p m ; SEPARATE double flagon	flagon : e e g e e g ; decanter : r f r ; decanter : v m p v p m ;
decanter : d g b ; cup : r m m r ; glass : e e v ; vessel : e y y e ; SEPARATE destroy cup	decanter : d g b ; glass : e e v ; vessel : e y y e ;
canister : c v c ; cup : c c ; flask : p g d g p d ; beaker : v v ; SEPARATE create cup	canister : c v c ; cup : c c ; flask : p g d g p d ; beaker : v v ; cup : _ ;
vessel : c c ; cup : b e d ; SEPARATE filter cup	vessel : c c ; cup : b e d ;
jug : v h o v o ; jug : r r p y ; bottle : g a g a y ; urn : y g g y ; SEPARATE filter last jug	jug : v h o v o ; jug : r r p y ; bottle : g a g a y ; urn : y g g y ;
beaker : o ; flagon : y m ; SEPARATE filter flagon	beaker : o ; flagon : y m ;
flagon : b v v ; canister : m m c ; SEPARATE destroy flagon	canister : m m c ;
decanter : o c ; bottle : r r ; bottle : c ; SEPARATE destroy first bottle	decanter : o c ; bottle : c ;
mug : f f ; burette : y y g ; burette : p o y y o ; SEPARATE filter last burette	mug : f f ; burette : y y g ; burette : p o o y y ;
cup : c c ; jug : g ; SEPARATE double cup	cup : c c c c ; jug : g ;
decanter : g e g ; jar : o o ; SEPARATE add two magenta to decanter	decanter : g e g m m ; jar : o o ;
jar : a y a ; jug : c ; jug : h ; SEPARATE destroy first jug	jar : a y a ; jug : h ;
vessel : y y p p ; glass : c f y y ; glass : p m m p ; pitcher : c d d ; SEPARATE destroy second glass	vessel : y y p p ; glass : c f y y ; pitcher : c d d ;
decanter : p p ; flagon : b c ; pitcher : f ; SEPARATE create glass	decanter : p p ; flagon : b c ; pitcher : f ; glass : _ ;
jug : o ; urn : r ; SEPARATE add three green to jug	jug : o g g g ; urn : r ;
thermos : e e h h v v ; canister : a v c ; beaker : a a ; urn : c c e a ; SEPARATE empty canister	thermos : e e h h v v ; canister : _ ; beaker : a a ; urn : c c e a ;
bottle : m m ; flagon : f f b ; SEPARATE destroy flagon	bottle : m m ;
beaker : v g v g ; glass : f v o f o ; SEPARATE empty beaker	beaker : _ ; glass : f v o f o ;
glass : v v ; jar : d y ; vessel : c c ; flagon : v d d o v ; SEPARATE shift glass before flagon	jar : d y ; vessel : c c ; glass : v v ; flagon : v d d o v ;
glass : c ; flagon : o g g r r ; flagon : g v g d ; SEPARATE create urn	glass : c ; flagon : o g g r r ; flagon : g v g d ; urn : _ ;
flagon : f e f ; vessel : d h d h ; SEPARATE shift vessel before flagon	vessel : d h d h ; flagon : f e f ;
flagon : v v ; canister : e e c c ; SEPARATE destroy canister	flagon : v v ;
canister : r r a o o ; flagon : c o c o ; SEPARATE create pitcher	canister : r r a o o ; flagon : c o c o ; pitcher : _ ;
beaker : g g o f ; thermos : o o m ; SEPARATE unmix thermos	beaker : g g o f ; thermos : o o ; thermos : m ;
burette : a a ; glass : c c v ; mug : b b a f ; SEPARATE filter glass	burette : a a ; glass : c c v ; mug : b b a f ;
vessel : a ; flagon : o g ; SEPARATE add one aqua to flagon	vessel : a ; flagon : o g a ;
burette : o o v ; vessel : e f f y ; vessel : r a a r ; SEPARATE create mug	burette : o o v ; vessel : e f f y ; vessel : r a a r ; mug : _ ;
burette : a a ; mug : c c ; SEPARATE filter mug	burette : a a ; mug : c c ;
canister : p ; flask : b h h b ; SEPARATE create mug	canister : p ; flask : b h h b ; mug : _ ;
glass : d d v v ; cup : v h h ; canister : b c ; mug : c ; SEPARATE unmix cup	glass : d d v v ; cup : v ; cup : h h ; canister : b c ; mug : c ;
flagon : d ; decanter : v p ; SEPARATE destroy decanter	flagon : d ;
urn : e h e h r ; flask : b e ; bottle : d ; SEPARATE unmix bottle	urn : e h e h r ; flask : b e ; bottle : d ;
jug : d d h ; decanter : p p ; SEPARATE filter jug	jug : d d h ; decanter : p p ;
urn : c c ; bottle : o c o c ; cup : d m c m ; beaker : v r r ; SEPARATE shift urn before cup	bottle : o c o c ; urn : c c ; cup : d m c m ; beaker : v r r ;
thermos : r ; urn : f ; bottle : p ; cup : d d ; SEPARATE destroy bottle	thermos : r ; urn : f ; cup : d d ;
glass : d ; bottle : c c e m e m ; canister : r r ; SEPARATE add three orange to bottle	glass : d ; bottle : c c e m e m o o o ; canister : r r ;
thermos : o ; pitcher : b g g r b r ; glass : r v o r ; thermos : e f h f e h ; SEPARATE empty first thermos	thermos : _ ; pitcher : b g g r b r ; glass : r v o r ; thermos : e f h f e h ;
bottle : f r e f e ; canister : a a e ; SEPARATE filter canister	bottle : f r e f e ; canister : a a e ;
bottle : o ; mug : f o o b b ; decanter : r f a r ; burette : b e y ; SEPARATE unmix mug	bottle : o ; mug : f ; mug : o o ; mug : b b ; decanter : r f a r ; burette : b e y ;
burette : o m o ; thermos : o h d o ; flask : y e p y p ; SEPARATE filter flask	burette : o m o ; thermos : o h d o ; flask : y y e p p ;
decanter : m r r ; mug : m ; jug : y y d d ; pitcher : h ; SEPARATE destroy mug	decanter : m r r ; jug : y y d d ; pitcher : h ;
jug : g ; jug : e ; pitcher : f c ; SEPARATE create glass	jug : g ; jug : e ; pitcher : f c ; glass : _ ;
thermos : e e ; vessel : y y v p ; jar : y e e c c y ; cup : o o f y ; SEPARATE double jar	thermos : e e ; vessel : y y v p ; jar : y e e c c y y e e c c y ; cup : o o f y ;
flagon : e e a y y ; jug : f d f ; SEPARATE filter flagon	flagon : e e a y y ; jug : f d f ;
decanter : v p ; jug : p h h y y p ; canister : d d ; SEPARATE shift canister after jug	decanter : v p ; jug : p h h y y p ; canister : d d ;
flask : v o ; pitcher : c ; cup : d h c c d ; SEPARATE create mug	flask : v o ; pitcher : c ; cup : d h c c d ; mug : _ ;
bottle : y h h ; urn : a a ; bottle : o m v v o ; decanter : c f p ; SEPARATE destroy first bottle	urn : a a ; bottle : o m v v o ; decanter : c f p ;
jug : a a ; decanter : f f p ; SEPARATE unmix decanter	jug : a a ; decanter : f f ; decanter : p ;
