Input	Output
pitcher : f f ; decanter : r ; flagon : v h d d v ; beaker : c b r c b ; SEPARATE destroy decanter	pitcher : f f ; flagon : v h d d v ; beaker : c b r c b ;
jug : a a e ; jug : e r p r p ; pitcher : b p ; flagon : m ; SEPARATE empty first jug	jug : _ ; jug : e r p r p ; pitcher : b p ; flagon : m ;
thermos : c d d ; beaker : y d v ; bottle : e d e ; flagon : d h v ; SEPARATE create cup	thermos : c d d ; beaker : y d v ; bottle : e d e ; flagon : d h v ; cup : _ ;
bottle : o ; pitcher : o o ; SEPARATE unmix bottle	bottle : o ; pitcher : o o ;
burette : p b g b p ; decanter : h a ; beaker : m m ; flagon : c ; SEPARATE create jug	burette : p b g b p ; decanter : h a ; beaker : m m ; flagon : c ; jug : _ ;
beaker : h c c h ; bottle : c c ; flagon : h e f ; SEPARATE filter beaker	beaker : h h c c ; bottle : c c ; flagon : h e f ;
canister : y h o ; urn : o f e e o ; bottle : p o ; jar : p p b c ; SEPARATE create cup	canister : y h o ; urn : o f e e o ; bottle : p o ; jar : p p b c ; cup : _ ;
mug : g g ; burette : r r ; cup : c f f c r r ; SEPARATE destroy cup	mug : g g ; burette : r r ;
burette : o b ; bottle : r ; glass : a a v v ; SEPARATE unmix burette	burette : o ; burette : b ; bottle : r ; glass : a a v v ;
mug : r r f ; jug : f p p ; SEPARATE empty mug	mug : _ ; jug : f p p ;
burette : r y m ; cup : y y ; glass : b v d ; canister : d d ; SEPARATE double burette	burette : r y m r y m ; cup : y y ; glass : b v d ; canister : d d ;
cup : y v ; pitcher : p y d ; SEPARATE empty pitcher	cup : y v ; pitcher : _ ;
canister : v f v ; decanter : a r ; burette : a h y y ; SEPARATE double decanter	canister : v f v ; decanter : a r a r ; burette : a h y y ;
pitcher : o v a a ; mug : m ; canister : r g g d ; pitcher : o o ; SEPARATE create glass	pitcher : o v a a ; mug : m ; canister : r g g d ; pitcher : o o ; glass : _ ;
beaker : f e e ; thermos : p ; SEPARATE destroy thermos	beaker : f e e ;
thermos : p r g ; jug : a h ; urn : o o ; SEPARATE destroy thermos	jug : a h ; urn : o o ;
beaker : p d d p m ; glass : p e ; urn : o m b ; SEPARATE double beaker	beaker : p d d p m p d d p m ; glass : p e ; urn : o m b ;
burette : p p ; burette : m ; SEPARATE empty last burette	burette : p p ; burette : _ ;
cup : v v ; bottle : g ; burette : y y o v v ; mug : g g ; SEPARATE empty cup	cup : _ ; bottle : g ; burette : y y o v v ; mug : g g ;
glass : c a e c e ; canister : v v m g m ; SEPARATE destroy glass	canister : v v m g m ;
vessel : m m b e e ; pitcher : p ; jug : g y y g ; SEPARATE add six emberiae to vessel	vessel : m m b e e e e e e e e ; pitcher : p ; jug : g y y g ;
bottle : m d a d ; jug : b ; jug : a r a r c c ; SEPARATE shift last jug after first jug	bottle : m d a d ; jug : b ; jug : a r a r c c ;
jug : h c y ; pitcher : a ; thermos : f ; SEPARATE double thermos	jug : h c y ; pitcher : a ; thermos : f f ;
urn : a a ; pitcher : e e ; jug : b b ; SEPARATE add four orange to urn	urn : a a o o o o ; pitcher : e e ; jug : b b ;
vessel : v v ; jug : b r p r ; beaker : e e o o ; SEPARATE create flask	vessel : v v ; jug : b r p r ; beaker : e e o o ; flask : _ ;
mug : y y ; vessel : o y o ; canister : f f m ; burette : e b h ; SEPARATE filter burette	mug : y y ; vessel : o y o ; canister : f f m ; burette : e b h ;
decanter : v b b ; decanter : e e h ; decanter : y y v v ; flask : c r ; SEPARATE shift flask before third decanter	decanter : v b b ; decanter : e e h ; flask : c r ; decanter : y y v v ;
urn : e p h p e ; glass : d o o d g ; SEPARATE create mug	urn : e p h p e ; glass : d o o d g ; mug : _ ;
bottle : c c p d p ; mug : v v e e r r ; flagon : y g e y ; cup : v r y y ; SEPARATE create glass	bottle : c c p d p ; mug : v v e e r r ; flagon : y g e y ; cup : v r y y ; glass : _ ;
glass : c o o c ; jug : o e ; pitcher : b ; SEPARATE destroy glass	jug : o e ; pitcher : b ;
vessel : v g g ; urn : o o ; burette : p p ; pitcher : d y g g ; SEPARATE destroy urn	vessel : v g g ; burette : p p ; pitcher : d y g g ;
burette : a r a ; flask : h e e h ; flagon : d o d m m o ; SEPARATE filter flask	burette : a r a ; flask : h h e e ; flagon : d o d m m o ;
jar : b b ; burette : o o ; SEPARATE unmix jar	jar : b b ; burette : o o ;
canister : o e o a a ; thermos : y o ; flask : m ; SEPARATE unmix flask	canister : o e o a a ; thermos : y o ; flask : m ;
thermos : g g v ; mug : v h a v h ; mug : y d d ; flask : m m ; SEPARATE filter flask	thermos : g g v ; mug : v h a v h ; mug : y d d ; flask : m m ;
urn : h r h e e r ; decanter : r r ; SEPARATE create urn	urn : h r h e e r ; decanter : r r ; urn : _ ;
urn : f f ; decanter : a a v g ; bottle : r ; SEPARATE empty decanter	urn : f f ; decanter : _ ; bottle : r ;
canister : f v v f ; thermos : p ; SEPARATE unmix thermos	canister : f v v f ; thermos : p ;
glass : r c c r ; thermos : v e ; mug : h m h m ; jar : c b ; SEPARATE create thermos	glass : r c c r ; thermos : v e ; mug : h m h m ; jar : c b ; thermos : _ ;
cup : m ; vessel : a a c c ; flagon : m m f p p ; beaker : r y r y p p ; SEPARATE create bottle	cup : m ; vessel : a a c c ; flagon : m m f p p ; beaker : r y r y p p ; bottle : _ ;
glass : d d f f e e ; mug : m r r ; pitcher : b d b o ; flagon : h h ; SEPARATE filter mug	glass : d d f f e e ; mug : m r r ; pitcher : b d b o ; flagon : h h ;
decanter : m o v ; cup : c ; glass : e c c y y ; beaker : f f r g r ; SEPARATE double beaker	decanter : m o v ; cup : c ; glass : e c c y y ; beaker : f f r g r f f r g r ;
beaker : y p y p ; urn : p ; beaker : f b b h f h ; SEPARATE shift urn before last beaker	beaker : y p y p ; urn : p ; beaker : f b b h f h ;
jar : y ; flagon : y a a ; SEPARATE shift jar before flagon	jar : y ; flagon : y a a ;
decanter : o e o a ; thermos : r r m v ; vessel : b b f f ; SEPARATE destroy vessel	decanter : o e o a ; thermos : r r m v ;
bottle : a e a ; pitcher : y y g ; bottle : f f ; bottle : g g ; SEPARATE destroy pitcher	bottle : a e a ; bottle : f f ; bottle : g g ;
glass : d a a o d ; jug : m m f d ; SEPARATE double glass	glass : d a a o d d a a o d ; jug : m m f d ;
jar : b y b y ; pitcher : m c h m ; SEPARATE filter jar	jar : b b y y ; pitcher : m c h m ;
beaker : e p p ; decanter : e e a ; SEPARATE shift decanter before beaker	decanter : e e a ; beaker : e p p ;
decanter : g ; thermos : g p e p e ; cup : y d ; decanter : v p r v r ; SEPARATE empty last decanter	decanter : g ; thermos : g p e p e ; cup : y d ; decanter : _ ;
burette : v a ; mug : b f b f ; jar : h h a a e ; jar : y g y m m ; SEPARATE filter first jar	burette : v a ; mug : b f b f ; jar : h h a a e ; jar : y g y m m ;
jug : d d o o e ; vessel : v o e o v e ; cup : b m b m g ; decanter : f o f ; SEPARATE empty decanter	jug : d d o o e ; vessel : v o e o v e ; cup : b m b m g ; decanter : _ ;
pitcher : b a a y ; flagon : a c a e e c ; urn : o d h d o ; SEPARATE double urn	pitcher : b a a y ; flagon : a c a e e c ; urn : o d h d o o d h d o ;
glass : d o o a ; cup : g h c g ; canister : h e h b e b ; SEPARATE create bottle	glass : d o o a ; cup : g h c g ; canister : h e h b e b ; bottle : _ ;
urn : b y r ; jug : v ; SEPARATE destroy jug	urn : b y r ;
pitcher : o p o a a ; beaker : g o o ; SEPARATE unmix pitcher	pitcher : o o ; pitcher : p ; pitcher : a a ; beaker : g o o ;
jug : d ; thermos : m h d ; thermos : p a a ; vessel : f m p p ; SEPARATE double first thermos	jug : d ; thermos : m h d m h d ; thermos : p a a ; vessel : f m p p ;
cup : o v ; bottle : p a ; SEPARATE unmix cup	cup : o ; cup : v ; bottle : p a ;
flagon : m g c g ; urn : g g ; cup : g a g a y ; SEPARATE double flagon	flagon : m g c g m g c g ; urn : g g ; cup : g a g a y ;
decanter : v ; jug : a ; flask : h c h y y ; urn : y y ; SEPARATE unmix decanter	decanter : v ; jug : a ; flask : h c h y y ; urn : y y ;
burette : e g y ; decanter : a y a y ; burette : g g ; glass : p v v ; SEPARATE filter decanter	burette : e g y ; decanter : a a y y ; burette : g g ; glass : p v v ;
urn : o r r d ; bottle : o p ; flask : d d h y h y ; jar : r m ; SEPARATE empty jar	urn : o r r d ; bottle : o p ; flask : d d h y h y ; jar : _ ;
flask : g ; thermos : f o o ; glass : o m ; flask : e g c ; SEPARATE filter thermos	flask : g ; thermos : f o o ; glass : o m ; flask : e g c ;
bottle : g g ; decanter : r r ; jug : p p ; thermos : a b b g ; SEPARATE destroy bottle	decanter : r r ; jug : p p ; thermos : a b b g ;
glass : h v h ; flask : g o g c ; SEPARATE add one cabernet to glass	glass : h v h c ; flask : g o g c ;
bottle : a h h a c ; decanter : d y d y ; urn : y d h h y ; jar : a b b a ; SEPARATE double bottle	bottle : a h h a c a h h a c ; decanter : d y d y ; urn : y d h h y ; jar : a b b a ;
jug : y v f ; glass : r b r ; jug : b y b p y ; SEPARATE unmix last jug	jug : y v f ; glass : r b r ; jug : b b ; jug : y y ; jug : p ;
urn : o o ; decanter : f f o ; beaker : h d e h ; mug : o o g ; SEPARATE unmix mug	urn : o o ; decanter : f f o ; beaker : h d e h ; mug : o o ; mug : g ;
bottle : g g f ; pitcher : d f o ; SEPARATE add two violet to pitcher	bottle : g g f ; pitcher : d f o v v ;
thermos : g g ; burette : h h ; SEPARATE double thermos	thermos : g g g g ; burette : h h ;
jug : h e h e p ; burette : a e a h h ; vessel : b b f ; SEPARATE shift vessel before burette	jug : h e h e p ; vessel : b b f ; burette : a e a h h ;
glass : m ; flask : g ; flagon : m m ; vessel : b v v m b ; SEPARATE empty glass	glass : _ ; flask : g ; flagon : m m ; vessel : b v v m b ;
beaker : a h h ; jug : o c o c ; thermos : a a p p e ; bottle : o ; SEPARATE unmix jug	beaker : a h h ; jug : o o ; jug : c c ; thermos : a a p p e ; bottle : o ;
cup : c c o ; pitcher : h o g o h g ; SEPARATE create flask	cup : c c o ; pitcher : h o g o h g ; flask : _ ;
flagon : v v r ; burette : c b b y c ; burette : p b p b ; SEPARATE unmix first burette	flagon : v v r ; burette : c c ; burette : b b ; burette : y ; burette : p b p b ;
decanter : o o ; cup : d m d v ; urn : o m ; SEPARATE create vessel	decanter : o o ; cup : d m d v ; urn : o m ; vessel : _ ;
canister : p y y f p ; beaker : a b ; pitcher : b ; burette : c e e c ; SEPARATE filter beaker	canister : p y y f p ; beaker : a b ; pitcher : b ; burette : c e e c ;
thermos : d ; jar : b v v ; jar : e m v ; SEPARATE unmix thermos	thermos : d ; jar : b v v ; jar : e m v ;
pitcher : v f r v r ; decanter : y y ; glass : p p ; SEPARATE add one fuchsia to glass	pitcher : v f r v r ; decanter : y y ; glass : p p f ;
cup : c c a ; glass : v m p m v ; cup : v v ; SEPARATE filter last cup	cup : c c a ; glass : v m p m v ; cup : v v ;
thermos : m p ; vessel : v v ; vessel : c c o ; SEPARATE create pitcher	thermos : m p ; vessel : v v ; vessel : c c o ; pitcher : _ ;
bottle : h r h ; burette : o r r o ; SEPARATE empty burette	bottle : h r h ; burette : _ ;
decanter : e e ; decanter : g d g ; SEPARATE unmix last decanter	decanter : e e ; decanter : g g ; decanter : d ;
flagon : m c ; thermos : r f d ; bottle : d r ; burette : a a ; SEPARATE filter flagon	flagon : m c ; thermos : r f d ; bottle : d r ; burette : a a ;
jar : o ; jug : r o r ; thermos : o e e ; jug : r f g r ; SEPARATE destroy thermos	jar : o ; jug : r o r ; jug : r f g r ;
flagon : g y v y v ; burette : p p ; jug : b e e b ; burette : g a a h h ; SEPARATE double last burette	flagon : g y v y v ; burette : p p ; jug : b e e b ; burette : g a a h h g a a h h ;
cup : c m c ; urn : c ; cup : h h d ; canister : p r r p a ; SEPARATE empty urn	cup : c m c ; urn : _ ; cup : h h d ; canister : p r r p a ;
burette : m p m p o o ; bottle : f g f m ; thermos : b b ; glass : m e c m ; SEPARATE double thermos	burette : m p m p o o ; bottle : f g f m ; thermos : b b b b ; glass : m e c m ;
glass : m ; glass : m ; SEPARATE filter second glass	glass : m ; glass : m ;
pitcher : a a g g ; jug : d d m ; SEPARATE filter jug	pitcher : a a g g ; jug : d d m ;
bottle : f b f ; urn : c f ; jug : g e ; SEPARATE unmix jug	bottle : f b f ; urn : c f ; jug : g ; jug : e ;
jar : y y ; beaker : c o c ; SEPARATE shift beaker after jar	jar : y y ; beaker : c o c ;
jar : a h g h ; flask : a a ; burette : r ; pitcher : p a a g p ; SEPARATE double burette	jar : a h g h ; flask : a a ; burette : r r ; pitcher : p a a g p ;
cup : f f ; cup : e y e y ; urn : c c ; SEPARATE empty last cup	cup : f f ; cup : _ ; urn : c c ;
pitcher : o g ; mug : m ; SEPARATE unmix mug	pitcher : o g ; mug : m ;
canister : g o d ; mug : e b b ; SEPARATE filter mug	canister : g o d ; mug : e b b ;
decanter : b ; canister : f m m ; pitcher : g g r a r ; flask : g v g ; SEPARATE create flagon	decanter : b ; canister : f m m ; pitcher : g g r a r ; flask : g v g ; flagon : _ ;
pitcher : o c h ; canister : f ; SEPARATE empty pitcher	pitcher : _ ; canister : f ;
burette : y g ; thermos : p d m ; urn : g h f f g ; SEPARATE unmix burette	burette : y ; burette : g ; thermos : p d m ; urn : g h f f g ;
vessel : p o o ; mug : b d ; SEPARATE create jug	vessel : p o o ; mug : b d ; jug : _ ;
vessel : e e y ; mug : c c e e ; SEPARATE create flagon	vessel : e e y ; mug : c c e e ; flagon : _ ;
glass : m m ; flagon : v y y ; jug : f h y f y ; canister : a ; SEPARATE unmix jug	glass : m m ; flagon : v y y ; jug : f f ; jug : h ; jug : y y ; canister : a ;
bottle : g d d g ; decanter : f m ; vessel : o b ; decanter : b c c b ; SEPARATE filter vessel	bottle : g d d g ; decanter : f m ; vessel : o b ; decanter : b c c b ;
urn : b y y ; glass : b a v ; pitcher : d d p m p m ; SEPARATE filter urn	urn : b y y ; glass : b a v ; pitcher : d d p m p m ;
jar : m y a m a ; pitcher : d m d g ; mug : d f h ; vessel : m m v ; SEPARATE unmix vessel	jar : m y a m a ; pitcher : d m d g ; mug : d f h ; vessel : m m ; vessel : v ;
thermos : m m ; decanter : a a ; beaker : e e y m m ; SEPARATE shift beaker before decanter	thermos : m m ; beaker : e e y m m ; decanter : a a ;
beaker : o h h ; cup : e e ; jug : a ; SEPARATE add two harlequin to cup	beaker : o h h ; cup : e e h h ; jug : a ;
bottle : y y c h h ; jug : e g c ; SEPARATE double bottle	bottle : y y c h h y y c h h ; jug : e g c ;
beaker : f m m f ; urn : o b b o ; burette : b ; cup : h ; SEPARATE empty beaker	beaker : _ ; urn : o b b o ; burette : b ; cup : h ;
mug : h ; flagon : v v ; glass : m y c y c ; canister : b b ; SEPARATE destroy glass	mug : h ; flagon : v v ; canister : b b ;
vessel : p ; decanter : f b f ; SEPARATE shift vessel before decanter	vessel : p ; decanter : f b f ;
thermos : e ; jug : g o g a a ; SEPARATE destroy thermos	jug : g o g a a ;
bottle : b b ; burette : y y c ; flagon : b ; SEPARATE shift burette before flagon	bottle : b b ; burette : y y c ; flagon : b ;
cup : r ; urn : g ; beaker : m d r ; flagon : g b g ; SEPARATE destroy flagon	cup : r ; urn : g ; beaker : m d r ;
bottle : y o ; cup : a p a g g ; SEPARATE create beaker	bottle : y o ; cup : a p a g g ; beaker : _ ;
urn : d d h ; urn : o ; glass : o ; SEPARATE filter first urn	urn : d d h ; urn : o ; glass : o ;
mug : e b m e ; pitcher : e b b e ; SEPARATE shift pitcher before mug	pitcher : e b b e ; mug : e b m e ;
mug : p e p y ; pitcher : g g ; pitcher : y p y ; SEPARATE unmix first pitcher	mug : p e p y ; pitcher : g g ; pitcher : y p y ;
cup : b h ; vessel : y y d ; decanter : c v ; glass : b y e b y ; SEPARATE add four cabernet to cup	cup : b h c c c c ; vessel : y y d ; decanter : c v ; glass : b y e b y ;
urn : e b b e c ; cup : b g b ; jug : c h c ; vessel : c o g ; SEPARATE double vessel	urn : e b b e c ; cup : b g b ; jug : c h c ; vessel : c o g c o g ;
jar : y h h ; jug : h d ; SEPARATE create burette	jar : y h h ; jug : h d ; burette : _ ;
cup : r ; vessel : b a a g g b ; SEPARATE empty vessel	cup : r ; vessel : _ ;
urn : p h p h ; jar : h v y v h ; glass : o o y ; SEPARATE destroy jar	urn : p h p h ; glass : o o y ;
thermos : o o v f ; vessel : d d g a ; burette : p c m p m c ; pitcher : a a ; SEPARATE unmix vessel	thermos : o o v f ; vessel : d d ; vessel : g ; vessel : a ; burette : p c m p m c ; pitcher : a a ;
pitcher : y m m o y ; vessel : p p f f y ; SEPARATE add three violet to pitcher	pitcher : y m m o y v v v ; vessel : p p f f y ;
flask : y p p r ; bottle : f c a ; SEPARATE shift bottle before flask	bottle : f c a ; flask : y p p r ;
urn : a a v ; canister : c p g g ; vessel : y ; SEPARATE empty urn	urn : _ ; canister : c p g g ; vessel : y ;
canister : g g ; burette : h p p h m ; jug : m ; SEPARATE empty canister	canister : _ ; burette : h p p h m ; jug : m ;
jar : o ; thermos : g g d ; glass : f ; SEPARATE double jar	jar : o o ; thermos : g g d ; glass : f ;
urn : g g ; decanter : f ; vessel : f y y ; canister : e e ; SEPARATE empty canister	urn : g g ; decanter : f ; vessel : f y y ; canister : _ ;
glass : b b a c ; pitcher : m ; jar : a v p v ; SEPARATE add five yellow to glass	glass : b b a c y y y y y ; pitcher : m ; jar : a v p v ;
flagon : g g ; mug : h h v ; decanter : f y f e e ; SEPARATE filter flagon	flagon : g g ; mug : h h v ; decanter : f y f e e ;
jug : m m d d ; pitcher : r r ; urn : o d p o p ; SEPARATE add one emberiae to jug	jug : m m d d e ; pitcher : r r ; urn : o d p o p ;
vessel : e ; mug : a ; SEPARATE unmix mug	vessel : e ; mug : a ;
thermos : p ; canister : c c ; mug : d h h g d ; pitcher : a r a ; SEPARATE double thermos	thermos : p p ; canister : c c ; mug : d h h g d ; pitcher : a r a ;
burette : r ; beaker : d ; decanter : h ; cup : e o ; SEPARATE add three green to decanter	burette : r ; beaker : d ; decanter : h g g g ; cup : e o ;
vessel : a ; cup : y ; SEPARATE shift vessel before cup	vessel : a ; cup : y ;
flask : b h p h ; jar : d b d b ; cup : r e d e ; SEPARATE empty cup	flask : b h p h ; jar : d b d b ; cup : _ ;
flask : m y y h ; vessel : o o p p b ; jug : m v a a m ; SEPARATE unmix jug	flask : m y y h ; vessel : o o p p b ; jug : m m ; jug : v ; jug : a a ;
urn : p ; jug : m m y ; SEPARATE create bottle	urn : p ; jug : m m y ; bottle : _ ;
canister : d a a y ; vessel : c ; SEPARATE empty vessel	canister : d a a y ; vessel : _ ;
burette : o p o ; thermos : c ; SEPARATE destroy burette	thermos : c ;
bottle : c f c ; flagon : a d ; SEPARATE add four fuchsia to flagon	bottle : c f c ; flagon : a d f f f f ;
flask : g h y ; canister : g ; flask : h h ; SEPARATE destroy first flask	canister : g ; flask : h h ;
glass : m ; flask : p ; SEPARATE double glass	glass : m m ; flask : p ;
jug : e m d ; urn : e e r ; beaker : m f m a ; SEPARATE destroy beaker	jug : e m d ; urn : e e r ;
beaker : o ; beaker : g ; vessel : e c c ; SEPARATE filter first beaker	beaker : o ; beaker : g ; vessel : e c c ;
glass : m m g g ; pitcher : e h e m ; jar : o p o p ; SEPARATE create glass	glass : m m g g ; pitcher : e h e m ; jar : o p o p ; glass : _ ;
decanter : b h h b ; vessel : a c e a ; pitcher : p p ; SEPARATE create decanter	decanter : b h h b ; vessel : a c e a ; pitcher : p p ; decanter : _ ;
cup : m b b d ; vessel : g ; thermos : m m v ; SEPARATE create thermos	cup : m b b d ; vessel : g ; thermos : m m v ; thermos : _ ;
mug : h ; mug : r r b ; vessel : g y v g v ; SEPARATE shift second mug after vessel	mug : h ; vessel : g y v g v ; mug : r r b ;
thermos : v o o ; bottle : b b ; SEPARATE add five harlequin to bottle	thermos : v o o ; bottle : b b h h h h h ;
thermos : p h p ; glass : d d g g ; SEPARATE destroy glass	thermos : p h p ;
mug : p ; glass : p h h ; thermos : v ; SEPARATE unmix thermos	mug : p ; glass : p h h ; thermos : v ;
jar : b ; flask : f d c ; jar : m g m ; decanter : r h a r h ; SEPARATE double decanter	jar : b ; flask : f d c ; jar : m g m ; decanter : r h a r h r h a r h ;
thermos : r r ; burette : e e ; flagon : m c c a m ; SEPARATE shift thermos before flagon	burette : e e ; thermos : r r ; flagon : m c c a m ;
vessel : p a y a ; urn : m m ; beaker : d p d ; SEPARATE empty vessel	vessel : _ ; urn : m m ; beaker : d p d ;
vessel : b o y o ; urn : y m y m ; glass : b a b f ; flagon : p p y ; SEPARATE filter flagon	vessel : b o y o ; urn : y m y m ; glass : b a b f ; flagon : p p y ;
vessel : p g v g ; pitcher : e o o e ; SEPARATE create jug	vessel : p g v g ; pitcher : e o o e ; jug : _ ;
bottle : v v ; urn : f f ; SEPARATE unmix urn	bottle : v v ; urn : f f ;
canister : o o d d ; pitcher : g ; canister : f c ; SEPARATE empty first canister	canister : _ ; pitcher : g ; canister : f c ;
canister : r r d ; flask : g g f f ; SEPARATE unmix canister	canister : r r ; canister : d ; flask : g g f f ;
cup : h m ; decanter : m b b ; urn : e b ; SEPARATE double cup	cup : h m h m ; decanter : m b b ; urn : e b ;
thermos : g g h h b ; canister : y ; jar : f o ; pitcher : e e ; SEPARATE double canister	thermos : g g h h b ; canister : y y ; jar : f o ; pitcher : e e ;
vessel : v m v b ; bottle : p ; SEPARATE double bottle	vessel : v m v b ; bottle : p p ;
jar : y ; pitcher : o b o d d b ; burette : r f r o f o ; jug : y g y v ; SEPARATE shift jar after burette	pitcher : o b o d d b ; burette : r f r o f o ; jar : y ; jug : y g y v ;
beaker : m m f ; cup : d d ; mug : e ; decanter : v g v ; SEPARATE unmix mug	beaker : m m f ; cup : d d ; mug : e ; decanter : v g v ;
flagon : m m ; decanter : m ; SEPARATE destroy flagon	decanter : m ;
flagon : r e ; glass : o o ; SEPARATE double flagon	flagon : r e r e ; glass : o o ;
pitcher : p m ; flagon : v p v ; pitcher : h g o ; flagon : a a d f d ; SEPARATE shift first flagon before last flagon	pitcher : p m ; pitcher : h g o ; flagon : v p v ; flagon : a a d f d ;
cup : a a p ; canister : y a a ; pitcher : e a h a ; urn : p g m p g ; SEPARATE create jar	cup : a a p ; canister : y a a ; pitcher : e a h a ; urn : p g m p g ; jar : _ ;
flagon : v h c v h ; decanter : c v d d v ; flagon : o o ; SEPARATE destroy first flagon	decanter : c v d d v ; flagon : o o ;
beaker : f ; mug : r p r c ; urn : f e ; thermos : y ; SEPARATE create burette	beaker : f ; mug : r p r c ; urn : f e ; thermos : y ; burette : _ ;
jar : o o ; flagon : c y y c ; vessel : f r f ; jar : b r ; SEPARATE double vessel	jar : o o ; flagon : c y y c ; vessel : f r f f r f ; jar : b r ;
glass : y y ; glass : o r r ; glass : v d g v ; SEPARATE add one aqua to first glass	glass : y y a ; glass : o r r ; glass : v d g v ;
thermos : d a c c d ; flagon : o o c ; cup : m m v ; bottle : v ; SEPARATE destroy cup	thermos : d a c c d ; flagon : o o c ; bottle : v ;
jug : v v f a a ; vessel : a e d ; mug : v c c v ; beaker : v a v b b ; SEPARATE add one green to vessel	jug : v v f a a ; vessel : a e d g ; mug : v c c v ; beaker : v a v b b ;
canister : a a ; beaker : v ; burette : v b d ; SEPARATE unmix canister	canister : a a ; beaker : v ; burette : v b d ;
vessel : a ; pitcher : p a ; urn : h ; SEPARATE unmix vessel	vessel : a ; pitcher : p a ; urn : h ;
jug : e e ; jar : m m ; mug : a p ; SEPARATE destroy jug	jar : m m ; mug : a p ;
cup : p p y ; flask : y h o o ; SEPARATE double flask	cup : p p y ; flask : y h o o y h o o ;
pitcher : c v ; bottle : e e g o ; SEPARATE destroy bottle	pitcher : c v ;
canister : g y y ; jug : m g h ; SEPARATE shift canister after jug	jug : m g h ; canister : g y y ;
flask : c g c g v ; jar : h ; SEPARATE double jar	flask : c g c g v ; jar : h h ;
glass : o c e e c ; cup : b c c ; SEPARATE filter glass	glass : o c c e e ; cup : b c c ;
decanter : c ; urn : r r e e ; SEPARATE filter decanter	decanter : c ; urn : r r e e ;
glass : a c p c a ; bottle : b p a a ; bottle : g e c c ; SEPARATE add two green to last bottle	glass : a c p c a ; bottle : b p a a ; bottle : g e c c g g ;
vessel : r v r v ; thermos : v v ; flask : b a b a ; canister : y ; SEPARATE empty canister	vessel : r v r v ; thermos : v v ; flask : b a b a ; canister : _ ;
mug : f p p g ; decanter : b v g v g b ; jug : b b g g a ; jar : r r ; SEPARATE empty decanter	mug : f p p g ; decanter : _ ; jug : b b g g a ; jar : r r ;
vessel : p y p ; jar : m g m p p ; mug : d d e m ; glass : d d m m ; SEPARATE filter mug	vessel : p y p ; jar : m g m p p ; mug : d d e m ; glass : d d m m ;
canister : p h h p ; glass : m ; decanter : p v y v y p ; SEPARATE double decanter	canister : p h h p ; glass : m ; decanter : p v y v y p p v y v y p ;
decanter : g p g p f ; mug : d d ; glass : o p o ; SEPARATE add five harlequin to mug	decanter : g p g p f ; mug : d d h h h h h ; glass : o p o ;
urn : p e e ; beaker : v h ; SEPARATE add five orange to urn	urn : p e e o o o o o ; beaker : v h ;
cup : m g g d ; thermos : y y e d d ; jar : e m e o ; burette : v ; SEPARATE destroy jar	cup : m g g d ; thermos : y y e d d ; burette : v ;
thermos : m v b ; jug : f ; bottle : o o b ; burette : p ; SEPARATE shift bottle after burette	thermos : m v b ; jug : f ; burette : p ; bottle : o o b ;
beaker : o d d h ; vessel : p c y y p ; burette : m ; beaker : y f g f y g ; SEPARATE add six yellow to vessel	beaker : o d d h ; vessel : p c y y p y y y y y y ; burette : m ; beaker : y f g f y g ;
canister : d d ; flask : p f p f ; flagon : p p y ; SEPARATE unmix canister	canister : d d ; flask : p f p f ; flagon : p p y ;
pitcher : e c e ; flagon : e e a r ; SEPARATE empty flagon	pitcher : e c e ; flagon : _ ;
flagon : v h o v o ; glass : y ; vessel : c o m ; SEPARATE empty vessel	flagon : v h o v o ; glass : y ; vessel : _ ;
thermos : d d g g ; beaker : f g e e f g ; urn : g m p p g ; SEPARATE empty thermos	thermos : _ ; beaker : f g e e f g ; urn : g m p p g ;
beaker : g g a p ; canister : d d v v ; SEPARATE destroy canister	beaker : g g a p ;
glass : f g v g ; decanter : v v ; SEPARATE shift glass after decanter	decanter : v v ; glass : f g v g ;
flagon : g g d e d ; cup : c e e ; SEPARATE add one purple to flagon	flagon : g g d e d p ; cup : c e e ;
vessel : h h e ; burette : m y ; cup : a h ; SEPARATE filter cup	vessel : h h e ; burette : m y ; cup : a h ;
cup : b b o o ; glass : h h ; flask : f d ; glass : b h h ; SEPARATE double flask	cup : b b o o ; glass : h h ; flask : f d f d ; glass : b h h ;
pitcher : e ; beaker : b d b f ; SEPARATE destroy pitcher	beaker : b d b f ;
jar : v h v e h ; urn : b a a b ; mug : d e f ; SEPARATE destroy mug	jar : v h v e h ; urn : b a a b ;
pitcher : r y y o ; jar : d r r c d c ; burette : c y d c d ; SEPARATE filter jar	pitcher : r y y o ; jar : d d r r c c ; burette : c y d c d ;
thermos : d m a a ; cup : v r r ; jug : e e h h ; urn : h h ; SEPARATE double jug	thermos : d m a a ; cup : v r r ; jug : e e h h e e h h ; urn : h h ;
cup : o b b o h ; urn : g g ; glass : e f r ; SEPARATE add two fuchsia to urn	cup : o b b o h ; urn : g g f f ; glass : e f r ;
thermos : h h ; pitcher : v v ; flask : c c ; SEPARATE filter thermos	thermos : h h ; pitcher : v v ; flask : c c ;
burette : d ; jar : a ; jar : a d a c ; SEPARATE empty burette	burette : _ ; jar : a ; jar : a d a c ;
