Input	Output
thermos : r r ; decanter : g r ; SEPARATE create canister	thermos : r r ; decanter : g r ; canister : _ ;
flagon : v v ; cup : a y c y ; mug : f f ; SEPARATE create beaker	flagon : v v ; cup : a y c y ; mug : f f ; beaker : _ ;
burette : c c o ; vessel : o g v g o v ; jug : p p f o o ; beaker : o ; SEPARATE add five fuchsia to jug	burette : c c o ; vessel : o g v g o v ; jug : p p f o o f f f f f ; beaker : o ;
jug : e a ; flagon : v b a v a ; flagon : e y y e f ; SEPARATE add six purple to jug	jug : e a p p p p p p ; flagon : v b a v a ; flagon : e y y e f ;
flagon : r a y a r ; jar : a p p ; SEPARATE create cup	flagon : r a y a r ; jar : a p p ; cup : _ ;
beaker : b e e b ; flask : m a r m r ; flagon : g g ; jar : p ; SEPARATE unmix flagon	beaker : b e e b ; flask : m a r m r ; flagon : g g ; jar : p ;
thermos : h v h ; decanter : g g ; flagon : d ; SEPARATE create glass	thermos : h v h ; decanter : g g ; flagon : d ; glass : _ ;
pitcher : b b v e ; thermos : y e e ; SEPARATE add five orange to pitcher	pitcher : b b v e o o o o o ; thermos : y e e ;
urn : p d d y ; jug : c v v ; SEPARATE unmix jug	urn : p d d y ; jug : c ; jug : v v ;
glass : h v ; glass : d d ; canister : b ; SEPARATE shift first glass after last glass	glass : d d ; glass : h v ; canister : b ;
thermos : p o o a a p ; jug : a a ; SEPARATE unmix jug	thermos : p o o a a p ; jug : a a ;
decanter : f m f o ; decanter : p ; beaker : v v ; SEPARATE double last decanter	decanter : f m f o ; decanter : p p ; beaker : v v ;
pitcher : a r r ; urn : o r c o r ; SEPARATE unmix pitcher	pitcher : a ; pitcher : r r ; urn : o r c o r ;
flagon : f b c b ; decanter : y v o o ; SEPARATE unmix flagon	flagon : f ; flagon : b b ; flagon : c ; decanter : y v o o ;
flask : b m m ; flask : d a g ; pitcher : v f f g g ; SEPARATE empty pitcher	flask : b m m ; flask : d a g ; pitcher : _ ;
flagon : o d o y y ; canister : d c ; urn : m m y ; SEPARATE create jar	flagon : o d o y y ; canister : d c ; urn : m m y ; jar : _ ;
decanter : g b r ; urn : r a f r a f ; bottle : r a p r ; flask : o v ; SEPARATE add five fuchsia to flask	decanter : g b r ; urn : r a f r a f ; bottle : r a p r ; flask : o v f f f f f ;
urn : c g c ; pitcher : g r r ; beaker : h ; SEPARATE filter urn	urn : c c g ; pitcher : g r r ; beaker : h ;
flagon : c ; decanter : h ; flask : m ; burette : e ; SEPARATE destroy burette	flagon : c ; decanter : h ; flask : m ;
thermos : p p r ; pitcher : b b ; urn : v o ; SEPARATE add four green to thermos	thermos : p p r g g g g ; pitcher : b b ; urn : v o ;
urn : f c f ; beaker : b f b v ; bottle : o o ; jar : v d v d ; SEPARATE shift beaker before jar	urn : f c f ; bottle : o o ; beaker : b f b v ; jar : v d v d ;
cup : g h r r ; jar : g b g ; SEPARATE create beaker	cup : g h r r ; jar : g b g ; beaker : _ ;
urn : r r v f ; mug : a a ; jar : o g o e ; bottle : e g e ; SEPARATE add one emberiae to urn	urn : r r v f e ; mug : a a ; jar : o g o e ; bottle : e g e ;
beaker : c d e ; jar : m m ; decanter : m b a ; SEPARATE shift jar before beaker	jar : m m ; beaker : c d e ; decanter : m b a ;
bottle : o g o ; urn : c c ; SEPARATE shift urn before bottle	urn : c c ; bottle : o g o ;
glass : f m r m f ; jug : r v ; SEPARATE create bottle	glass : f m r m f ; jug : r v ; bottle : _ ;
glass : r b r ; pitcher : v v h ; flask : p b o o ; SEPARATE shift glass after pitcher	pitcher : v v h ; glass : r b r ; flask : p b o o ;
cup : d ; flagon : y g v y ; glass : m v e ; burette : e r ; SEPARATE unmix glass	cup : d ; flagon : y g v y ; glass : m ; glass : v ; glass : e ; burette : e r ;
glass : v g v a ; jug : r r ; bottle : c m c m ; SEPARATE destroy glass	jug : r r ; bottle : c m c m ;
urn : b c c v ; bottle : b ; decanter : b b ; jug : d ; SEPARATE unmix urn	urn : b ; urn : c c ; urn : v ; bottle : b ; decanter : b b ; jug : d ;
bottle : p h p h ; beaker : o b p p ; jar : g g r b ; cup : h g g h ; SEPARATE add four emberiae to bottle	bottle : p h p h e e e e ; beaker : o b p p ; jar : g g r b ; cup : h g g h ;
decanter : p p ; flagon : h d ; jug : f e a ; SEPARATE destroy flagon	decanter : p p ; jug : f e a ;
burette : f ; cup : b f b ; flagon : g g ; SEPARATE destroy flagon	burette : f ; cup : b f b ;
thermos : a ; burette : a o a o ; mug : h ; SEPARATE empty mug	thermos : a ; burette : a o a o ; mug : _ ;
jug : p h p ; jug : e p g g p ; SEPARATE filter last jug	jug : p h p ; jug : e p p g g ;
flask : o o ; beaker : v v ; burette : e r r e ; SEPARATE unmix burette	flask : o o ; beaker : v v ; burette : e e ; burette : r r ;
beaker : r v v f r f ; vessel : r ; flask : r v r v d ; SEPARATE add two purple to flask	beaker : r v v f r f ; vessel : r ; flask : r v r v d p p ;
thermos : g p g a ; mug : e r y e ; SEPARATE destroy mug	thermos : g p g a ;
flask : m a m ; jug : d r d r ; decanter : d ; urn : d ; SEPARATE add five orange to urn	flask : m a m ; jug : d r d r ; decanter : d ; urn : d o o o o o ;
canister : b f b o ; beaker : o o ; urn : a f y y a ; beaker : g y f ; SEPARATE empty urn	canister : b f b o ; beaker : o o ; urn : _ ; beaker : g y f ;
flask : c v o ; jug : c o e c ; cup : a p ; vessel : m y m e ; SEPARATE shift cup before flask	cup : a p ; flask : c v o ; jug : c o e c ; vessel : m y m e ;
cup : v ; burette : a o o a ; canister : d d ; canister : d b d ; SEPARATE unmix last canister	cup : v ; burette : a o o a ; canister : d d ; canister : d d ; canister : b ;
jug : c ; pitcher : v v ; pitcher : y h a ; pitcher : m b r m ; SEPARATE double third pitcher	jug : c ; pitcher : v v ; pitcher : y h a ; pitcher : m b r m m b r m ;
flask : m y ; decanter : a m y a ; SEPARATE create canister	flask : m y ; decanter : a m y a ; canister : _ ;
canister : v r e v ; decanter : b ; urn : p e e h ; pitcher : b b ; SEPARATE unmix canister	canister : v v ; canister : r ; canister : e ; decanter : b ; urn : p e e h ; pitcher : b b ;
vessel : p p ; beaker : e ; SEPARATE empty vessel	vessel : _ ; beaker : e ;
jar : o ; mug : v v ; SEPARATE unmix mug	jar : o ; mug : v v ;
mug : c g c ; jug : m c e m ; SEPARATE unmix mug	mug : c c ; mug : g ; jug : m c e m ;
cup : a ; cup : g p ; bottle : c f r f c ; urn : h e e h v v ; SEPARATE destroy urn	cup : a ; cup : g p ; bottle : c f r f c ;
cup : y y e e ; mug : p v ; SEPARATE destroy mug	cup : y y e e ;
cup : v r v ; canister : r b b h ; SEPARATE double cup	cup : v r v v r v ; canister : r b b h ;
vessel : r r o ; decanter : d r d e ; flask : f y f ; SEPARATE unmix decanter	vessel : r r o ; decanter : d d ; decanter : r ; decanter : e ; flask : f y f ;
decanter : h h c c ; thermos : a r e r a ; pitcher : p p f ; canister : v v ; SEPARATE add two emberiae to decanter	decanter : h h c c e e ; thermos : a r e r a ; pitcher : p p f ; canister : v v ;
glass : g g b ; canister : r y r ; canister : h h y ; cup : h r ; SEPARATE destroy cup	glass : g g b ; canister : r y r ; canister : h h y ;
thermos : e h ; beaker : a v v a ; mug : a y ; SEPARATE create decanter	thermos : e h ; beaker : a v v a ; mug : a y ; decanter : _ ;
decanter : b y y b ; flask : p p ; thermos : e c c ; canister : b c c r ; SEPARATE empty decanter	decanter : _ ; flask : p p ; thermos : e c c ; canister : b c c r ;
bottle : a b b a ; cup : c e m e ; SEPARATE destroy bottle	cup : c e m e ;
glass : p ; jar : p e v ; SEPARATE double glass	glass : p p ; jar : p e v ;
bottle : e e g g ; bottle : d f o o ; vessel : f h f d ; jug : c r b ; SEPARATE double first bottle	bottle : e e g g e e g g ; bottle : d f o o ; vessel : f h f d ; jug : c r b ;
decanter : h d h f ; pitcher : h c ; SEPARATE destroy pitcher	decanter : h d h f ;
flask : c ; cup : r g r g ; mug : e e f ; decanter : m v v y ; SEPARATE unmix decanter	flask : c ; cup : r g r g ; mug : e e f ; decanter : m ; decanter : v v ; decanter : y ;
burette : o o d ; thermos : c o ; SEPARATE shift burette after thermos	thermos : c o ; burette : o o d ;
bottle : p m p a m ; burette : o o ; thermos : f f ; glass : b m d ; SEPARATE double glass	bottle : p m p a m ; burette : o o ; thermos : f f ; glass : b m d b m d ;
cup : b p ; cup : a m m ; SEPARATE double first cup	cup : b p b p ; cup : a m m ;
beaker : r o a ; decanter : g m g v v m ; SEPARATE add six violet to decanter	beaker : r o a ; decanter : g m g v v m v v v v v v ;
flagon : b e ; urn : e v v g g ; thermos : e e r r ; SEPARATE destroy thermos	flagon : b e ; urn : e v v g g ;
canister : v r r ; thermos : a e a e ; SEPARATE add two red to thermos	canister : v r r ; thermos : a e a e r r ;
mug : m o p m ; cup : b v b ; pitcher : d e e ; cup : m e e r ; SEPARATE destroy first cup	mug : m o p m ; pitcher : d e e ; cup : m e e r ;
vessel : v c v ; flagon : y y ; SEPARATE create jug	vessel : v c v ; flagon : y y ; jug : _ ;
bottle : a f a ; vessel : p p v v f ; pitcher : r r f ; SEPARATE filter bottle	bottle : a a f ; vessel : p p v v f ; pitcher : r r f ;
beaker : p e p ; bottle : d o a ; SEPARATE create glass	beaker : p e p ; bottle : d o a ; glass : _ ;
glass : e ; decanter : o h o m h m ; SEPARATE destroy decanter	glass : e ;
thermos : c c ; glass : p p ; bottle : g v a ; jar : e g g b ; SEPARATE add two magenta to jar	thermos : c c ; glass : p p ; bottle : g v a ; jar : e g g b m m ;
jug : r r ; vessel : o a a ; flagon : d f d ; SEPARATE shift vessel after flagon	jug : r r ; flagon : d f d ; vessel : o a a ;
canister : b o b ; glass : g ; flask : r r v ; thermos : g ; SEPARATE unmix glass	canister : b o b ; glass : g ; flask : r r v ; thermos : g ;
glass : o e e ; canister : y y b ; SEPARATE filter canister	glass : o e e ; canister : y y b ;
mug : y d y ; canister : d d ; bottle : p ; jar : e e ; SEPARATE double mug	mug : y d y y d y ; canister : d d ; bottle : p ; jar : e e ;
thermos : f v y v f ; flask : d d ; glass : v a ; SEPARATE create jug	thermos : f v y v f ; flask : d d ; glass : v a ; jug : _ ;
canister : y g ; urn : d d ; jar : y y ; jug : r ; SEPARATE filter canister	canister : y g ; urn : d d ; jar : y y ; jug : r ;
flagon : b d d ; flagon : d e d y y ; flagon : m o m ; SEPARATE shift third flagon after first flagon	flagon : b d d ; flagon : m o m ; flagon : d e d y y ;
urn : p f b b p ; urn : p y p ; burette : b o b ; flask : b p d d b p ; SEPARATE filter last urn	urn : p f b b p ; urn : p p y ; burette : b o b ; flask : b p d d b p ;
burette : f f ; mug : y ; bottle : y y o ; SEPARATE double mug	burette : f f ; mug : y y ; bottle : y y o ;
thermos : d v v ; pitcher : g g m ; flagon : f f g ; SEPARATE double pitcher	thermos : d v v ; pitcher : g g m g g m ; flagon : f f g ;
flagon : r f f ; thermos : h h ; urn : c g g ; mug : b d d o ; SEPARATE create flask	flagon : r f f ; thermos : h h ; urn : c g g ; mug : b d d o ; flask : _ ;
bottle : v d v ; cup : h p c c ; SEPARATE double cup	bottle : v d v ; cup : h p c c h p c c ;
vessel : h d d p ; mug : c g ; burette : h c e h ; decanter : c ; SEPARATE unmix decanter	vessel : h d d p ; mug : c g ; burette : h c e h ; decanter : c ;
canister : b ; urn : c c ; SEPARATE add five magenta to urn	canister : b ; urn : c c m m m m m ;
thermos : b ; mug : h b b ; beaker : y e g y g ; SEPARATE filter beaker	thermos : b ; mug : h b b ; beaker : y y e g g ;
jar : v a a ; mug : r ; SEPARATE filter jar	jar : v a a ; mug : r ;
beaker : d v p p v d ; glass : f f c c e ; flask : y v b v y ; jar : h ; SEPARATE shift glass after jar	beaker : d v p p v d ; flask : y v b v y ; jar : h ; glass : f f c c e ;
jug : h ; thermos : h ; cup : e b e m m ; SEPARATE add one harlequin to cup	jug : h ; thermos : h ; cup : e b e m m h ;
glass : r ; bottle : a ; mug : b b e p ; pitcher : e ; SEPARATE destroy bottle	glass : r ; mug : b b e p ; pitcher : e ;
burette : p b b p ; pitcher : h f ; beaker : f e e f ; pitcher : o r m ; SEPARATE empty second pitcher	burette : p b b p ; pitcher : h f ; beaker : f e e f ; pitcher : _ ;
flagon : g h b h ; cup : b f f ; cup : d o y y ; jar : d a d a ; SEPARATE unmix last cup	flagon : g h b h ; cup : b f f ; cup : d ; cup : o ; cup : y y ; jar : d a d a ;
thermos : y c y c p ; jar : y v p v p y ; SEPARATE add two aqua to jar	thermos : y c y c p ; jar : y v p v p y a a ;
decanter : e e h h ; flagon : p p ; SEPARATE shift decanter after flagon	flagon : p p ; decanter : e e h h ;
pitcher : y ; burette : m g e ; SEPARATE unmix pitcher	pitcher : y ; burette : m g e ;
canister : f f p ; vessel : e f e g f ; SEPARATE unmix vessel	canister : f f p ; vessel : e e ; vessel : f f ; vessel : g ;
mug : g b g c c ; burette : r r f ; SEPARATE destroy burette	mug : g b g c c ;
vessel : y g g y v v ; flagon : m o b m ; SEPARATE shift flagon after vessel	vessel : y g g y v v ; flagon : m o b m ;
jug : b b ; canister : a ; flask : b r r b c c ; SEPARATE filter flask	jug : b b ; canister : a ; flask : b b r r c c ;
mug : y o c y o ; thermos : y d y d b ; jug : r ; SEPARATE destroy jug	mug : y o c y o ; thermos : y d y d b ;
thermos : e d ; jug : b ; flagon : d o a o ; SEPARATE add five orange to jug	thermos : e d ; jug : b o o o o o ; flagon : d o a o ;
canister : d d g ; jar : b b ; decanter : a b a ; mug : p b m m ; SEPARATE create pitcher	canister : d d g ; jar : b b ; decanter : a b a ; mug : p b m m ; pitcher : _ ;
decanter : g p g p f ; mug : d d ; glass : o p o ; SEPARATE add five harlequin to mug	decanter : g p g p f ; mug : d d h h h h h ; glass : o p o ;
urn : r r ; decanter : d ; jar : p ; jug : y o o p p ; SEPARATE double jug	urn : r r ; decanter : d ; jar : p ; jug : y o o p p y o o p p ;
bottle : m v v m e e ; cup : f b o ; mug : h m h m v v ; SEPARATE destroy cup	bottle : m v v m e e ; mug : h m h m v v ;
decanter : v y y v ; glass : o ; mug : c ; SEPARATE empty mug	decanter : v y y v ; glass : o ; mug : _ ;
glass : g g ; beaker : b b ; beaker : h h ; SEPARATE create canister	glass : g g ; beaker : b b ; beaker : h h ; canister : _ ;
jug : g f ; bottle : v v ; SEPARATE empty jug	jug : _ ; bottle : v v ;
flask : c c ; canister : v g e g e ; SEPARATE destroy canister	flask : c c ;
pitcher : c y c h y ; flagon : e e v v ; thermos : o m m o ; glass : c v p c ; SEPARATE destroy flagon	pitcher : c y c h y ; thermos : o m m o ; glass : c v p c ;
burette : a h c c h a ; jar : v r b r ; flask : e a ; SEPARATE create pitcher	burette : a h c c h a ; jar : v r b r ; flask : e a ; pitcher : _ ;
decanter : f f ; pitcher : d p b b ; cup : y ; SEPARATE shift cup after decanter	decanter : f f ; cup : y ; pitcher : d p b b ;
bottle : f ; urn : f o o ; decanter : d ; vessel : b b ; SEPARATE unmix vessel	bottle : f ; urn : f o o ; decanter : d ; vessel : b b ;
thermos : m ; vessel : f f ; SEPARATE filter vessel	thermos : m ; vessel : f f ;
cup : e f e h ; glass : c g f f c ; glass : y y ; SEPARATE empty second glass	cup : e f e h ; glass : c g f f c ; glass : _ ;
vessel : f ; mug : m m ; SEPARATE add one violet to vessel	vessel : f v ; mug : m m ;
decanter : m a m a ; jar : r ; SEPARATE filter jar	decanter : m a m a ; jar : r ;
glass : v v e c e ; flagon : h g g ; SEPARATE create decanter	glass : v v e c e ; flagon : h g g ; decanter : _ ;
jar : f v c ; urn : c c ; jug : o o ; SEPARATE shift jug after urn	jar : f v c ; urn : c c ; jug : o o ;
glass : m m ; burette : f v ; SEPARATE shift glass before burette	glass : m m ; burette : f v ;
cup : d ; flagon : d b d ; glass : v m m ; SEPARATE add one magenta to flagon	cup : d ; flagon : d b d m ; glass : v m m ;
glass : f f o b ; flask : p o y p ; SEPARATE add one harlequin to glass	glass : f f o b h ; flask : p o y p ;
pitcher : v v ; jug : a h a ; SEPARATE double jug	pitcher : v v ; jug : a h a a h a ;
beaker : e e ; vessel : c c a y ; SEPARATE double beaker	beaker : e e e e ; vessel : c c a y ;
flagon : y y ; flask : e e ; canister : h h ; SEPARATE destroy canister	flagon : y y ; flask : e e ;
cup : f ; burette : r ; thermos : a a ; flagon : p b b ; SEPARATE create jug	cup : f ; burette : r ; thermos : a a ; flagon : p b b ; jug : _ ;
glass : e d b d e ; flask : o o ; flagon : y y g ; SEPARATE shift flagon before flask	glass : e d b d e ; flagon : y y g ; flask : o o ;
burette : d ; flask : h a r a r ; burette : y y v p ; flagon : o e o g g ; SEPARATE double flagon	burette : d ; flask : h a r a r ; burette : y y v p ; flagon : o e o g g o e o g g ;
decanter : h ; flask : a ; burette : r r f f ; cup : e e r ; SEPARATE filter decanter	decanter : h ; flask : a ; burette : r r f f ; cup : e e r ;
bottle : h h ; glass : h r h ; decanter : d a d m ; SEPARATE unmix bottle	bottle : h h ; glass : h r h ; decanter : d a d m ;
jug : b o b c c o ; burette : g ; SEPARATE empty burette	jug : b o b c c o ; burette : _ ;
burette : e r e ; jar : d r g r d ; bottle : v b ; SEPARATE destroy jar	burette : e r e ; bottle : v b ;
jar : h c c h ; bottle : b b g c c g ; SEPARATE empty bottle	jar : h c c h ; bottle : _ ;
bottle : r ; jug : h y g ; SEPARATE filter jug	bottle : r ; jug : h y g ;
pitcher : e m m h h ; thermos : o e e ; decanter : f f ; SEPARATE double decanter	pitcher : e m m h h ; thermos : o e e ; decanter : f f f f ;
vessel : e e ; burette : d h ; flagon : r v y r y ; SEPARATE double burette	vessel : e e ; burette : d h d h ; flagon : r v y r y ;
thermos : v ; decanter : b a b ; SEPARATE add three cabernet to decanter	thermos : v ; decanter : b a b c c c ;
urn : f h ; jar : d b b o d ; SEPARATE empty jar	urn : f h ; jar : _ ;
decanter : p p g r r ; pitcher : p ; SEPARATE unmix decanter	decanter : p p ; decanter : g ; decanter : r r ; pitcher : p ;
jar : v v f f ; canister : f o m m f ; SEPARATE destroy jar	canister : f o m m f ;
canister : c o o c f ; cup : p f f p ; glass : h y ; thermos : p p ; SEPARATE empty canister	canister : _ ; cup : p f f p ; glass : h y ; thermos : p p ;
glass : h h ; glass : d ; vessel : y y a a ; urn : v ; SEPARATE double vessel	glass : h h ; glass : d ; vessel : y y a a y y a a ; urn : v ;
decanter : o o ; cup : d m d v ; urn : o m ; SEPARATE create vessel	decanter : o o ; cup : d m d v ; urn : o m ; vessel : _ ;
pitcher : v ; mug : d ; SEPARATE empty mug	pitcher : v ; mug : _ ;
glass : v ; mug : e p e p h ; mug : c c m p p ; SEPARATE destroy glass	mug : e p e p h ; mug : c c m p p ;
pitcher : g r r b g ; mug : v ; mug : f f m d ; glass : g c c ; SEPARATE filter last mug	pitcher : g r r b g ; mug : v ; mug : f f m d ; glass : g c c ;
thermos : e e o ; bottle : y a b a b ; glass : f g g ; beaker : r ; SEPARATE empty bottle	thermos : e e o ; bottle : _ ; glass : f g g ; beaker : r ;
vessel : e e ; vessel : a a p c ; urn : r e d r ; burette : v v p ; SEPARATE filter first vessel	vessel : e e ; vessel : a a p c ; urn : r e d r ; burette : v v p ;
thermos : b b g ; bottle : c ; bottle : m y m f f ; SEPARATE empty first bottle	thermos : b b g ; bottle : _ ; bottle : m y m f f ;
mug : e m e ; canister : e h e h ; flask : d h d h ; mug : m ; SEPARATE unmix second mug	mug : e m e ; canister : e h e h ; flask : d h d h ; mug : m ;
bottle : h c g ; jar : b v g b v ; vessel : d ; pitcher : e v v e ; SEPARATE filter vessel	bottle : h c g ; jar : b v g b v ; vessel : d ; pitcher : e v v e ;
mug : b b ; glass : b b p e p ; glass : o o m m ; glass : d d ; SEPARATE destroy second glass	mug : b b ; glass : b b p e p ; glass : d d ;
decanter : b b h y ; bottle : o h a a ; SEPARATE empty decanter	decanter : _ ; bottle : o h a a ;
thermos : e ; vessel : r ; SEPARATE shift vessel before thermos	vessel : r ; thermos : e ;
decanter : p g g ; bottle : a o ; flask : f f e ; canister : e ; SEPARATE unmix flask	decanter : p g g ; bottle : a o ; flask : f f ; flask : e ; canister : e ;
glass : f ; canister : a ; jug : c h h ; SEPARATE add four harlequin to jug	glass : f ; canister : a ; jug : c h h h h h h ;
urn : b b ; vessel : r e ; SEPARATE filter urn	urn : b b ; vessel : r e ;
thermos : r r ; thermos : g g h h ; jar : o o h e e h ; flagon : d o d ; SEPARATE double jar	thermos : r r ; thermos : g g h h ; jar : o o h e e h o o h e e h ; flagon : d o d ;
jar : b f b o ; cup : c f c ; jar : o a o f a ; urn : d a a d ; SEPARATE destroy last jar	jar : b f b o ; cup : c f c ; urn : d a a d ;
bottle : g g v v a ; pitcher : y b y ; thermos : h ; SEPARATE double bottle	bottle : g g v v a g g v v a ; pitcher : y b y ; thermos : h ;
urn : a a ; decanter : g ; urn : r e m ; SEPARATE empty first urn	urn : _ ; decanter : g ; urn : r e m ;
decanter : r y r b ; jug : d b d ; bottle : d ; flagon : a a ; SEPARATE create flagon	decanter : r y r b ; jug : d b d ; bottle : d ; flagon : a a ; flagon : _ ;
jug : d h ; flask : g o ; SEPARATE create vessel	jug : d h ; flask : g o ; vessel : _ ;
urn : c y c y d d ; glass : y f y r ; pitcher : p b p ; flask : r v b v ; SEPARATE add three orange to glass	urn : c y c y d d ; glass : y f y r o o o ; pitcher : p b p ; flask : r v b v ;
glass : r r c f f ; vessel : r o r ; bottle : a p ; SEPARATE add four yellow to vessel	glass : r r c f f ; vessel : r o r y y y y ; bottle : a p ;
flask : m h f ; flask : g a a ; burette : o ; SEPARATE unmix first flask	flask : m ; flask : h ; flask : f ; flask : g a a ; burette : o ;
decanter : o r o r ; jug : d d b v v ; SEPARATE create jar	decanter : o r o r ; jug : d d b v v ; jar : _ ;
jug : f f ; mug : a d d ; glass : p r ; flask : e r o ; SEPARATE empty jug	jug : _ ; mug : a d d ; glass : p r ; flask : e r o ;
glass : r r ; jug : v v ; urn : d m d ; SEPARATE filter jug	glass : r r ; jug : v v ; urn : d m d ;
jar : c o c o ; jar : p r r ; jug : p b p b ; beaker : v v ; SEPARATE add four yellow to beaker	jar : c o c o ; jar : p r r ; jug : p b p b ; beaker : v v y y y y ;
cup : e d d ; bottle : m m ; SEPARATE unmix cup	cup : e ; cup : d d ; bottle : m m ;
bottle : e v e ; glass : r m h m r ; urn : g f ; SEPARATE create decanter	bottle : e v e ; glass : r m h m r ; urn : g f ; decanter : _ ;
bottle : m ; burette : r r ; vessel : m f m f d ; vessel : o ; SEPARATE empty second vessel	bottle : m ; burette : r r ; vessel : m f m f d ; vessel : _ ;
mug : d ; bottle : y e e m m y ; vessel : d y c ; flagon : v ; SEPARATE filter vessel	mug : d ; bottle : y e e m m y ; vessel : d y c ; flagon : v ;
beaker : o o ; decanter : a e ; SEPARATE create glass	beaker : o o ; decanter : a e ; glass : _ ;
glass : y ; thermos : c y r r ; decanter : d ; jug : a p p ; SEPARATE empty jug	glass : y ; thermos : c y r r ; decanter : d ; jug : _ ;
beaker : m p m ; glass : p ; jar : y y e ; SEPARATE destroy beaker	glass : p ; jar : y y e ;
glass : d d ; thermos : v g g v ; vessel : m v v e m ; glass : d v d ; SEPARATE shift last glass after thermos	glass : d d ; thermos : v g g v ; glass : d v d ; vessel : m v v e m ;
cup : p p r ; cup : m y y r m ; SEPARATE add six orange to second cup	cup : p p r ; cup : m y y r m o o o o o o ;
flagon : m g m g y ; jug : f o g ; thermos : p e p a e a ; SEPARATE unmix jug	flagon : m g m g y ; jug : f ; jug : o ; jug : g ; thermos : p e p a e a ;
flask : y e y o ; glass : g b b g ; vessel : e v v e ; SEPARATE add five daffodil to glass	flask : y e y o ; glass : g b b g d d d d d ; vessel : e v v e ;
pitcher : c ; flask : m m ; pitcher : f a ; SEPARATE empty flask	pitcher : c ; flask : _ ; pitcher : f a ;
jug : d d v ; vessel : p ; jug : r f r f ; jar : e b e b ; SEPARATE shift vessel after jar	jug : d d v ; jug : r f r f ; jar : e b e b ; vessel : p ;
bottle : h ; jug : g h g ; canister : c c ; flagon : m d d m ; SEPARATE filter bottle	bottle : h ; jug : g h g ; canister : c c ; flagon : m d d m ;
flagon : r ; urn : h ; SEPARATE double flagon	flagon : r r ; urn : h ;
glass : a h y ; decanter : h v h v p p ; pitcher : e p p ; SEPARATE shift decanter after glass	glass : a h y ; decanter : h v h v p p ; pitcher : e p p ;
jar : m m ; burette : m r r m o ; vessel : e o ; SEPARATE destroy burette	jar : m m ; vessel : e o ;
jug : v v a c c ; vessel : e ; glass : b b ; pitcher : d m d ; SEPARATE add one red to jug	jug : v v a c c r ; vessel : e ; glass : b b ; pitcher : d m d ;
decanter : a ; cup : h h ; thermos : a c ; pitcher : a o ; SEPARATE shift thermos before pitcher	decanter : a ; cup : h h ; thermos : a c ; pitcher : a o ;
jug : e ; cup : h ; decanter : p h a ; pitcher : h ; SEPARATE destroy jug	cup : h ; decanter : p h a ; pitcher : h ;
pitcher : a c b b ; burette : r r v v ; decanter : b a b y a ; vessel : p p ; SEPARATE destroy vessel	pitcher : a c b b ; burette : r r v v ; decanter : b a b y a ;
burette : g g ; glass : b b ; glass : f f h ; beaker : b b ; SEPARATE double burette	burette : g g g g ; glass : b b ; glass : f f h ; beaker : b b ;
flask : b ; flagon : d p p d ; bottle : e p o o e ; SEPARATE destroy flask	flagon : d p p d ; bottle : e p o o e ;
pitcher : h g g c c ; cup : d c ; vessel : o f h h f o ; SEPARATE empty cup	pitcher : h g g c c ; cup : _ ; vessel : o f h h f o ;
decanter : c c r r ; jug : b ; cup : o o ; SEPARATE double jug	decanter : c c r r ; jug : b b ; cup : o o ;
jug : f f ; pitcher : r h h ; canister : c d y d ; flask : v m r v r ; SEPARATE create bottle	jug : f f ; pitcher : r h h ; canister : c d y d ; flask : v m r v r ; bottle : _ ;
flask : h r h e ; vessel : b g b g ; beaker : m d ; SEPARATE shift beaker after flask	flask : h r h e ; beaker : m d ; vessel : b g b g ;
thermos : v d v d ; flagon : e a ; beaker : r ; SEPARATE shift flagon before thermos	flagon : e a ; thermos : v d v d ; beaker : r ;
flask : f e f ; glass : h f h ; SEPARATE add three orange to glass	flask : f e f ; glass : h f h o o o ;
flask : f f p p ; urn : b ; jug : a a ; SEPARATE shift jug before urn	flask : f f p p ; jug : a a ; urn : b ;
canister : m o h h ; flagon : d f f d ; jar : y m f m ; jar : p b b ; SEPARATE add four fuchsia to flagon	canister : m o h h ; flagon : d f f d f f f f ; jar : y m f m ; jar : p b b ;
jar : f ; flask : g d ; urn : a y c a ; flask : g h ; SEPARATE destroy second flask	jar : f ; flask : g d ; urn : a y c a ;
mug : f ; beaker : g g ; jar : b a ; decanter : a b b p ; SEPARATE unmix jar	mug : f ; beaker : g g ; jar : b ; jar : a ; decanter : a b b p ;
beaker : r r d h ; cup : y o o a a ; jug : m r ; SEPARATE create cup	beaker : r r d h ; cup : y o o a a ; jug : m r ; cup : _ ;
thermos : d ; thermos : c g g c ; decanter : g g o o ; SEPARATE add two aqua to decanter	thermos : d ; thermos : c g g c ; decanter : g g o o a a ;
glass : g ; jar : f f g g y ; vessel : m ; jar : f h f h r ; SEPARATE shift second jar before glass	jar : f h f h r ; glass : g ; jar : f f g g y ; vessel : m ;
flagon : r ; bottle : c c e h ; cup : d ; SEPARATE add five emberiae to flagon	flagon : r e e e e e ; bottle : c c e h ; cup : d ;
canister : a m p p a ; jug : c y c ; SEPARATE destroy jug	canister : a m p p a ;
flask : v v ; flask : f f ; jug : p c d p ; SEPARATE create jar	flask : v v ; flask : f f ; jug : p c d p ; jar : _ ;
urn : d g d ; pitcher : c b ; thermos : b ; SEPARATE unmix pitcher	urn : d g d ; pitcher : c ; pitcher : b ; thermos : b ;
