Input	Output
glass : p p ; jug : a e r e r ; mug : g e a g e ; decanter : a ; SEPARATE add one fuchsia to jug	glass : p p ; jug : a e r e r f ; mug : g e a g e ; decanter : a ;
burette : o a d ; decanter : h p d ; SEPARATE empty burette	burette : _ ; decanter : h p d ;
thermos : y ; mug : e b ; SEPARATE create thermos	thermos : y ; mug : e b ; thermos : _ ;
cup : b b ; canister : r y ; decanter : h h m ; flask : r r a a e ; SEPARATE unmix cup	cup : b b ; canister : r y ; decanter : h h m ; flask : r r a a e ;
canister : g ; mug : y ; SEPARATE add two purple to canister	canister : g p p ; mug : y ;
decanter : r m m a r ; cup : e e g g h ; flagon : m r r ; bottle : r r ; SEPARATE double cup	decanter : r m m a r ; cup : e e g g h e e g g h ; flagon : m r r ; bottle : r r ;
flagon : g h h c ; bottle : a b b a ; SEPARATE create thermos	flagon : g h h c ; bottle : a b b a ; thermos : _ ;
thermos : m ; urn : e o o h ; SEPARATE shift thermos after urn	urn : e o o h ; thermos : m ;
urn : m v m a ; glass : f o ; mug : g g ; SEPARATE double urn	urn : m v m a m v m a ; glass : f o ; mug : g g ;
burette : d e ; burette : g g b ; canister : m r ; SEPARATE filter canister	burette : d e ; burette : g g b ; canister : m r ;
burette : g h o g ; cup : h h d ; pitcher : b v v b f ; mug : d d f f ; SEPARATE shift pitcher before mug	burette : g h o g ; cup : h h d ; pitcher : b v v b f ; mug : d d f f ;
pitcher : p r p r y y ; canister : o o f f c ; bottle : m b f b ; flask : o m o m ; SEPARATE filter pitcher	pitcher : p p r r y y ; canister : o o f f c ; bottle : m b f b ; flask : o m o m ;
burette : c h h c ; flagon : p p ; flask : c o ; flask : r e r b ; SEPARATE unmix last flask	burette : c h h c ; flagon : p p ; flask : c o ; flask : r r ; flask : e ; flask : b ;
thermos : m ; mug : r f b r f ; burette : f f ; SEPARATE unmix mug	thermos : m ; mug : r r ; mug : f f ; mug : b ; burette : f f ;
mug : m e g g ; bottle : c o m ; bottle : m ; bottle : a d f d ; SEPARATE double last bottle	mug : m e g g ; bottle : c o m ; bottle : m ; bottle : a d f d a d f d ;
decanter : a y y c ; urn : b d d ; glass : v ; canister : a r v r ; SEPARATE add four green to decanter	decanter : a y y c g g g g ; urn : b d d ; glass : v ; canister : a r v r ;
glass : p v p h ; decanter : p r p ; burette : f ; SEPARATE add two fuchsia to decanter	glass : p v p h ; decanter : p r p f f ; burette : f ;
cup : p y c ; mug : r r y y ; SEPARATE empty mug	cup : p y c ; mug : _ ;
vessel : h h c ; decanter : d e e m ; canister : b c b ; flask : h m r h r ; SEPARATE add five daffodil to canister	vessel : h h c ; decanter : d e e m ; canister : b c b d d d d d ; flask : h m r h r ;
mug : o g o ; urn : g a g p ; SEPARATE double mug	mug : o g o o g o ; urn : g a g p ;
canister : c m o m o ; decanter : g y c g c ; SEPARATE shift canister before decanter	canister : c m o m o ; decanter : g y c g c ;
pitcher : p r r p ; vessel : d ; beaker : b b ; beaker : b h h ; SEPARATE double second beaker	pitcher : p r r p ; vessel : d ; beaker : b b ; beaker : b h h b h h ;
urn : h h ; flagon : m ; flask : r y r y v ; SEPARATE shift flagon after flask	urn : h h ; flask : r y r y v ; flagon : m ;
thermos : d d ; beaker : p ; urn : a ; beaker : m m ; SEPARATE shift thermos before first beaker	thermos : d d ; beaker : p ; urn : a ; beaker : m m ;
cup : r d r ; cup : m ; flagon : p m ; pitcher : y y ; SEPARATE double last cup	cup : r d r ; cup : m m ; flagon : p m ; pitcher : y y ;
urn : c c ; decanter : g v h h ; decanter : v o b o ; SEPARATE double first decanter	urn : c c ; decanter : g v h h g v h h ; decanter : v o b o ;
canister : d a a d ; flagon : m g g ; SEPARATE empty flagon	canister : d a a d ; flagon : _ ;
cup : c r ; vessel : a v h ; cup : b b h f ; SEPARATE add five daffodil to last cup	cup : c r ; vessel : a v h ; cup : b b h f d d d d d ;
flask : r y r a ; burette : m ; flagon : v v ; SEPARATE filter burette	flask : r y r a ; burette : m ; flagon : v v ;
flask : g h o ; bottle : b ; SEPARATE add five blue to bottle	flask : g h o ; bottle : b b b b b b ;
flagon : d d ; canister : a ; flagon : f r y f ; SEPARATE double canister	flagon : d d ; canister : a a ; flagon : f r y f ;
flask : a a ; burette : v y ; glass : f h f d d ; beaker : p f m p ; SEPARATE empty beaker	flask : a a ; burette : v y ; glass : f h f d d ; beaker : _ ;
jug : p v ; jar : r r ; mug : g m g m ; urn : e f ; SEPARATE filter mug	jug : p v ; jar : r r ; mug : g g m m ; urn : e f ;
cup : v ; burette : b m ; pitcher : o g o y ; SEPARATE double cup	cup : v v ; burette : b m ; pitcher : o g o y ;
mug : c o ; mug : r f e f ; glass : r r a ; SEPARATE double glass	mug : c o ; mug : r f e f ; glass : r r a r r a ;
vessel : o r o b r ; burette : c h c ; canister : o m m ; SEPARATE add one red to burette	vessel : o r o b r ; burette : c h c r ; canister : o m m ;
jar : h h b ; jug : d d ; canister : h ; SEPARATE add two emberiae to jug	jar : h h b ; jug : d d e e ; canister : h ;
urn : f f e e ; glass : d a c c ; pitcher : o ; SEPARATE filter pitcher	urn : f f e e ; glass : d a c c ; pitcher : o ;
burette : a v d a ; beaker : b ; cup : o c p ; SEPARATE empty burette	burette : _ ; beaker : b ; cup : o c p ;
cup : h b b h ; flask : d d a p a ; mug : a ; SEPARATE unmix cup	cup : h h ; cup : b b ; flask : d d a p a ; mug : a ;
vessel : a g f ; glass : r d c d c ; SEPARATE double vessel	vessel : a g f a g f ; glass : r d c d c ;
beaker : g g ; jar : e r e ; mug : f f ; flagon : f y f ; SEPARATE filter mug	beaker : g g ; jar : e r e ; mug : f f ; flagon : f y f ;
mug : b b p p f f ; vessel : p ; bottle : a a ; SEPARATE empty bottle	mug : b b p p f f ; vessel : p ; bottle : _ ;
mug : p m m o ; glass : r r ; jug : b y ; SEPARATE unmix jug	mug : p m m o ; glass : r r ; jug : b ; jug : y ;
decanter : o y r y o ; beaker : f ; decanter : o ; urn : m m r ; SEPARATE double first decanter	decanter : o y r y o o y r y o ; beaker : f ; decanter : o ; urn : m m r ;
burette : c o v v ; mug : y y r ; glass : g o ; jar : m m ; SEPARATE create urn	burette : c o v v ; mug : y y r ; glass : g o ; jar : m m ; urn : _ ;
decanter : c r v r ; urn : r ; pitcher : v b v o b ; SEPARATE unmix pitcher	decanter : c r v r ; urn : r ; pitcher : v v ; pitcher : b b ; pitcher : o ;
mug : f r o r ; bottle : v h ; jug : d d ; SEPARATE filter jug	mug : f r o r ; bottle : v h ; jug : d d ;
jar : y h y ; vessel : m ; burette : d b f b f ; cup : b b ; SEPARATE empty jar	jar : _ ; vessel : m ; burette : d b f b f ; cup : b b ;
cup : v a v ; decanter : b ; vessel : y y ; bottle : e c p p ; SEPARATE shift decanter after cup	cup : v a v ; decanter : b ; vessel : y y ; bottle : e c p p ;
vessel : a a o o ; jug : d e d ; SEPARATE filter jug	vessel : a a o o ; jug : d d e ;
glass : c c v v g ; cup : a p ; glass : a a y o ; cup : o ; SEPARATE create burette	glass : c c v v g ; cup : a p ; glass : a a y o ; cup : o ; burette : _ ;
glass : c d d p p ; burette : p h h ; SEPARATE double burette	glass : c d d p p ; burette : p h h p h h ;
bottle : b b ; thermos : d e ; cup : m v m v ; urn : r f ; SEPARATE shift urn after bottle	bottle : b b ; urn : r f ; thermos : d e ; cup : m v m v ;
bottle : c v c r r ; jug : v v h ; decanter : m y a m y ; flagon : b b ; SEPARATE double jug	bottle : c v c r r ; jug : v v h v v h ; decanter : m y a m y ; flagon : b b ;
glass : h h a a ; flagon : v ; thermos : r ; beaker : e e ; SEPARATE add one violet to thermos	glass : h h a a ; flagon : v ; thermos : r v ; beaker : e e ;
jar : v f f v ; bottle : b b ; mug : m m ; SEPARATE filter mug	jar : v f f v ; bottle : b b ; mug : m m ;
canister : e m m ; thermos : d d r r ; cup : r r a ; vessel : h h ; SEPARATE filter cup	canister : e m m ; thermos : d d r r ; cup : r r a ; vessel : h h ;
jug : d y d ; thermos : f ; decanter : y g g p ; glass : c c o ; SEPARATE empty jug	jug : _ ; thermos : f ; decanter : y g g p ; glass : c c o ;
urn : o ; pitcher : e r ; mug : p p ; thermos : v v ; SEPARATE filter mug	urn : o ; pitcher : e r ; mug : p p ; thermos : v v ;
flagon : h ; urn : b ; bottle : m p p m ; SEPARATE add six fuchsia to flagon	flagon : h f f f f f f ; urn : b ; bottle : m p p m ;
decanter : h e a e h ; mug : a g a f ; cup : e a r ; bottle : a m d m ; SEPARATE filter mug	decanter : h e a e h ; mug : a a g f ; cup : e a r ; bottle : a m d m ;
burette : c b c b ; flagon : b f b ; cup : r h d r h ; SEPARATE unmix burette	burette : c c ; burette : b b ; flagon : b f b ; cup : r h d r h ;
mug : b m b ; vessel : h h ; flask : d f f ; jar : v ; SEPARATE unmix flask	mug : b m b ; vessel : h h ; flask : d ; flask : f f ; jar : v ;
mug : e e v ; thermos : d ; flask : g v ; SEPARATE unmix flask	mug : e e v ; thermos : d ; flask : g ; flask : v ;
flask : f f h h ; beaker : m e m ; mug : d h h d m ; SEPARATE shift beaker before mug	flask : f f h h ; beaker : m e m ; mug : d h h d m ;
thermos : e e f m f m ; cup : c v ; pitcher : r b v b r ; SEPARATE create jug	thermos : e e f m f m ; cup : c v ; pitcher : r b v b r ; jug : _ ;
thermos : p p e a a e ; bottle : g ; SEPARATE shift thermos before bottle	thermos : p p e a a e ; bottle : g ;
thermos : r ; burette : c c ; SEPARATE unmix thermos	thermos : r ; burette : c c ;
cup : a ; burette : d ; burette : p d h p d ; SEPARATE unmix cup	cup : a ; burette : d ; burette : p d h p d ;
jug : m m d ; cup : r r b v ; jug : b ; SEPARATE double last jug	jug : m m d ; cup : r r b v ; jug : b b ;
urn : c r o ; jar : r r g m g ; SEPARATE empty urn	urn : _ ; jar : r r g m g ;
decanter : o ; beaker : g o ; burette : e ; SEPARATE filter burette	decanter : o ; beaker : g o ; burette : e ;
beaker : v ; flagon : m f f ; pitcher : c c d d ; SEPARATE empty pitcher	beaker : v ; flagon : m f f ; pitcher : _ ;
thermos : g g v ; jar : a ; thermos : d ; SEPARATE add four red to jar	thermos : g g v ; jar : a r r r r ; thermos : d ;
burette : e ; urn : c ; SEPARATE double burette	burette : e e ; urn : c ;
mug : p d o d p o ; pitcher : o o c h h c ; burette : h r p h ; jar : c v g g c ; SEPARATE unmix jar	mug : p d o d p o ; pitcher : o o c h h c ; burette : h r p h ; jar : c c ; jar : v ; jar : g g ;
canister : h h ; decanter : c c ; SEPARATE shift canister after decanter	decanter : c c ; canister : h h ;
jug : y b m b ; cup : o m o b m ; pitcher : m m h o h ; flask : h v c c v ; SEPARATE destroy cup	jug : y b m b ; pitcher : m m h o h ; flask : h v c c v ;
flask : f d d ; flask : c c m m ; SEPARATE add six fuchsia to first flask	flask : f d d f f f f f f ; flask : c c m m ;
decanter : p o p ; decanter : f f ; canister : g r r ; canister : f p f ; SEPARATE empty second canister	decanter : p o p ; decanter : f f ; canister : g r r ; canister : _ ;
mug : p d ; jug : r g r g ; canister : p f f ; urn : f v g ; SEPARATE add four emberiae to jug	mug : p d ; jug : r g r g e e e e ; canister : p f f ; urn : f v g ;
pitcher : v ; flask : f f m ; glass : m y r y ; jug : b b ; SEPARATE unmix jug	pitcher : v ; flask : f f m ; glass : m y r y ; jug : b b ;
thermos : y a ; bottle : h ; burette : b e ; decanter : r c f r c ; SEPARATE empty decanter	thermos : y a ; bottle : h ; burette : b e ; decanter : _ ;
canister : b b ; burette : d ; SEPARATE filter burette	canister : b b ; burette : d ;
bottle : y ; flask : f ; burette : c c d d ; decanter : g f f g ; SEPARATE create flask	bottle : y ; flask : f ; burette : c c d d ; decanter : g f f g ; flask : _ ;
mug : f f ; beaker : a ; mug : f ; SEPARATE unmix last mug	mug : f f ; beaker : a ; mug : f ;
flagon : h h c ; burette : r ; bottle : g a a h g ; SEPARATE filter flagon	flagon : h h c ; burette : r ; bottle : g a a h g ;
jar : c f ; decanter : y y r f f ; flagon : v ; SEPARATE unmix flagon	jar : c f ; decanter : y y r f f ; flagon : v ;
canister : o c y o ; mug : p ; decanter : f f ; jug : a ; SEPARATE double decanter	canister : o c y o ; mug : p ; decanter : f f f f ; jug : a ;
canister : c v c v p ; flagon : v r v p r ; SEPARATE double flagon	canister : c v c v p ; flagon : v r v p r v r v p r ;
vessel : g o p ; canister : f f y r ; jug : h h ; canister : p p f ; SEPARATE filter jug	vessel : g o p ; canister : f f y r ; jug : h h ; canister : p p f ;
beaker : o c o ; jug : v f ; thermos : g m ; urn : m ; SEPARATE empty thermos	beaker : o c o ; jug : v f ; thermos : _ ; urn : m ;
thermos : y ; glass : h y o y ; thermos : c c ; SEPARATE empty last thermos	thermos : y ; glass : h y o y ; thermos : _ ;
bottle : f a f d ; canister : v v r a ; SEPARATE create urn	bottle : f a f d ; canister : v v r a ; urn : _ ;
bottle : a a ; flagon : f ; SEPARATE unmix flagon	bottle : a a ; flagon : f ;
beaker : f f g ; mug : v ; SEPARATE unmix mug	beaker : f f g ; mug : v ;
vessel : g ; burette : p p e ; SEPARATE empty vessel	vessel : _ ; burette : p p e ;
jug : a m h h ; beaker : v g g v o ; burette : p p ; burette : y ; SEPARATE empty jug	jug : _ ; beaker : v g g v o ; burette : p p ; burette : y ;
thermos : f y ; jar : y y o e o ; burette : b e o ; thermos : m g h g ; SEPARATE create glass	thermos : f y ; jar : y y o e o ; burette : b e o ; thermos : m g h g ; glass : _ ;
glass : g e e a g ; decanter : f f e y ; decanter : g ; canister : b b h c h c ; SEPARATE unmix glass	glass : g g ; glass : e e ; glass : a ; decanter : f f e y ; decanter : g ; canister : b b h c h c ;
flagon : d d y ; urn : o f f ; canister : g v g ; SEPARATE shift canister after urn	flagon : d d y ; urn : o f f ; canister : g v g ;
flagon : c c p ; decanter : f f h ; glass : p r ; SEPARATE create cup	flagon : c c p ; decanter : f f h ; glass : p r ; cup : _ ;
pitcher : c c p p ; flask : r r b ; thermos : v v y y o ; SEPARATE empty thermos	pitcher : c c p p ; flask : r r b ; thermos : _ ;
decanter : v ; cup : r f b b ; mug : b a ; SEPARATE shift mug before decanter	mug : b a ; decanter : v ; cup : r f b b ;
beaker : p ; decanter : c c ; SEPARATE double beaker	beaker : p p ; decanter : c c ;
jar : f h c f ; flagon : h ; jug : o h h p ; SEPARATE unmix flagon	jar : f h c f ; flagon : h ; jug : o h h p ;
jar : r e e ; flagon : r y g y ; flagon : m g m ; SEPARATE add four aqua to first flagon	jar : r e e ; flagon : r y g y a a a a ; flagon : m g m ;
thermos : a p p ; bottle : f f ; SEPARATE filter bottle	thermos : a p p ; bottle : f f ;
urn : a a e e v ; beaker : d d y ; SEPARATE create jar	urn : a a e e v ; beaker : d d y ; jar : _ ;
thermos : h ; glass : f f r y ; burette : c v ; SEPARATE create decanter	thermos : h ; glass : f f r y ; burette : c v ; decanter : _ ;
urn : f f c a a c ; pitcher : h h ; SEPARATE empty pitcher	urn : f f c a a c ; pitcher : _ ;
mug : o o ; flagon : h p ; glass : o o ; SEPARATE empty flagon	mug : o o ; flagon : _ ; glass : o o ;
decanter : o m c ; flask : f m m g ; jar : r b b e e ; canister : y r ; SEPARATE empty decanter	decanter : _ ; flask : f m m g ; jar : r b b e e ; canister : y r ;
urn : v v e r e r ; thermos : h a ; SEPARATE filter urn	urn : v v e e r r ; thermos : h a ;
flagon : y f ; thermos : v h m m v h ; glass : d f v ; flask : d d ; SEPARATE unmix flagon	flagon : y ; flagon : f ; thermos : v h m m v h ; glass : d f v ; flask : d d ;
pitcher : d m p p ; urn : y p f p ; pitcher : d ; SEPARATE filter first pitcher	pitcher : d m p p ; urn : y p f p ; pitcher : d ;
thermos : v ; mug : b o b o a ; bottle : o o ; vessel : y ; SEPARATE unmix vessel	thermos : v ; mug : b o b o a ; bottle : o o ; vessel : y ;
decanter : g h h ; flask : f f ; flask : f o m f ; SEPARATE add three daffodil to decanter	decanter : g h h d d d ; flask : f f ; flask : f o m f ;
cup : r ; pitcher : y b y ; SEPARATE shift cup before pitcher	cup : r ; pitcher : y b y ;
vessel : r m m ; canister : d y p y p d ; thermos : h h g c ; SEPARATE shift thermos after canister	vessel : r m m ; canister : d y p y p d ; thermos : h h g c ;
jar : f ; jug : o g e o g e ; SEPARATE add two yellow to jar	jar : f y y ; jug : o g e o g e ;
canister : y y ; beaker : b m c b ; SEPARATE filter canister	canister : y y ; beaker : b m c b ;
thermos : v b b ; decanter : a ; thermos : a a y y p ; thermos : f h ; SEPARATE filter second thermos	thermos : v b b ; decanter : a ; thermos : a a y y p ; thermos : f h ;
glass : r m m ; beaker : a y y e ; SEPARATE shift beaker after glass	glass : r m m ; beaker : a y y e ;
bottle : m h m h v ; cup : c o ; thermos : h m m h ; bottle : p h p ; SEPARATE empty thermos	bottle : m h m h v ; cup : c o ; thermos : _ ; bottle : p h p ;
glass : b b ; glass : p ; jar : o m v ; SEPARATE filter first glass	glass : b b ; glass : p ; jar : o m v ;
bottle : d v d v f ; mug : b v o o v b ; mug : o o ; glass : a b b a ; SEPARATE filter glass	bottle : d v d v f ; mug : b v o o v b ; mug : o o ; glass : a a b b ;
mug : v f v ; thermos : a o o a h h ; SEPARATE filter thermos	mug : v f v ; thermos : a a o o h h ;
flask : o b b p ; vessel : o o ; flask : p c p c ; SEPARATE add three purple to first flask	flask : o b b p p p p ; vessel : o o ; flask : p c p c ;
decanter : y r y ; bottle : o v ; SEPARATE add three cabernet to bottle	decanter : y r y ; bottle : o v c c c ;
flask : o b b r ; urn : r r ; pitcher : e a c c a ; SEPARATE unmix flask	flask : o ; flask : b b ; flask : r ; urn : r r ; pitcher : e a c c a ;
pitcher : y ; beaker : y a ; jar : g h ; SEPARATE unmix pitcher	pitcher : y ; beaker : y a ; jar : g h ;
beaker : c c ; jug : r r ; bottle : m m p c p c ; flagon : f ; SEPARATE create thermos	beaker : c c ; jug : r r ; bottle : m m p c p c ; flagon : f ; thermos : _ ;
cup : c c ; canister : v d d v ; canister : r p r ; SEPARATE create pitcher	cup : c c ; canister : v d d v ; canister : r p r ; pitcher : _ ;
cup : y p y p ; urn : c d g g ; canister : y e h ; SEPARATE shift canister before cup	canister : y e h ; cup : y p y p ; urn : c d g g ;
bottle : e g o g o ; glass : f ; flagon : b r r b d d ; thermos : a d a m ; SEPARATE add six cabernet to glass	bottle : e g o g o ; glass : f c c c c c c ; flagon : b r r b d d ; thermos : a d a m ;
beaker : c c y o ; cup : f f ; canister : r r b ; urn : o v d o ; SEPARATE double beaker	beaker : c c y o c c y o ; cup : f f ; canister : r r b ; urn : o v d o ;
vessel : m h v h ; thermos : a a ; SEPARATE create bottle	vessel : m h v h ; thermos : a a ; bottle : _ ;
jar : a p m p a ; mug : e h h g g e ; SEPARATE double jar	jar : a p m p a a p m p a ; mug : e h h g g e ;
beaker : h m m g h ; bottle : b y b ; glass : o ; canister : p p ; SEPARATE filter canister	beaker : h m m g h ; bottle : b y b ; glass : o ; canister : p p ;
burette : y c c ; jar : v g g v ; flask : a a ; SEPARATE shift jar before flask	burette : y c c ; jar : v g g v ; flask : a a ;
flask : v v ; mug : o y y p ; SEPARATE empty flask	flask : _ ; mug : o y y p ;
mug : f h p ; beaker : r ; SEPARATE filter beaker	mug : f h p ; beaker : r ;
vessel : y o o y d ; flask : h h ; flask : e y e ; canister : g a g f ; SEPARATE double canister	vessel : y o o y d ; flask : h h ; flask : e y e ; canister : g a g f g a g f ;
pitcher : r v r ; jar : m h m f ; decanter : r h ; jug : f m ; SEPARATE create urn	pitcher : r v r ; jar : m h m f ; decanter : r h ; jug : f m ; urn : _ ;
mug : b ; mug : r v r f f v ; pitcher : o r o r ; decanter : r v g v r g ; SEPARATE destroy decanter	mug : b ; mug : r v r f f v ; pitcher : o r o r ;
jug : e e a a h h ; decanter : o r o h h r ; SEPARATE empty decanter	jug : e e a a h h ; decanter : _ ;
pitcher : e e ; burette : o o r r ; SEPARATE shift pitcher before burette	pitcher : e e ; burette : o o r r ;
jar : r g p p ; beaker : d d ; SEPARATE create flask	jar : r g p p ; beaker : d d ; flask : _ ;
bottle : m m ; beaker : o a o y a ; burette : h e h ; canister : p r ; SEPARATE empty beaker	bottle : m m ; beaker : _ ; burette : h e h ; canister : p r ;
flask : b d d b ; burette : h h m ; SEPARATE double flask	flask : b d d b b d d b ; burette : h h m ;
vessel : r r d y ; jug : g g ; SEPARATE create pitcher	vessel : r r d y ; jug : g g ; pitcher : _ ;
decanter : o v o ; vessel : a d d ; jar : v v f ; SEPARATE unmix decanter	decanter : o o ; decanter : v ; vessel : a d d ; jar : v v f ;
jar : v a r a r ; burette : e e ; SEPARATE empty jar	jar : _ ; burette : e e ;
jug : r r o o ; pitcher : e b e y ; SEPARATE double pitcher	jug : r r o o ; pitcher : e b e y e b e y ;
decanter : h m ; jug : d a a ; cup : f h ; SEPARATE create burette	decanter : h m ; jug : d a a ; cup : f h ; burette : _ ;
flask : p ; flagon : d d a m m ; burette : d d h h ; SEPARATE create thermos	flask : p ; flagon : d d a m m ; burette : d d h h ; thermos : _ ;
bottle : m c a ; beaker : b v b r r ; canister : g e e b b g ; thermos : d d r b b r ; SEPARATE destroy bottle	beaker : b v b r r ; canister : g e e b b g ; thermos : d d r b b r ;
vessel : v d c d ; bottle : c c ; SEPARATE empty vessel	vessel : _ ; bottle : c c ;
mug : y h g y ; vessel : r p p ; SEPARATE create pitcher	mug : y h g y ; vessel : r p p ; pitcher : _ ;
urn : c r e ; mug : c o c o ; SEPARATE create cup	urn : c r e ; mug : c o c o ; cup : _ ;
canister : f d d ; cup : r p a ; urn : c c d d r ; SEPARATE add five harlequin to canister	canister : f d d h h h h h ; cup : r p a ; urn : c c d d r ;
mug : h v ; vessel : b b ; jug : v v r ; burette : v m ; SEPARATE unmix burette	mug : h v ; vessel : b b ; jug : v v r ; burette : v ; burette : m ;
thermos : m m f f ; cup : m a a ; bottle : b r v r ; beaker : v c c v d ; SEPARATE double bottle	thermos : m m f f ; cup : m a a ; bottle : b r v r b r v r ; beaker : v c c v d ;
mug : p p ; mug : b h h ; pitcher : r b b r ; SEPARATE shift last mug after pitcher	mug : p p ; pitcher : r b b r ; mug : b h h ;
jar : y y c c ; glass : b b ; vessel : f d f p ; SEPARATE unmix vessel	jar : y y c c ; glass : b b ; vessel : f f ; vessel : d ; vessel : p ;
beaker : m d h m d ; jug : d c c ; SEPARATE double beaker	beaker : m d h m d m d h m d ; jug : d c c ;
burette : e e y y ; jar : c d c h h ; SEPARATE add four blue to jar	burette : e e y y ; jar : c d c h h b b b b ;
burette : b o g b o ; beaker : v v b e e ; jar : b b ; cup : b d o ; SEPARATE double beaker	burette : b o g b o ; beaker : v v b e e v v b e e ; jar : b b ; cup : b d o ;
beaker : h h f b ; jar : a a e ; SEPARATE filter jar	beaker : h h f b ; jar : a a e ;
jug : o a o a m m ; thermos : m ; vessel : v e ; SEPARATE create burette	jug : o a o a m m ; thermos : m ; vessel : v e ; burette : _ ;
bottle : o f e o e f ; bottle : m m g g ; beaker : g c ; jug : c c v v ; SEPARATE filter second bottle	bottle : o f e o e f ; bottle : m m g g ; beaker : g c ; jug : c c v v ;
flagon : g m g ; urn : v y ; SEPARATE filter urn	flagon : g m g ; urn : v y ;
beaker : b o o ; decanter : r f ; SEPARATE add four purple to beaker	beaker : b o o p p p p ; decanter : r f ;
flask : h d ; jug : e d p p e ; beaker : f c ; urn : r r f e ; SEPARATE double beaker	flask : h d ; jug : e d p p e ; beaker : f c f c ; urn : r r f e ;
canister : b y b c ; cup : y g g y d ; cup : v v ; urn : d o r ; SEPARATE double first cup	canister : b y b c ; cup : y g g y d y g g y d ; cup : v v ; urn : d o r ;
burette : y o ; burette : c ; glass : r r b ; flask : p y y ; SEPARATE empty first burette	burette : _ ; burette : c ; glass : r r b ; flask : p y y ;
flagon : e ; glass : c c y ; mug : p d p f ; SEPARATE create glass	flagon : e ; glass : c c y ; mug : p d p f ; glass : _ ;
jug : m o o ; urn : c d b b ; canister : b r ; cup : y y ; SEPARATE unmix urn	jug : m o o ; urn : c ; urn : d ; urn : b b ; canister : b r ; cup : y y ;
jug : g g e m ; jar : a ; SEPARATE add four harlequin to jug	jug : g g e m h h h h ; jar : a ;
bottle : c r m m r c ; flask : d d ; jug : p y p d ; SEPARATE double bottle	bottle : c r m m r c c r m m r c ; flask : d d ; jug : p y p d ;
beaker : o b b c ; canister : y f ; SEPARATE filter beaker	beaker : o b b c ; canister : y f ;
mug : a v ; canister : f f ; SEPARATE shift mug after canister	canister : f f ; mug : a v ;
flagon : c y c o ; pitcher : h m v ; burette : a a ; SEPARATE empty burette	flagon : c y c o ; pitcher : h m v ; burette : _ ;
beaker : y y ; beaker : c d h d ; flask : r r ; thermos : m a m y a ; SEPARATE add four yellow to last beaker	beaker : y y ; beaker : c d h d y y y y ; flask : r r ; thermos : m a m y a ;
canister : v ; jug : d h h ; SEPARATE filter canister	canister : v ; jug : d h h ;
pitcher : v g g f ; flagon : c ; SEPARATE create pitcher	pitcher : v g g f ; flagon : c ; pitcher : _ ;
cup : y p b y ; bottle : c v a v ; jar : p v p v ; SEPARATE empty jar	cup : y p b y ; bottle : c v a v ; jar : _ ;
beaker : r ; pitcher : p b y p ; decanter : a ; SEPARATE double decanter	beaker : r ; pitcher : p b y p ; decanter : a a ;
flagon : h h ; urn : d p c ; SEPARATE add one orange to flagon	flagon : h h o ; urn : d p c ;
pitcher : g ; canister : d d y y ; cup : d d c o o c ; SEPARATE unmix cup	pitcher : g ; canister : d d y y ; cup : d d ; cup : c c ; cup : o o ;
pitcher : m ; decanter : e e ; canister : g m m g ; beaker : r ; SEPARATE create beaker	pitcher : m ; decanter : e e ; canister : g m m g ; beaker : r ; beaker : _ ;
beaker : b ; mug : e ; decanter : c d v ; bottle : p a p ; SEPARATE filter beaker	beaker : b ; mug : e ; decanter : c d v ; bottle : p a p ;
mug : a a p o ; glass : e g g e o ; glass : v y d d ; urn : r g d r ; SEPARATE empty last glass	mug : a a p o ; glass : e g g e o ; glass : _ ; urn : r g d r ;
thermos : h y h ; beaker : r ; cup : p h h p g ; SEPARATE empty beaker	thermos : h y h ; beaker : _ ; cup : p h h p g ;
bottle : f ; jar : o o ; cup : p d f p f ; beaker : f e e f ; SEPARATE unmix jar	bottle : f ; jar : o o ; cup : p d f p f ; beaker : f e e f ;
mug : e g e y y g ; urn : p p ; SEPARATE double mug	mug : e g e y y g e g e y y g ; urn : p p ;
cup : c ; pitcher : h g g d ; SEPARATE empty pitcher	cup : c ; pitcher : _ ;
pitcher : e e o b o ; decanter : f f ; mug : d d ; SEPARATE unmix pitcher	pitcher : e e ; pitcher : o o ; pitcher : b ; decanter : f f ; mug : d d ;
flask : m c h c ; beaker : e g f ; SEPARATE unmix beaker	flask : m c h c ; beaker : e ; beaker : g ; beaker : f ;
burette : d m m d ; beaker : g f f g ; urn : e c b ; SEPARATE add four emberiae to burette	burette : d m m d e e e e ; beaker : g f f g ; urn : e c b ;
decanter : p ; thermos : y ; mug : b r b a ; SEPARATE unmix decanter	decanter : p ; thermos : y ; mug : b r b a ;
bottle : a a r c ; urn : g ; SEPARATE double bottle	bottle : a a r c a a r c ; urn : g ;
canister : m y m f ; flagon : p ; canister : v v c e c ; mug : y y ; SEPARATE add four yellow to flagon	canister : m y m f ; flagon : p y y y y ; canister : v v c e c ; mug : y y ;
decanter : d b ; urn : p a a p b b ; flagon : h o p ; flask : f f ; SEPARATE create thermos	decanter : d b ; urn : p a a p b b ; flagon : h o p ; flask : f f ; thermos : _ ;
flagon : v a a v ; thermos : v v b ; jar : o f f c o c ; SEPARATE add two harlequin to thermos	flagon : v a a v ; thermos : v v b h h ; jar : o f f c o c ;
