Input	Output
urn : e ; flagon : e e ; thermos : o ; SEPARATE unmix flagon	urn : e ; flagon : e e ; thermos : o ;
jug : h h ; beaker : h m m h ; SEPARATE unmix jug	jug : h h ; beaker : h m m h ;
glass : d g o o ; flagon : e ; mug : a a ; SEPARATE unmix mug	glass : d g o o ; flagon : e ; mug : a a ;
jug : m ; mug : d y y d ; vessel : e e ; SEPARATE unmix mug	jug : m ; mug : d d ; mug : y y ; vessel : e e ;
cup : e e ; burette : m ; jug : o p p ; SEPARATE unmix cup	cup : e e ; burette : m ; jug : o p p ;
burette : v ; flagon : o v c c o v ; canister : e ; pitcher : o o ; SEPARATE unmix flagon	burette : v ; flagon : o o ; flagon : v v ; flagon : c c ; canister : e ; pitcher : o o ;
thermos : p v v ; thermos : v ; urn : v y y o o ; SEPARATE unmix last thermos	thermos : p v v ; thermos : v ; urn : v y y o o ;
burette : a o d d o ; flagon : y ; bottle : h b b ; bottle : f f g ; SEPARATE unmix flagon	burette : a o d d o ; flagon : y ; bottle : h b b ; bottle : f f g ;
glass : g g f y ; glass : a y m y a ; SEPARATE unmix last glass	glass : g g f y ; glass : a a ; glass : y y ; glass : m ;
burette : h h e ; cup : p ; mug : g r r g ; SEPARATE unmix burette	burette : h h ; burette : e ; cup : p ; mug : g r r g ;
flask : f v f ; bottle : f a a ; SEPARATE unmix flask	flask : f f ; flask : v ; bottle : f a a ;
cup : b b ; canister : r r ; SEPARATE unmix cup	cup : b b ; canister : r r ;
bottle : y v v a ; glass : f g f g ; flask : e c ; SEPARATE unmix glass	bottle : y v v a ; glass : f f ; glass : g g ; flask : e c ;
flagon : c c ; pitcher : v v ; jug : f ; beaker : p h e p ; SEPARATE unmix flagon	flagon : c c ; pitcher : v v ; jug : f ; beaker : p h e p ;
glass : c d ; glass : b f v f v ; decanter : o ; SEPARATE unmix second glass	glass : c d ; glass : b ; glass : f f ; glass : v v ; decanter : o ;
flagon : p p e c e ; urn : v ; SEPARATE unmix urn	flagon : p p e c e ; urn : v ;
pitcher : b b e o e ; pitcher : a a ; mug : e e v ; SEPARATE unmix first pitcher	pitcher : b b ; pitcher : e e ; pitcher : o ; pitcher : a a ; mug : e e v ;
canister : o a d ; urn : d m m ; SEPARATE unmix urn	canister : o a d ; urn : d ; urn : m m ;
urn : y ; urn : v b ; flagon : v f b f v ; cup : y h p ; SEPARATE unmix cup	urn : y ; urn : v b ; flagon : v f b f v ; cup : y ; cup : h ; cup : p ;
beaker : c b c ; pitcher : m m ; SEPARATE unmix pitcher	beaker : c b c ; pitcher : m m ;
glass : d ; urn : f g f ; burette : b b h ; SEPARATE unmix urn	glass : d ; urn : f f ; urn : g ; burette : b b h ;
jar : h ; cup : g ; SEPARATE unmix cup	jar : h ; cup : g ;
jar : o ; glass : r v a ; SEPARATE unmix glass	jar : o ; glass : r ; glass : v ; glass : a ;
jar : e y o e o y ; beaker : c c ; SEPARATE unmix beaker	jar : e y o e o y ; beaker : c c ;
jug : y o r r o ; flask : b v v b ; beaker : p e ; SEPARATE unmix beaker	jug : y o r r o ; flask : b v v b ; beaker : p ; beaker : e ;
vessel : y o o y ; canister : r h ; canister : a a ; SEPARATE unmix first canister	vessel : y o o y ; canister : r ; canister : h ; canister : a a ;
glass : c c ; mug : v r r v a ; mug : h f f ; SEPARATE unmix glass	glass : c c ; mug : v r r v a ; mug : h f f ;
burette : a a ; thermos : d e v ; SEPARATE unmix burette	burette : a a ; thermos : d e v ;
jug : e m m e ; pitcher : m c c ; decanter : b m m a ; beaker : r r g ; SEPARATE unmix jug	jug : e e ; jug : m m ; pitcher : m c c ; decanter : b m m a ; beaker : r r g ;
beaker : r a ; flask : o ; SEPARATE unmix flask	beaker : r a ; flask : o ;
pitcher : y ; beaker : y a ; jar : g h ; SEPARATE unmix pitcher	pitcher : y ; beaker : y a ; jar : g h ;
vessel : v a ; glass : d g g d ; SEPARATE unmix vessel	vessel : v ; vessel : a ; glass : d g g d ;
glass : e e m ; beaker : a ; SEPARATE unmix glass	glass : e e ; glass : m ; beaker : a ;
pitcher : r r ; mug : h g f h g ; bottle : y d b b ; SEPARATE unmix mug	pitcher : r r ; mug : h h ; mug : g g ; mug : f ; bottle : y d b b ;
jar : y b b ; mug : a a e ; vessel : f d f ; mug : g d d ; SEPARATE unmix jar	jar : y ; jar : b b ; mug : a a e ; vessel : f d f ; mug : g d d ;
decanter : b ; jug : o h o h ; SEPARATE unmix jug	decanter : b ; jug : o o ; jug : h h ;
bottle : p y y p ; thermos : b v f f ; SEPARATE unmix thermos	bottle : p y y p ; thermos : b ; thermos : v ; thermos : f f ;
cup : p o p h h ; flagon : e m r ; glass : c c ; SEPARATE unmix flagon	cup : p o p h h ; flagon : e ; flagon : m ; flagon : r ; glass : c c ;
pitcher : f m f m ; flask : v e o ; flask : c e c p e ; SEPARATE unmix pitcher	pitcher : f f ; pitcher : m m ; flask : v e o ; flask : c e c p e ;
jug : d ; mug : e e ; jug : f f ; cup : h e e o o ; SEPARATE unmix mug	jug : d ; mug : e e ; jug : f f ; cup : h e e o o ;
vessel : p e a ; urn : m ; SEPARATE unmix urn	vessel : p e a ; urn : m ;
decanter : g ; flagon : e g y g y ; SEPARATE unmix decanter	decanter : g ; flagon : e g y g y ;
thermos : f f c c d d ; bottle : h h ; flagon : r v r ; SEPARATE unmix flagon	thermos : f f c c d d ; bottle : h h ; flagon : r r ; flagon : v ;
canister : o o ; bottle : o o ; SEPARATE unmix canister	canister : o o ; bottle : o o ;
urn : r e r e o ; cup : v p a a ; SEPARATE unmix cup	urn : r e r e o ; cup : v ; cup : p ; cup : a a ;
thermos : e ; flagon : p p ; urn : d d ; burette : p ; SEPARATE unmix thermos	thermos : e ; flagon : p p ; urn : d d ; burette : p ;
jar : m b m b f f ; mug : d ; SEPARATE unmix jar	jar : m m ; jar : b b ; jar : f f ; mug : d ;
thermos : g g ; jug : e ; beaker : d h g g ; flagon : b ; SEPARATE unmix thermos	thermos : g g ; jug : e ; beaker : d h g g ; flagon : b ;
mug : o c o c ; mug : f c c ; flask : g y y ; thermos : d d p ; SEPARATE unmix thermos	mug : o c o c ; mug : f c c ; flask : g y y ; thermos : d d ; thermos : p ;
thermos : h g g ; thermos : v h h m v ; SEPARATE unmix first thermos	thermos : h ; thermos : g g ; thermos : v h h m v ;
vessel : r c r c ; vessel : g v d ; mug : f f ; SEPARATE unmix mug	vessel : r c r c ; vessel : g v d ; mug : f f ;
glass : v o f v ; decanter : y ; glass : r v ; flagon : o ; SEPARATE unmix last glass	glass : v o f v ; decanter : y ; glass : r ; glass : v ; flagon : o ;
bottle : m ; vessel : p c c h ; urn : g g ; SEPARATE unmix vessel	bottle : m ; vessel : p ; vessel : c c ; vessel : h ; urn : g g ;
burette : c ; cup : r e g g r ; flagon : m o a m a ; jar : d d ; SEPARATE unmix flagon	burette : c ; cup : r e g g r ; flagon : m m ; flagon : o ; flagon : a a ; jar : d d ;
cup : m m ; canister : e ; SEPARATE unmix canister	cup : m m ; canister : e ;
thermos : o o ; burette : y y ; SEPARATE unmix thermos	thermos : o o ; burette : y y ;
mug : d d ; vessel : r c r ; vessel : y m y ; jar : m ; SEPARATE unmix jar	mug : d d ; vessel : r c r ; vessel : y m y ; jar : m ;
burette : b d b ; jug : p a y a y p ; thermos : e ; bottle : a b ; SEPARATE unmix thermos	burette : b d b ; jug : p a y a y p ; thermos : e ; bottle : a b ;
cup : o o ; mug : d d ; thermos : c a c p ; pitcher : c ; SEPARATE unmix pitcher	cup : o o ; mug : d d ; thermos : c a c p ; pitcher : c ;
decanter : e v d v d e ; vessel : f v b f v ; glass : m y ; SEPARATE unmix vessel	decanter : e v d v d e ; vessel : f f ; vessel : v v ; vessel : b ; glass : m y ;
decanter : d d ; jar : y f y ; cup : c ; urn : h e o o e ; SEPARATE unmix cup	decanter : d d ; jar : y f y ; cup : c ; urn : h e o o e ;
urn : e p ; thermos : d d y v v y ; flagon : f f ; SEPARATE unmix urn	urn : e ; urn : p ; thermos : d d y v v y ; flagon : f f ;
vessel : v g a v ; beaker : e m e ; flagon : v ; mug : f p p ; SEPARATE unmix flagon	vessel : v g a v ; beaker : e m e ; flagon : v ; mug : f p p ;
flask : a o d d o ; jar : c f c ; pitcher : g ; flask : y y p p c ; SEPARATE unmix pitcher	flask : a o d d o ; jar : c f c ; pitcher : g ; flask : y y p p c ;
glass : a b m a ; flask : g g d ; SEPARATE unmix flask	glass : a b m a ; flask : g g ; flask : d ;
jar : m y a m a ; pitcher : d m d g ; mug : d f h ; vessel : m m v ; SEPARATE unmix vessel	jar : m y a m a ; pitcher : d m d g ; mug : d f h ; vessel : m m ; vessel : v ;
jar : r v a v ; mug : a a ; SEPARATE unmix mug	jar : r v a v ; mug : a a ;
vessel : h e e ; cup : c ; vessel : f b b f ; mug : v b v ; SEPARATE unmix mug	vessel : h e e ; cup : c ; vessel : f b b f ; mug : v v ; mug : b ;
flagon : h h ; vessel : h h e g ; SEPARATE unmix vessel	flagon : h h ; vessel : h h ; vessel : e ; vessel : g ;
bottle : b m v ; pitcher : y b r ; SEPARATE unmix bottle	bottle : b ; bottle : m ; bottle : v ; pitcher : y b r ;
mug : c c o m ; flagon : c ; jar : g d d ; pitcher : v ; SEPARATE unmix mug	mug : c c ; mug : o ; mug : m ; flagon : c ; jar : g d d ; pitcher : v ;
mug : y y ; pitcher : e f ; SEPARATE unmix mug	mug : y y ; pitcher : e f ;
jar : r m m ; glass : b ; glass : p d p ; jug : e e ; SEPARATE unmix last glass	jar : r m m ; glass : b ; glass : p p ; glass : d ; jug : e e ;
flagon : p h h p ; flask : c r r ; SEPARATE unmix flagon	flagon : p p ; flagon : h h ; flask : c r r ;
mug : m r y y r ; glass : v g v g ; SEPARATE unmix mug	mug : m ; mug : r r ; mug : y y ; glass : v g v g ;
mug : m v ; pitcher : h b h b y ; mug : r ; glass : o ; SEPARATE unmix first mug	mug : m ; mug : v ; pitcher : h b h b y ; mug : r ; glass : o ;
vessel : y y ; beaker : b a ; SEPARATE unmix vessel	vessel : y y ; beaker : b a ;
vessel : m m ; jug : r p p ; SEPARATE unmix vessel	vessel : m m ; jug : r p p ;
thermos : o o f f d ; decanter : h a a ; thermos : e ; flask : g h g h m ; SEPARATE unmix flask	thermos : o o f f d ; decanter : h a a ; thermos : e ; flask : g g ; flask : h h ; flask : m ;
flask : h h v ; burette : y p p ; SEPARATE unmix flask	flask : h h ; flask : v ; burette : y p p ;
pitcher : e e g r r ; bottle : c d ; glass : g g ; flask : m m ; SEPARATE unmix flask	pitcher : e e g r r ; bottle : c d ; glass : g g ; flask : m m ;
flask : a ; mug : f o f h o ; burette : y f f a a ; glass : b ; SEPARATE unmix burette	flask : a ; mug : f o f h o ; burette : y ; burette : f f ; burette : a a ; glass : b ;
glass : f g f g ; mug : o o ; SEPARATE unmix mug	glass : f g f g ; mug : o o ;
flagon : g b d b d ; glass : m ; SEPARATE unmix flagon	flagon : g ; flagon : b b ; flagon : d d ; glass : m ;
mug : o ; cup : m v o o ; flagon : o ; beaker : e e ; SEPARATE unmix cup	mug : o ; cup : m ; cup : v ; cup : o o ; flagon : o ; beaker : e e ;
beaker : p g g h ; pitcher : r m r ; SEPARATE unmix pitcher	beaker : p g g h ; pitcher : r r ; pitcher : m ;
vessel : g g c h ; flagon : r v ; SEPARATE unmix flagon	vessel : g g c h ; flagon : r ; flagon : v ;
jar : o o ; mug : d ; mug : b b ; bottle : b p p ; SEPARATE unmix last mug	jar : o o ; mug : d ; mug : b b ; bottle : b p p ;
flask : p ; mug : e r p r ; jar : r b b r a ; glass : a y y m ; SEPARATE unmix jar	flask : p ; mug : e r p r ; jar : r r ; jar : b b ; jar : a ; glass : a y y m ;
pitcher : a r r ; urn : o r c o r ; SEPARATE unmix pitcher	pitcher : a ; pitcher : r r ; urn : o r c o r ;
decanter : f ; thermos : d v ; SEPARATE unmix thermos	decanter : f ; thermos : d ; thermos : v ;
urn : o o ; flask : v v ; cup : c c y ; urn : o y o ; SEPARATE unmix cup	urn : o o ; flask : v v ; cup : c c ; cup : y ; urn : o y o ;
cup : g a d a d ; vessel : a b g a b ; jar : e ; pitcher : e h r e ; SEPARATE unmix pitcher	cup : g a d a d ; vessel : a b g a b ; jar : e ; pitcher : e e ; pitcher : h ; pitcher : r ;
cup : y r y f r ; thermos : b b c c ; decanter : r g c r ; SEPARATE unmix decanter	cup : y r y f r ; thermos : b b c c ; decanter : r r ; decanter : g ; decanter : c ;
canister : y y ; bottle : r e f e r ; SEPARATE unmix bottle	canister : y y ; bottle : r r ; bottle : e e ; bottle : f ;
urn : v ; urn : y ; canister : f f g ; decanter : y y b ; SEPARATE unmix canister	urn : v ; urn : y ; canister : f f ; canister : g ; decanter : y y b ;
burette : o v v o ; glass : r a c c r a ; cup : r r ; thermos : c d c y ; SEPARATE unmix glass	burette : o v v o ; glass : r r ; glass : a a ; glass : c c ; cup : r r ; thermos : c d c y ;
cup : c ; vessel : a a p p y ; SEPARATE unmix vessel	cup : c ; vessel : a a ; vessel : p p ; vessel : y ;
urn : f f g r r ; cup : f f m b b m ; glass : o c c e e ; SEPARATE unmix glass	urn : f f g r r ; cup : f f m b b m ; glass : o ; glass : c c ; glass : e e ;
beaker : c f c ; bottle : h a p ; mug : r y g g y r ; SEPARATE unmix beaker	beaker : c c ; beaker : f ; bottle : h a p ; mug : r y g g y r ;
cup : m v v y y ; beaker : m ; cup : c c ; SEPARATE unmix beaker	cup : m v v y y ; beaker : m ; cup : c c ;
decanter : h c ; cup : d p p d ; glass : a f f ; jug : b b o a o ; SEPARATE unmix jug	decanter : h c ; cup : d p p d ; glass : a f f ; jug : b b ; jug : o o ; jug : a ;
mug : g g ; flagon : f p b b ; burette : r ; jar : g ; SEPARATE unmix burette	mug : g g ; flagon : f p b b ; burette : r ; jar : g ;
jar : e r y ; decanter : r r f g ; SEPARATE unmix decanter	jar : e r y ; decanter : r r ; decanter : f ; decanter : g ;
cup : a a ; flagon : c c v v e ; beaker : f a d a ; SEPARATE unmix flagon	cup : a a ; flagon : c c ; flagon : v v ; flagon : e ; beaker : f a d a ;
jug : c c ; mug : p v v ; burette : m a m ; pitcher : c r c f r f ; SEPARATE unmix jug	jug : c c ; mug : p v v ; burette : m a m ; pitcher : c r c f r f ;
vessel : a h e a ; burette : p h h p ; glass : b r ; canister : o o r ; SEPARATE unmix vessel	vessel : a a ; vessel : h ; vessel : e ; burette : p h h p ; glass : b r ; canister : o o r ;
beaker : p e a ; burette : a ; mug : o o v v ; pitcher : y f ; SEPARATE unmix pitcher	beaker : p e a ; burette : a ; mug : o o v v ; pitcher : y ; pitcher : f ;
flask : h h ; decanter : f c c ; flask : p ; SEPARATE unmix first flask	flask : h h ; decanter : f c c ; flask : p ;
bottle : c r y y c ; mug : f v h h v f ; SEPARATE unmix bottle	bottle : c c ; bottle : r ; bottle : y y ; mug : f v h h v f ;
thermos : y y m ; bottle : e g g f ; flask : g g ; SEPARATE unmix flask	thermos : y y m ; bottle : e g g f ; flask : g g ;
thermos : a y a y ; flagon : a a ; SEPARATE unmix thermos	thermos : a a ; thermos : y y ; flagon : a a ;
decanter : a p c c ; burette : h d v d v ; jar : v g v g ; SEPARATE unmix jar	decanter : a p c c ; burette : h d v d v ; jar : v v ; jar : g g ;
cup : d ; flagon : y g v y ; glass : m v e ; burette : e r ; SEPARATE unmix glass	cup : d ; flagon : y g v y ; glass : m ; glass : v ; glass : e ; burette : e r ;
vessel : d g c g d ; flask : e e ; vessel : v c c g ; beaker : c c p ; SEPARATE unmix first vessel	vessel : d d ; vessel : g g ; vessel : c ; flask : e e ; vessel : v c c g ; beaker : c c p ;
mug : p ; glass : p h h ; thermos : v ; SEPARATE unmix thermos	mug : p ; glass : p h h ; thermos : v ;
glass : e d ; beaker : r ; SEPARATE unmix glass	glass : e ; glass : d ; beaker : r ;
cup : y o y ; beaker : y ; burette : b b ; jar : v v f f ; SEPARATE unmix burette	cup : y o y ; beaker : y ; burette : b b ; jar : v v f f ;
glass : d h h f f ; thermos : y y ; vessel : g v ; SEPARATE unmix vessel	glass : d h h f f ; thermos : y y ; vessel : g ; vessel : v ;
urn : y y e f ; jar : h v y v y ; SEPARATE unmix jar	urn : y y e f ; jar : h ; jar : v v ; jar : y y ;
flask : c m m ; jug : b ; SEPARATE unmix jug	flask : c m m ; jug : b ;
bottle : m m ; canister : h f h ; SEPARATE unmix bottle	bottle : m m ; canister : h f h ;
beaker : p e p d e d ; cup : c h m h ; SEPARATE unmix beaker	beaker : p p ; beaker : e e ; beaker : d d ; cup : c h m h ;
jug : g g f m ; flask : r o o r ; burette : c b g c ; SEPARATE unmix jug	jug : g g ; jug : f ; jug : m ; flask : r o o r ; burette : c b g c ;
flagon : e e h a ; jar : m m ; SEPARATE unmix flagon	flagon : e e ; flagon : h ; flagon : a ; jar : m m ;
mug : e b e ; jar : y y ; SEPARATE unmix mug	mug : e e ; mug : b ; jar : y y ;
cup : v ; jug : g g f ; SEPARATE unmix cup	cup : v ; jug : g g f ;
canister : m m ; flask : p p y d d y ; glass : m ; flagon : f v ; SEPARATE unmix flask	canister : m m ; flask : p p ; flask : y y ; flask : d d ; glass : m ; flagon : f v ;
cup : p y v v ; mug : f f a ; burette : p o f o f ; SEPARATE unmix cup	cup : p ; cup : y ; cup : v v ; mug : f f a ; burette : p o f o f ;
jug : d r g ; canister : a c e a e ; SEPARATE unmix canister	jug : d r g ; canister : a a ; canister : c ; canister : e e ;
jug : a b b a ; burette : o o ; glass : h r h ; SEPARATE unmix burette	jug : a b b a ; burette : o o ; glass : h r h ;
jar : a f a f d ; flagon : e e d ; cup : a d d a ; canister : f f ; SEPARATE unmix jar	jar : a a ; jar : f f ; jar : d ; flagon : e e d ; cup : a d d a ; canister : f f ;
vessel : o o m ; bottle : m ; flagon : y ; jar : o b o m ; SEPARATE unmix bottle	vessel : o o m ; bottle : m ; flagon : y ; jar : o b o m ;
thermos : o o ; glass : d y d ; bottle : p p d r r d ; SEPARATE unmix thermos	thermos : o o ; glass : d y d ; bottle : p p d r r d ;
thermos : g f ; cup : v d ; jar : m d d ; SEPARATE unmix cup	thermos : g f ; cup : v ; cup : d ; jar : m d d ;
canister : d d ; flask : p f p f ; flagon : p p y ; SEPARATE unmix canister	canister : d d ; flask : p f p f ; flagon : p p y ;
urn : p p ; decanter : b b ; SEPARATE unmix decanter	urn : p p ; decanter : b b ;
bottle : e h h ; glass : d ; canister : y g h h ; flagon : o ; SEPARATE unmix glass	bottle : e h h ; glass : d ; canister : y g h h ; flagon : o ;
decanter : r r ; urn : a h h ; SEPARATE unmix decanter	decanter : r r ; urn : a h h ;
flask : v p y v y p ; thermos : o p d o ; jug : e b e a a ; SEPARATE unmix jug	flask : v p y v y p ; thermos : o p d o ; jug : e e ; jug : b ; jug : a a ;
jar : v ; bottle : v y v y ; pitcher : o g r ; SEPARATE unmix pitcher	jar : v ; bottle : v y v y ; pitcher : o ; pitcher : g ; pitcher : r ;
glass : v h f ; flagon : g ; jug : p d p b d ; SEPARATE unmix glass	glass : v ; glass : h ; glass : f ; flagon : g ; jug : p d p b d ;
vessel : y a g a g ; mug : p c p o ; SEPARATE unmix mug	vessel : y a g a g ; mug : p p ; mug : c ; mug : o ;
bottle : y y ; jug : a a c ; thermos : a ; SEPARATE unmix thermos	bottle : y y ; jug : a a c ; thermos : a ;
bottle : h r v r v ; thermos : c ; jar : g g ; jar : o o ; SEPARATE unmix first jar	bottle : h r v r v ; thermos : c ; jar : g g ; jar : o o ;
cup : d f f ; glass : r r ; jar : r f r a a ; flagon : f p h f ; SEPARATE unmix jar	cup : d f f ; glass : r r ; jar : r r ; jar : f ; jar : a a ; flagon : f p h f ;
canister : h h ; vessel : p g r ; jug : p p f ; SEPARATE unmix canister	canister : h h ; vessel : p g r ; jug : p p f ;
mug : m f y f ; bottle : h h c ; thermos : y a y f a ; pitcher : b ; SEPARATE unmix mug	mug : m ; mug : f f ; mug : y ; bottle : h h c ; thermos : y a y f a ; pitcher : b ;
burette : g y r y g ; thermos : p m g m p ; SEPARATE unmix thermos	burette : g y r y g ; thermos : p p ; thermos : m m ; thermos : g ;
decanter : p p ; jar : y ; beaker : m e ; SEPARATE unmix beaker	decanter : p p ; jar : y ; beaker : m ; beaker : e ;
vessel : v v ; pitcher : o v f f o ; decanter : e e f ; decanter : f g ; SEPARATE unmix pitcher	vessel : v v ; pitcher : o o ; pitcher : v ; pitcher : f f ; decanter : e e f ; decanter : f g ;
burette : v v ; bottle : y p p ; flask : b ; canister : p b p b c ; SEPARATE unmix canister	burette : v v ; bottle : y p p ; flask : b ; canister : p p ; canister : b b ; canister : c ;
flagon : g p p ; flask : g g f ; jug : o o g ; thermos : d d g ; SEPARATE unmix flask	flagon : g p p ; flask : g g ; flask : f ; jug : o o g ; thermos : d d g ;
vessel : v ; bottle : a a ; flask : e e ; urn : b b y y ; SEPARATE unmix flask	vessel : v ; bottle : a a ; flask : e e ; urn : b b y y ;
decanter : v v ; thermos : y d y ; SEPARATE unmix decanter	decanter : v v ; thermos : y d y ;
bottle : f p f p ; jar : h ; jar : a h d d ; SEPARATE unmix first jar	bottle : f p f p ; jar : h ; jar : a h d d ;
bottle : c ; glass : h h ; canister : v d m m d ; glass : d d v ; SEPARATE unmix first glass	bottle : c ; glass : h h ; canister : v d m m d ; glass : d d v ;
flagon : b c b ; flask : f e f y e ; thermos : o ; SEPARATE unmix flask	flagon : b c b ; flask : f f ; flask : e e ; flask : y ; thermos : o ;
decanter : a v v d ; jar : g a g a ; flagon : r h v v r ; vessel : o o ; SEPARATE unmix vessel	decanter : a v v d ; jar : g a g a ; flagon : r h v v r ; vessel : o o ;
canister : m m h h ; jug : d o d o ; SEPARATE unmix jug	canister : m m h h ; jug : d d ; jug : o o ;
canister : r v r ; flagon : g d r d ; jar : r r ; burette : a a ; SEPARATE unmix flagon	canister : r v r ; flagon : g ; flagon : d d ; flagon : r ; jar : r r ; burette : a a ;
pitcher : g g ; cup : e c c e r ; burette : b v v b ; flagon : a a ; SEPARATE unmix cup	pitcher : g g ; cup : e e ; cup : c c ; cup : r ; burette : b v v b ; flagon : a a ;
urn : d ; urn : g p g c p ; SEPARATE unmix second urn	urn : d ; urn : g g ; urn : p p ; urn : c ;
mug : d g ; glass : c v ; SEPARATE unmix mug	mug : d ; mug : g ; glass : c v ;
thermos : y y ; decanter : m y f m y ; SEPARATE unmix decanter	thermos : y y ; decanter : m m ; decanter : y y ; decanter : f ;
bottle : d b p d p b ; glass : g b ; canister : f f ; flask : e ; SEPARATE unmix glass	bottle : d b p d p b ; glass : g ; glass : b ; canister : f f ; flask : e ;
mug : p c f p f c ; urn : e e ; SEPARATE unmix mug	mug : p p ; mug : c c ; mug : f f ; urn : e e ;
urn : f a f a g ; burette : o ; SEPARATE unmix burette	urn : f a f a g ; burette : o ;
beaker : h e e h ; mug : e d d f e f ; urn : r ; SEPARATE unmix urn	beaker : h e e h ; mug : e d d f e f ; urn : r ;
thermos : f ; thermos : p p ; SEPARATE unmix first thermos	thermos : f ; thermos : p p ;
jug : y ; beaker : f f r ; glass : y c o y ; SEPARATE unmix jug	jug : y ; beaker : f f r ; glass : y c o y ;
pitcher : d c e ; decanter : b g g r b ; vessel : e ; mug : g f a ; SEPARATE unmix pitcher	pitcher : d ; pitcher : c ; pitcher : e ; decanter : b g g r b ; vessel : e ; mug : g f a ;
mug : p y y ; decanter : a p p ; burette : c c ; SEPARATE unmix mug	mug : p ; mug : y y ; decanter : a p p ; burette : c c ;
urn : m m ; canister : p g y y ; canister : o e ; glass : r d ; SEPARATE unmix first canister	urn : m m ; canister : p ; canister : g ; canister : y y ; canister : o e ; glass : r d ;
flask : y v y v e ; thermos : y ; flask : r c c ; SEPARATE unmix last flask	flask : y v y v e ; thermos : y ; flask : r ; flask : c c ;
flask : f ; decanter : c c y y ; SEPARATE unmix decanter	flask : f ; decanter : c c ; decanter : y y ;
glass : e g e g ; flask : h h m ; pitcher : g e e v ; SEPARATE unmix glass	glass : e e ; glass : g g ; flask : h h m ; pitcher : g e e v ;
glass : e r ; canister : r m r a ; thermos : o o h ; SEPARATE unmix thermos	glass : e r ; canister : r m r a ; thermos : o o ; thermos : h ;
thermos : p p ; flask : b b ; SEPARATE unmix flask	thermos : p p ; flask : b b ;
burette : d m a ; mug : g p g p ; canister : h ; canister : b b m ; SEPARATE unmix burette	burette : d ; burette : m ; burette : a ; mug : g p g p ; canister : h ; canister : b b m ;
beaker : c c h h ; glass : p y p y ; glass : v ; flagon : b d b ; SEPARATE unmix first glass	beaker : c c h h ; glass : p p ; glass : y y ; glass : v ; flagon : b d b ;
decanter : h ; jug : a e a ; SEPARATE unmix decanter	decanter : h ; jug : a e a ;
pitcher : d ; flask : a a ; canister : a c y c y ; flask : v y c y c ; SEPARATE unmix canister	pitcher : d ; flask : a a ; canister : a ; canister : c c ; canister : y y ; flask : v y c y c ;
jug : d e e ; burette : f v v h h ; urn : r ; thermos : o v o v ; SEPARATE unmix urn	jug : d e e ; burette : f v v h h ; urn : r ; thermos : o v o v ;
glass : v p v p ; mug : v v m ; SEPARATE unmix mug	glass : v p v p ; mug : v v ; mug : m ;
mug : r r ; canister : r a f r a ; decanter : y y c p ; mug : p p ; SEPARATE unmix decanter	mug : r r ; canister : r a f r a ; decanter : y y ; decanter : c ; decanter : p ; mug : p p ;
beaker : v f f g v ; flask : v v ; SEPARATE unmix flask	beaker : v f f g v ; flask : v v ;
jug : r r ; flask : b o b h h o ; flagon : d a ; SEPARATE unmix flagon	jug : r r ; flask : b o b h h o ; flagon : d ; flagon : a ;
thermos : p d d y ; flagon : c o g ; thermos : g b p ; cup : r r m ; SEPARATE unmix second thermos	thermos : p d d y ; flagon : c o g ; thermos : g ; thermos : b ; thermos : p ; cup : r r m ;
vessel : f o v ; pitcher : r b b ; SEPARATE unmix pitcher	vessel : f o v ; pitcher : r ; pitcher : b b ;
cup : g a v g ; mug : y f ; mug : o o c f ; pitcher : r m v v ; SEPARATE unmix second mug	cup : g a v g ; mug : y f ; mug : o o ; mug : c ; mug : f ; pitcher : r m v v ;
thermos : d m b b d ; pitcher : e e ; vessel : m m ; SEPARATE unmix thermos	thermos : d d ; thermos : m ; thermos : b b ; pitcher : e e ; vessel : m m ;
cup : o v e ; jar : h ; vessel : v e p e ; pitcher : e b y b ; SEPARATE unmix pitcher	cup : o v e ; jar : h ; vessel : v e p e ; pitcher : e ; pitcher : b b ; pitcher : y ;
bottle : o v o v ; jug : v m v m h ; decanter : e r v r v e ; SEPARATE unmix bottle	bottle : o o ; bottle : v v ; jug : v m v m h ; decanter : e r v r v e ;
thermos : r y r y ; glass : b r r b ; cup : a a d ; beaker : p p ; SEPARATE unmix cup	thermos : r y r y ; glass : b r r b ; cup : a a ; cup : d ; beaker : p p ;
beaker : c c ; glass : e e ; SEPARATE unmix glass	beaker : c c ; glass : e e ;
bottle : r r v ; vessel : g o g ; jug : d m ; beaker : y ; SEPARATE unmix bottle	bottle : r r ; bottle : v ; vessel : g o g ; jug : d m ; beaker : y ;
canister : c ; jar : m r r m ; SEPARATE unmix jar	canister : c ; jar : m m ; jar : r r ;
glass : m m c f ; burette : m m o f o ; mug : m a a ; SEPARATE unmix burette	glass : m m c f ; burette : m m ; burette : o o ; burette : f ; mug : m a a ;
burette : h h v p ; urn : v p p v ; canister : b f f ; flagon : f h ; SEPARATE unmix flagon	burette : h h v p ; urn : v p p v ; canister : b f f ; flagon : f ; flagon : h ;
mug : o a h ; flagon : b ; SEPARATE unmix flagon	mug : o a h ; flagon : b ;
pitcher : g g ; jar : m r r ; jug : f b f h h ; SEPARATE unmix jar	pitcher : g g ; jar : m ; jar : r r ; jug : f b f h h ;
