Input	Output
urn : e ; flask : m m ; SEPARATE destroy urn	flask : m m ;
burette : e m e m ; decanter : d c c ; bottle : g m r ; SEPARATE destroy decanter	burette : e m e m ; bottle : g m r ;
jug : f b f g ; flagon : g c g c d d ; thermos : d d ; SEPARATE destroy flagon	jug : f b f g ; thermos : d d ;
urn : a d h h ; cup : b h ; SEPARATE destroy urn	cup : b h ;
canister : o o ; pitcher : e p m m ; flask : c c y ; SEPARATE destroy canister	pitcher : e p m m ; flask : c c y ;
thermos : c a ; burette : r r ; SEPARATE destroy thermos	burette : r r ;
glass : v v ; canister : g ; SEPARATE destroy canister	glass : v v ;
flask : r r ; flask : p ; SEPARATE destroy first flask	flask : p ;
mug : a ; glass : d d ; SEPARATE destroy glass	mug : a ;
cup : r ; cup : h c c h ; cup : e c h ; SEPARATE destroy first cup	cup : h c c h ; cup : e c h ;
beaker : f e e ; thermos : p ; SEPARATE destroy thermos	beaker : f e e ;
bottle : r p v ; jug : b y y b ; pitcher : m ; SEPARATE destroy bottle	jug : b y y b ; pitcher : m ;
mug : h d d ; jar : e e b g g ; thermos : a ; SEPARATE destroy jar	mug : h d d ; thermos : a ;
cup : p ; cup : d r v ; SEPARATE destroy first cup	cup : d r v ;
flagon : f f ; beaker : m m p ; vessel : m m g d ; SEPARATE destroy flagon	beaker : m m p ; vessel : m m g d ;
burette : p p ; glass : p p m m ; SEPARATE destroy glass	burette : p p ;
bottle : a a ; decanter : a d ; SEPARATE destroy decanter	bottle : a a ;
mug : d d ; thermos : d g g h ; flagon : p p y ; SEPARATE destroy thermos	mug : d d ; flagon : p p y ;
vessel : e e b ; bottle : v y g ; bottle : o ; jug : v v ; SEPARATE destroy jug	vessel : e e b ; bottle : v y g ; bottle : o ;
decanter : p p ; canister : e o e g g ; flagon : g h r r ; SEPARATE destroy flagon	decanter : p p ; canister : e o e g g ;
mug : c c ; pitcher : g f g o ; pitcher : e g e g ; SEPARATE destroy first pitcher	mug : c c ; pitcher : e g e g ;
flagon : f g r g r ; cup : r r ; SEPARATE destroy cup	flagon : f g r g r ;
glass : d m ; bottle : m m ; bottle : b f f a a ; SEPARATE destroy second bottle	glass : d m ; bottle : m m ;
glass : a p ; mug : c h ; beaker : o ; SEPARATE destroy beaker	glass : a p ; mug : c h ;
jar : g g h h ; jug : m ; SEPARATE destroy jug	jar : g g h h ;
mug : v v ; flagon : d d r e ; SEPARATE destroy mug	flagon : d d r e ;
flagon : a a ; jug : p f c p ; pitcher : o f p f ; SEPARATE destroy flagon	jug : p f c p ; pitcher : o f p f ;
jug : a c v c v ; jar : g r d d r ; SEPARATE destroy jar	jug : a c v c v ;
burette : m b a a ; thermos : d y d ; SEPARATE destroy thermos	burette : m b a a ;
flask : o r r ; pitcher : h g a h ; SEPARATE destroy pitcher	flask : o r r ;
flagon : m y y ; decanter : o p y p y ; jug : d y d v ; SEPARATE destroy flagon	decanter : o p y p y ; jug : d y d v ;
flask : g e ; canister : o e g e o ; SEPARATE destroy flask	canister : o e g e o ;
pitcher : b d d b ; flask : y g r g r y ; SEPARATE destroy flask	pitcher : b d d b ;
glass : p ; bottle : v v ; thermos : m m ; urn : c c ; SEPARATE destroy glass	bottle : v v ; thermos : m m ; urn : c c ;
pitcher : r c r c ; bottle : h e h e ; SEPARATE destroy pitcher	bottle : h e h e ;
decanter : c v v ; glass : e c o o ; SEPARATE destroy decanter	glass : e c o o ;
pitcher : o o a ; flagon : v ; flask : y e e ; SEPARATE destroy flask	pitcher : o o a ; flagon : v ;
vessel : e e ; decanter : g g b ; beaker : b f b o f ; SEPARATE destroy beaker	vessel : e e ; decanter : g g b ;
vessel : p g m ; jar : m e m ; SEPARATE destroy jar	vessel : p g m ;
mug : g o ; canister : p y p ; SEPARATE destroy mug	canister : p y p ;
beaker : a a p ; decanter : y p y ; SEPARATE destroy beaker	decanter : y p y ;
urn : r m ; beaker : h h ; mug : m m ; SEPARATE destroy urn	beaker : h h ; mug : m m ;
bottle : m m ; flagon : f f b ; SEPARATE destroy flagon	bottle : m m ;
jug : e e ; jar : m m ; mug : a p ; SEPARATE destroy jug	jar : m m ; mug : a p ;
bottle : y y ; pitcher : c a c e a ; decanter : r ; SEPARATE destroy decanter	bottle : y y ; pitcher : c a c e a ;
pitcher : c f f c b b ; glass : d m c ; SEPARATE destroy glass	pitcher : c f f c b b ;
vessel : p b b ; mug : o o ; jug : h h ; SEPARATE destroy vessel	mug : o o ; jug : h h ;
urn : f ; thermos : o c d o ; decanter : f ; SEPARATE destroy urn	thermos : o c d o ; decanter : f ;
urn : d c c d ; thermos : c ; SEPARATE destroy thermos	urn : d c c d ;
glass : h m ; cup : b ; mug : b f b h ; canister : d d ; SEPARATE destroy glass	cup : b ; mug : b f b h ; canister : d d ;
beaker : m ; pitcher : c c ; SEPARATE destroy beaker	pitcher : c c ;
decanter : m h p p ; urn : f f ; vessel : h r e r h ; SEPARATE destroy urn	decanter : m h p p ; vessel : h r e r h ;
jug : d ; decanter : r f m f ; cup : e e ; bottle : g ; SEPARATE destroy jug	decanter : r f m f ; cup : e e ; bottle : g ;
jar : c ; cup : m ; bottle : g g ; SEPARATE destroy jar	cup : m ; bottle : g g ;
jar : a m r r ; burette : y y ; SEPARATE destroy jar	burette : y y ;
mug : o o ; burette : f ; glass : g v g ; vessel : m v m ; SEPARATE destroy vessel	mug : o o ; burette : f ; glass : g v g ;
thermos : h h ; flagon : d d ; beaker : g ; SEPARATE destroy thermos	flagon : d d ; beaker : g ;
glass : b y y b m ; jar : d d m ; SEPARATE destroy jar	glass : b y y b m ;
jar : o o ; urn : e v v o ; SEPARATE destroy jar	urn : e v v o ;
burette : r r ; beaker : a r y a ; SEPARATE destroy burette	beaker : a r y a ;
burette : d v d c ; flagon : p d b p d ; SEPARATE destroy burette	flagon : p d b p d ;
beaker : e b c c ; glass : m d a a d ; SEPARATE destroy glass	beaker : e b c c ;
cup : m e f f m ; burette : e c b e b ; SEPARATE destroy burette	cup : m e f f m ;
thermos : o a d o ; burette : m m y ; SEPARATE destroy burette	thermos : o a d o ;
glass : a a ; mug : a a ; SEPARATE destroy glass	mug : a a ;
flagon : e ; bottle : o ; thermos : p p ; SEPARATE destroy flagon	bottle : o ; thermos : p p ;
thermos : e e m ; beaker : h e g h g ; SEPARATE destroy beaker	thermos : e e m ;
vessel : a m a m ; canister : m r r m ; SEPARATE destroy vessel	canister : m r r m ;
glass : b h h b ; flagon : p ; mug : g g ; SEPARATE destroy mug	glass : b h h b ; flagon : p ;
vessel : c ; urn : h ; thermos : b ; SEPARATE destroy thermos	vessel : c ; urn : h ;
bottle : d d c ; canister : h g h a g ; SEPARATE destroy canister	bottle : d d c ;
urn : r r g g ; flagon : y p r ; SEPARATE destroy urn	flagon : y p r ;
burette : b b c ; mug : c r b ; SEPARATE destroy mug	burette : b b c ;
flask : h h ; jug : g ; flask : p ; SEPARATE destroy first flask	jug : g ; flask : p ;
flask : h e o e ; pitcher : c b b ; SEPARATE destroy pitcher	flask : h e o e ;
decanter : h g g ; vessel : d o v o ; SEPARATE destroy decanter	vessel : d o v o ;
thermos : d d ; burette : a a ; bottle : e e g ; canister : g ; SEPARATE destroy burette	thermos : d d ; bottle : e e g ; canister : g ;
vessel : b b y y ; burette : m ; SEPARATE destroy burette	vessel : b b y y ;
decanter : b b ; beaker : g b g a a ; SEPARATE destroy beaker	decanter : b b ;
cup : c ; pitcher : g g ; cup : e e ; jug : r d ; SEPARATE destroy first cup	pitcher : g g ; cup : e e ; jug : r d ;
flask : g g y ; flagon : p ; SEPARATE destroy flask	flagon : p ;
cup : e b f f b e ; beaker : c ; SEPARATE destroy beaker	cup : e b f f b e ;
cup : o o ; pitcher : e d d ; SEPARATE destroy cup	pitcher : e d d ;
burette : b b ; flask : g e g ; mug : v r ; SEPARATE destroy burette	flask : g e g ; mug : v r ;
thermos : e e ; jar : p p b ; SEPARATE destroy thermos	jar : p p b ;
flagon : b r r h b ; flask : d g ; mug : y y ; SEPARATE destroy flagon	flask : d g ; mug : y y ;
thermos : f m f m ; flagon : d d g g ; SEPARATE destroy thermos	flagon : d d g g ;
vessel : e o e ; decanter : r ; SEPARATE destroy decanter	vessel : e o e ;
pitcher : o v o g v ; jug : y d d g g ; SEPARATE destroy pitcher	jug : y d d g g ;
decanter : p p ; mug : y ; SEPARATE destroy decanter	mug : y ;
glass : p m m ; urn : v o v ; bottle : r g g p r ; SEPARATE destroy urn	glass : p m m ; bottle : r g g p r ;
jar : v v ; jar : y ; thermos : b ; SEPARATE destroy last jar	jar : v v ; thermos : b ;
decanter : y f f y g ; urn : v y v y r ; SEPARATE destroy decanter	urn : v y v y r ;
glass : v m m h h ; flask : e m e m ; burette : r ; SEPARATE destroy glass	flask : e m e m ; burette : r ;
canister : r b r ; glass : c h h c ; SEPARATE destroy glass	canister : r b r ;
bottle : y e e ; canister : o r b b r ; SEPARATE destroy bottle	canister : o r b b r ;
glass : e ; decanter : o h o m h m ; SEPARATE destroy decanter	glass : e ;
beaker : m d m ; decanter : r ; SEPARATE destroy beaker	decanter : r ;
jar : m ; canister : g o ; SEPARATE destroy canister	jar : m ;
thermos : o o ; canister : m a f f m ; decanter : b b o ; SEPARATE destroy decanter	thermos : o o ; canister : m a f f m ;
beaker : m m a a ; beaker : e o ; vessel : g e y g ; SEPARATE destroy vessel	beaker : m m a a ; beaker : e o ;
pitcher : e h o o ; glass : e ; SEPARATE destroy glass	pitcher : e h o o ;
jug : m m y ; burette : f f ; SEPARATE destroy burette	jug : m m y ;
beaker : v m ; vessel : b ; SEPARATE destroy beaker	vessel : b ;
thermos : r m m ; bottle : e g v e ; glass : v b o v ; SEPARATE destroy thermos	bottle : e g v e ; glass : v b o v ;
bottle : d d ; mug : m ; SEPARATE destroy bottle	mug : m ;
canister : c a c a ; flask : r p ; SEPARATE destroy canister	flask : r p ;
pitcher : a ; jug : d p d p ; jar : f f ; burette : v ; SEPARATE destroy burette	pitcher : a ; jug : d p d p ; jar : f f ;
mug : f ; glass : v v h h ; bottle : c ; pitcher : d d y ; SEPARATE destroy mug	glass : v v h h ; bottle : c ; pitcher : d d y ;
beaker : h m b b h ; thermos : v v ; thermos : v b v ; SEPARATE destroy beaker	thermos : v v ; thermos : v b v ;
vessel : y b d b ; burette : c c ; urn : y e h e h y ; SEPARATE destroy urn	vessel : y b d b ; burette : c c ;
burette : d y ; decanter : d d b ; SEPARATE destroy decanter	burette : d y ;
flask : e g g ; flask : y ; SEPARATE destroy last flask	flask : e g g ;
burette : e ; burette : c c ; glass : b b e v e v ; SEPARATE destroy glass	burette : e ; burette : c c ;
beaker : r o v ; flagon : e m ; SEPARATE destroy beaker	flagon : e m ;
jar : a ; thermos : a ; cup : v v ; SEPARATE destroy cup	jar : a ; thermos : a ;
urn : c e e ; decanter : a a f ; flagon : m ; decanter : g c ; SEPARATE destroy urn	decanter : a a f ; flagon : m ; decanter : g c ;
urn : o ; burette : a a ; SEPARATE destroy urn	burette : a a ;
beaker : m m ; jar : h h ; SEPARATE destroy beaker	jar : h h ;
jug : e e ; decanter : o f f v ; SEPARATE destroy jug	decanter : o f f v ;
mug : a a c ; vessel : a a ; SEPARATE destroy mug	vessel : a a ;
jug : c c ; glass : f o ; SEPARATE destroy jug	glass : f o ;
canister : a g p g p ; decanter : p h r r ; SEPARATE destroy canister	decanter : p h r r ;
vessel : b g d b g d ; flask : a a ; SEPARATE destroy flask	vessel : b g d b g d ;
decanter : d b ; urn : o c r r c ; SEPARATE destroy urn	decanter : d b ;
flagon : e ; jar : m c e e ; SEPARATE destroy flagon	jar : m c e e ;
flask : d d ; canister : f r ; SEPARATE destroy canister	flask : d d ;
burette : r r ; urn : v ; flagon : b b m ; SEPARATE destroy urn	burette : r r ; flagon : b b m ;
burette : p d p ; flagon : f f g ; pitcher : b y y ; SEPARATE destroy burette	flagon : f f g ; pitcher : b y y ;
decanter : d v d ; vessel : o h o h ; SEPARATE destroy decanter	vessel : o h o h ;
flask : f f p ; jar : v v r y r ; SEPARATE destroy jar	flask : f f p ;
jar : p y h h ; bottle : f ; flagon : b b ; canister : m g ; SEPARATE destroy canister	jar : p y h h ; bottle : f ; flagon : b b ;
flagon : b b h ; mug : r g r ; glass : y y v r r ; SEPARATE destroy glass	flagon : b b h ; mug : r g r ;
bottle : o f o f ; urn : c r r a a ; SEPARATE destroy urn	bottle : o f o f ;
burette : o ; thermos : p p e ; mug : b b a g g ; SEPARATE destroy thermos	burette : o ; mug : b b a g g ;
jar : b ; thermos : y f g y g ; SEPARATE destroy thermos	jar : b ;
urn : p p ; thermos : g g y ; beaker : d d e ; SEPARATE destroy thermos	urn : p p ; beaker : d d e ;
jar : p ; glass : b b ; mug : h h f ; SEPARATE destroy glass	jar : p ; mug : h h f ;
beaker : p ; flagon : y y ; SEPARATE destroy beaker	flagon : y y ;
thermos : p p h h ; canister : c f f c ; glass : o m v m ; SEPARATE destroy glass	thermos : p p h h ; canister : c f f c ;
flask : o g h o h ; canister : r r ; SEPARATE destroy canister	flask : o g h o h ;
thermos : g y o ; urn : c c y ; SEPARATE destroy thermos	urn : c c y ;
jar : d ; canister : m a ; jug : o o c c ; canister : g g ; SEPARATE destroy jar	canister : m a ; jug : o o c c ; canister : g g ;
vessel : g e o o ; glass : v e v ; canister : m m ; SEPARATE destroy glass	vessel : g e o o ; canister : m m ;
cup : g g ; thermos : r a ; jar : v b b v ; SEPARATE destroy jar	cup : g g ; thermos : r a ;
flask : o ; vessel : m m ; glass : h h c d ; flagon : y y ; SEPARATE destroy vessel	flask : o ; glass : h h c d ; flagon : y y ;
vessel : r a r b b a ; beaker : g g o o ; SEPARATE destroy beaker	vessel : r a r b b a ;
pitcher : h h p ; canister : c p ; mug : y m m ; SEPARATE destroy canister	pitcher : h h p ; mug : y m m ;
pitcher : c g c ; canister : d c c g ; SEPARATE destroy canister	pitcher : c g c ;
thermos : y y ; bottle : p d d p ; SEPARATE destroy thermos	bottle : p d d p ;
thermos : g a g a ; canister : h ; SEPARATE destroy thermos	canister : h ;
canister : m p h ; jug : c m c ; flask : c c r f ; SEPARATE destroy flask	canister : m p h ; jug : c m c ;
vessel : m h m ; burette : d o b ; bottle : a a ; thermos : r ; SEPARATE destroy vessel	burette : d o b ; bottle : a a ; thermos : r ;
canister : e d e o ; pitcher : c c a ; SEPARATE destroy canister	pitcher : c c a ;
canister : v ; cup : h h c c ; SEPARATE destroy cup	canister : v ;
vessel : a a g g ; flask : a d c d ; SEPARATE destroy vessel	flask : a d c d ;
glass : f d d f ; burette : p p ; SEPARATE destroy glass	burette : p p ;
decanter : b y y b e ; vessel : a r r a ; SEPARATE destroy vessel	decanter : b y y b e ;
cup : p b p h ; mug : b b ; SEPARATE destroy cup	mug : b b ;
bottle : f f c c ; thermos : c ; jug : r r ; bottle : v ; SEPARATE destroy thermos	bottle : f f c c ; jug : r r ; bottle : v ;
glass : r r ; pitcher : a r r ; SEPARATE destroy pitcher	glass : r r ;
jug : r r o ; pitcher : m h g m g ; SEPARATE destroy pitcher	jug : r r o ;
jar : c h h d d ; thermos : e v p e ; decanter : r r ; SEPARATE destroy jar	thermos : e v p e ; decanter : r r ;
thermos : p r g ; jug : a h ; urn : o o ; SEPARATE destroy thermos	jug : a h ; urn : o o ;
pitcher : y a y ; jug : b c g ; SEPARATE destroy jug	pitcher : y a y ;
thermos : f f e d d ; flagon : r r ; SEPARATE destroy thermos	flagon : r r ;
flask : a a b ; burette : f ; SEPARATE destroy burette	flask : a a b ;
cup : f f o p p ; mug : p m m p ; thermos : m m ; SEPARATE destroy cup	mug : p m m p ; thermos : m m ;
bottle : m ; beaker : y r ; cup : o o v v p ; SEPARATE destroy bottle	beaker : y r ; cup : o o v v p ;
beaker : d e ; bottle : d d ; SEPARATE destroy beaker	bottle : d d ;
pitcher : m ; urn : r f r f ; thermos : g e d e ; SEPARATE destroy urn	pitcher : m ; thermos : g e d e ;
thermos : g p g a ; mug : e r y e ; SEPARATE destroy mug	thermos : g p g a ;
mug : v c ; flask : b ; SEPARATE destroy flask	mug : v c ;
canister : y y ; burette : r ; SEPARATE destroy canister	burette : r ;
beaker : b ; urn : o ; SEPARATE destroy beaker	urn : o ;
urn : r g r g a ; flagon : o v o v h ; SEPARATE destroy flagon	urn : r g r g a ;
glass : h ; thermos : b ; thermos : g h ; urn : h m h c m ; SEPARATE destroy urn	glass : h ; thermos : b ; thermos : g h ;
burette : h p e e ; urn : g ; jug : a v a c ; SEPARATE destroy urn	burette : h p e e ; jug : a v a c ;
canister : c v v ; bottle : y ; SEPARATE destroy bottle	canister : c v v ;
burette : m m h ; glass : b h h ; SEPARATE destroy glass	burette : m m h ;
canister : d b d ; urn : g ; jug : f p p ; flagon : b b ; SEPARATE destroy canister	urn : g ; jug : f p p ; flagon : b b ;
burette : y ; jar : h h c ; flagon : p p f f ; SEPARATE destroy flagon	burette : y ; jar : h h c ;
jug : d d b b ; jug : m y m p p ; SEPARATE destroy second jug	jug : d d b b ;
pitcher : m ; jar : h f ; mug : f y f y p p ; SEPARATE destroy mug	pitcher : m ; jar : h f ;
flagon : f f ; jar : g v v g ; jug : m a y a m y ; SEPARATE destroy flagon	jar : g v v g ; jug : m a y a m y ;
flagon : p p ; mug : m m ; cup : m g g ; SEPARATE destroy flagon	mug : m m ; cup : m g g ;
decanter : b ; decanter : h y h ; SEPARATE destroy second decanter	decanter : b ;
bottle : a ; thermos : g ; SEPARATE destroy bottle	thermos : g ;
cup : d v v ; decanter : m d h m h ; SEPARATE destroy cup	decanter : m d h m h ;
cup : v m v r ; decanter : b h h ; vessel : y ; SEPARATE destroy cup	decanter : b h h ; vessel : y ;
decanter : b b f o f ; vessel : m f m ; beaker : a ; SEPARATE destroy vessel	decanter : b b f o f ; beaker : a ;
beaker : d d g g f ; urn : d v ; mug : f g f ; SEPARATE destroy urn	beaker : d d g g f ; mug : f g f ;
beaker : m c m ; decanter : f f r m r ; SEPARATE destroy beaker	decanter : f f r m r ;
canister : g d g c c d ; flask : r r m ; jug : y d d ; SEPARATE destroy jug	canister : g d g c c d ; flask : r r m ;
flagon : d d ; vessel : d d ; decanter : o ; SEPARATE destroy decanter	flagon : d d ; vessel : d d ;
thermos : y d d ; glass : f f b ; thermos : o r r e ; SEPARATE destroy glass	thermos : y d d ; thermos : o r r e ;
jar : h h ; vessel : d r ; bottle : c h a h c ; SEPARATE destroy bottle	jar : h h ; vessel : d r ;
decanter : a a m ; bottle : a a g g ; SEPARATE destroy bottle	decanter : a a m ;
burette : p c c a p ; mug : p h ; canister : d ; SEPARATE destroy canister	burette : p c c a p ; mug : p h ;
jar : m y r ; flagon : v v ; cup : y y d ; SEPARATE destroy cup	jar : m y r ; flagon : v v ;
vessel : r r e a e a ; vessel : v ; flagon : f f c v ; SEPARATE destroy second vessel	vessel : r r e a e a ; flagon : f f c v ;
jar : o f f o ; beaker : b b o e e ; SEPARATE destroy jar	beaker : b b o e e ;
canister : r r ; vessel : y g g r ; SEPARATE destroy vessel	canister : r r ;
jar : m m d b ; glass : p g ; bottle : h ; SEPARATE destroy jar	glass : p g ; bottle : h ;
canister : p p ; decanter : p b e b ; beaker : m g g ; SEPARATE destroy canister	decanter : p b e b ; beaker : m g g ;
thermos : r y ; thermos : a o a ; thermos : v v ; SEPARATE destroy third thermos	thermos : r y ; thermos : a o a ;
jug : o b g b ; thermos : p d ; urn : r b r ; SEPARATE destroy jug	thermos : p d ; urn : r b r ;
bottle : e m e ; jug : f f g ; SEPARATE destroy jug	bottle : e m e ;
cup : m m ; urn : m g m g ; SEPARATE destroy urn	cup : m m ;
jug : v d b b ; pitcher : r g y g ; SEPARATE destroy pitcher	jug : v d b b ;
flask : e p p ; flask : r r ; SEPARATE destroy last flask	flask : e p p ;
urn : o ; burette : r r h h y ; flask : p ; SEPARATE destroy burette	urn : o ; flask : p ;
glass : e ; jug : y r f y r f ; SEPARATE destroy jug	glass : e ;
jug : y e ; decanter : b ; cup : m a m a ; SEPARATE destroy jug	decanter : b ; cup : m a m a ;
burette : f f h ; bottle : y v c ; jar : o r r o ; SEPARATE destroy burette	bottle : y v c ; jar : o r r o ;
bottle : r b g g b r ; glass : h d d ; SEPARATE destroy bottle	glass : h d d ;
vessel : b c b a a ; glass : f ; bottle : h h ; SEPARATE destroy bottle	vessel : b c b a a ; glass : f ;
decanter : a a h d ; jar : b y y b ; SEPARATE destroy jar	decanter : a a h d ;
thermos : a f f a ; jar : c g m ; SEPARATE destroy jar	thermos : a f f a ;
burette : v r r v ; bottle : p ; bottle : b m b ; SEPARATE destroy second bottle	burette : v r r v ; bottle : p ;
decanter : g g f f ; bottle : h e ; SEPARATE destroy decanter	bottle : h e ;
beaker : d p d ; cup : v o o ; vessel : e e o o d ; SEPARATE destroy cup	beaker : d p d ; vessel : e e o o d ;
burette : d h ; urn : h h ; canister : r h d ; SEPARATE destroy urn	burette : d h ; canister : r h d ;
urn : g r g ; canister : v c c g v g ; SEPARATE destroy urn	canister : v c c g v g ;
decanter : r ; bottle : c r c r a a ; vessel : f ; SEPARATE destroy decanter	bottle : c r c r a a ; vessel : f ;
mug : y y ; pitcher : o ; decanter : o o p ; cup : g g ; SEPARATE destroy cup	mug : y y ; pitcher : o ; decanter : o o p ;
canister : r r ; beaker : e h y ; thermos : c b c o b ; SEPARATE destroy beaker	canister : r r ; thermos : c b c o b ;
flask : e e ; decanter : h g g h ; flagon : h ; SEPARATE destroy decanter	flask : e e ; flagon : h ;
jug : m a d m d a ; thermos : o o ; SEPARATE destroy thermos	jug : m a d m d a ;
vessel : d ; decanter : y y ; beaker : d ; SEPARATE destroy vessel	decanter : y y ; beaker : d ;
cup : b m b ; cup : h h ; SEPARATE destroy second cup	cup : b m b ;
vessel : v c v ; mug : v v ; jug : o o f ; SEPARATE destroy vessel	mug : v v ; jug : o o f ;
bottle : a h h ; bottle : y m m ; vessel : c o o ; SEPARATE destroy vessel	bottle : a h h ; bottle : y m m ;
vessel : g v ; glass : o r ; vessel : e e ; bottle : h h ; SEPARATE destroy bottle	vessel : g v ; glass : o r ; vessel : e e ;
thermos : o ; bottle : d d o b ; SEPARATE destroy bottle	thermos : o ;
mug : b o b a ; burette : p p ; SEPARATE destroy mug	burette : p p ;
burette : e e ; mug : r ; SEPARATE destroy mug	burette : e e ;
jug : c c ; cup : c m m ; SEPARATE destroy cup	jug : c c ;
thermos : o o ; vessel : a e ; SEPARATE destroy thermos	vessel : a e ;
jug : b p ; cup : f c g c f ; flagon : p r b b p ; SEPARATE destroy cup	jug : b p ; flagon : p r b b p ;
thermos : v d d m ; bottle : v ; glass : p d p a d ; SEPARATE destroy bottle	thermos : v d d m ; glass : p d p a d ;
vessel : b b r f f ; decanter : d ; SEPARATE destroy decanter	vessel : b b r f f ;
decanter : o e o a ; thermos : r r m v ; vessel : b b f f ; SEPARATE destroy vessel	decanter : o e o a ; thermos : r r m v ;
glass : a a ; canister : c d d ; SEPARATE destroy canister	glass : a a ;
burette : o p o ; thermos : c ; SEPARATE destroy burette	thermos : c ;
pitcher : c y ; vessel : v v c c f ; canister : o b ; SEPARATE destroy pitcher	vessel : v v c c f ; canister : o b ;
canister : g g a a ; jar : y m d d ; SEPARATE destroy jar	canister : g g a a ;
pitcher : y y ; cup : h a v v ; SEPARATE destroy pitcher	cup : h a v v ;
cup : m g c ; vessel : p a o a ; SEPARATE destroy vessel	cup : m g c ;
decanter : r f r ; vessel : v y v ; pitcher : e a a v ; SEPARATE destroy vessel	decanter : r f r ; pitcher : e a a v ;
canister : r r g ; mug : m m ; urn : o g o r g r ; SEPARATE destroy canister	mug : m m ; urn : o g o r g r ;
vessel : f f ; burette : a a d ; SEPARATE destroy burette	vessel : f f ;
burette : o o g ; jar : m ; jar : p a a ; SEPARATE destroy burette	jar : m ; jar : p a a ;
thermos : p h p ; jug : f d d f ; SEPARATE destroy thermos	jug : f d d f ;
burette : o ; flagon : p ; vessel : e e ; flagon : y y ; SEPARATE destroy first flagon	burette : o ; vessel : e e ; flagon : y y ;
burette : c d m ; beaker : h ; bottle : r o o r ; SEPARATE destroy bottle	burette : c d m ; beaker : h ;
mug : p ; beaker : y m y ; glass : e ; pitcher : b b ; SEPARATE destroy beaker	mug : p ; glass : e ; pitcher : b b ;
cup : e ; beaker : y ; beaker : p p ; SEPARATE destroy cup	beaker : y ; beaker : p p ;
urn : m m p o o ; burette : f f ; SEPARATE destroy urn	burette : f f ;
decanter : p ; flagon : f v a f ; SEPARATE destroy decanter	flagon : f v a f ;
glass : y y ; vessel : h o r o ; SEPARATE destroy glass	vessel : h o r o ;
bottle : a b g g a ; glass : r r y a ; SEPARATE destroy glass	bottle : a b g g a ;
jar : d d ; beaker : v ; canister : b b ; SEPARATE destroy jar	beaker : v ; canister : b b ;
mug : f a v v ; decanter : f f m m ; SEPARATE destroy decanter	mug : f a v v ;
bottle : o d ; bottle : v p o v ; cup : e e ; SEPARATE destroy second bottle	bottle : o d ; cup : e e ;
mug : h ; jug : r y y r c ; SEPARATE destroy mug	jug : r y y r c ;
decanter : b m d b m ; burette : p y y ; SEPARATE destroy decanter	burette : p y y ;
jar : a h h g ; jar : p ; flask : y y ; SEPARATE destroy flask	jar : a h h g ; jar : p ;
jug : f f ; jug : m m ; SEPARATE destroy first jug	jug : m m ;
beaker : v ; beaker : e r ; SEPARATE destroy second beaker	beaker : v ;
vessel : v v ; urn : o d d h ; SEPARATE destroy urn	vessel : v v ;
canister : p v v ; beaker : e e f ; SEPARATE destroy canister	beaker : e e f ;
glass : f g ; decanter : r r ; burette : d y ; SEPARATE destroy glass	decanter : r r ; burette : d y ;
burette : m m ; flagon : r b b ; SEPARATE destroy burette	flagon : r b b ;
bottle : m h a ; flagon : a ; glass : e e g b ; SEPARATE destroy flagon	bottle : m h a ; glass : e e g b ;
pitcher : v v h r ; vessel : o o ; SEPARATE destroy pitcher	vessel : o o ;
jar : g ; glass : r c c ; SEPARATE destroy jar	glass : r c c ;
canister : m f ; burette : m ; flagon : b ; pitcher : r r ; SEPARATE destroy canister	burette : m ; flagon : b ; pitcher : r r ;
burette : m m ; thermos : o b o ; SEPARATE destroy burette	thermos : o b o ;
urn : e e ; cup : o v d v ; SEPARATE destroy urn	cup : o v d v ;
urn : p r ; jar : p ; SEPARATE destroy urn	jar : p ;
canister : b y ; burette : h h ; SEPARATE destroy canister	burette : h h ;
cup : o h ; bottle : b ; SEPARATE destroy cup	bottle : b ;
pitcher : v r p p r ; decanter : o v v ; SEPARATE destroy decanter	pitcher : v r p p r ;
pitcher : c d v v ; cup : e g g e ; SEPARATE destroy pitcher	cup : e g g e ;
urn : v f ; burette : r y ; SEPARATE destroy urn	burette : r y ;
glass : c ; vessel : y y d d ; glass : g y ; SEPARATE destroy first glass	vessel : y y d d ; glass : g y ;
cup : f y f ; flagon : g ; SEPARATE destroy flagon	cup : f y f ;
thermos : c ; thermos : p m m p ; canister : d d ; SEPARATE destroy canister	thermos : c ; thermos : p m m p ;
canister : y c e e y ; mug : f m f m d ; SEPARATE destroy canister	mug : f m f m d ;
jar : d d a ; decanter : m c y y ; bottle : b c c b ; SEPARATE destroy decanter	jar : d d a ; bottle : b c c b ;
glass : d p d b ; beaker : d p ; pitcher : a v f a ; SEPARATE destroy glass	beaker : d p ; pitcher : a v f a ;
glass : a ; canister : r r h h ; jug : r ; SEPARATE destroy glass	canister : r r h h ; jug : r ;
jug : y y ; burette : d o o ; SEPARATE destroy burette	jug : y y ;
canister : f g g ; decanter : o ; pitcher : v c c y v y ; SEPARATE destroy decanter	canister : f g g ; pitcher : v c c y v y ;
jug : y y ; pitcher : v ; SEPARATE destroy pitcher	jug : y y ;
glass : y ; jug : p ; SEPARATE destroy jug	glass : y ;
