Input	Output
canister : f r r a ; thermos : a a ; glass : d e d v e ; vessel : c r ; SEPARATE destroy canister	thermos : a a ; glass : d e d v e ; vessel : c r ;
bottle : a m g g ; decanter : b ; thermos : r r c c e ; pitcher : d r o ; SEPARATE destroy pitcher	bottle : a m g g ; decanter : b ; thermos : r r c c e ;
jar : y r r d d ; decanter : g b b y ; SEPARATE destroy decanter	jar : y r r d d ;
bottle : m c a m ; flask : h h y y e e ; burette : d r g ; SEPARATE destroy bottle	flask : h h y y e e ; burette : d r g ;
bottle : y c c y ; cup : h ; flask : p b ; jar : e e ; SEPARATE destroy bottle	cup : h ; flask : p b ; jar : e e ;
bottle : d d c ; canister : h g h a g ; SEPARATE destroy canister	bottle : d d c ;
urn : a a c ; mug : f m f ; jar : p b m b p ; vessel : e y ; SEPARATE destroy jar	urn : a a c ; mug : f m f ; vessel : e y ;
canister : f f ; cup : c a o a c o ; SEPARATE destroy canister	cup : c a o a c o ;
beaker : m m v ; flagon : y ; glass : e e y b b ; burette : d r e d ; SEPARATE destroy beaker	flagon : y ; glass : e e y b b ; burette : d r e d ;
jug : a ; pitcher : f f e m m ; thermos : r g g r ; SEPARATE destroy jug	pitcher : f f e m m ; thermos : r g g r ;
jug : a v v a ; mug : y v p p ; cup : o f f g g ; jar : p r ; SEPARATE destroy jug	mug : y v p p ; cup : o f f g g ; jar : p r ;
pitcher : f y d y ; thermos : v a v o o ; SEPARATE destroy thermos	pitcher : f y d y ;
bottle : h ; pitcher : p ; jug : b b ; cup : e f ; SEPARATE destroy cup	bottle : h ; pitcher : p ; jug : b b ;
pitcher : r h r h ; pitcher : h r p r ; decanter : b e e h b ; SEPARATE destroy first pitcher	pitcher : h r p r ; decanter : b e e h b ;
canister : h ; jar : f f y ; mug : h y m ; mug : o o ; SEPARATE destroy last mug	canister : h ; jar : f f y ; mug : h y m ;
canister : e e h h ; vessel : o f e f e ; burette : y a a ; cup : f f ; SEPARATE destroy cup	canister : e e h h ; vessel : o f e f e ; burette : y a a ;
mug : p p b ; glass : f y y ; jar : y y ; SEPARATE destroy mug	glass : f y y ; jar : y y ;
vessel : f o f o ; urn : p ; SEPARATE destroy vessel	urn : p ;
glass : e p y p ; mug : v r a v r a ; SEPARATE destroy mug	glass : e p y p ;
thermos : r ; bottle : r v d ; burette : f f ; cup : r ; SEPARATE destroy bottle	thermos : r ; burette : f f ; cup : r ;
jug : m h h v m ; jug : m h ; SEPARATE destroy first jug	jug : m h ;
jar : m v m ; mug : y a b b a ; flask : a o ; SEPARATE destroy jar	mug : y a b b a ; flask : a o ;
burette : v h v ; bottle : h h p ; SEPARATE destroy burette	bottle : h h p ;
pitcher : c h g h c g ; flask : g ; beaker : g g a a ; jug : o o ; SEPARATE destroy flask	pitcher : c h g h c g ; beaker : g g a a ; jug : o o ;
thermos : e e ; thermos : r ; SEPARATE destroy second thermos	thermos : e e ;
bottle : r a g a r ; cup : v ; urn : d r d ; bottle : m ; SEPARATE destroy first bottle	cup : v ; urn : d r d ; bottle : m ;
thermos : h h ; glass : v e v p ; SEPARATE destroy glass	thermos : h h ;
flagon : v ; canister : o g a o g ; canister : m c f c ; decanter : d r d ; SEPARATE destroy flagon	canister : o g a o g ; canister : m c f c ; decanter : d r d ;
jar : v a a ; burette : p p ; jar : r ; SEPARATE destroy burette	jar : v a a ; jar : r ;
bottle : c c ; vessel : b h ; jar : e h p e p ; SEPARATE destroy vessel	bottle : c c ; jar : e h p e p ;
thermos : d d o ; mug : p p a ; bottle : o p m p o ; SEPARATE destroy mug	thermos : d d o ; bottle : o p m p o ;
pitcher : p p ; vessel : y y ; bottle : e h h o o e ; mug : p y ; SEPARATE destroy bottle	pitcher : p p ; vessel : y y ; mug : p y ;
decanter : b d r d r ; jar : y ; mug : m g g m e e ; thermos : a a ; SEPARATE destroy decanter	jar : y ; mug : m g g m e e ; thermos : a a ;
jar : c c ; decanter : h h ; burette : p p d ; flask : m y y v ; SEPARATE destroy flask	jar : c c ; decanter : h h ; burette : p p d ;
pitcher : g g ; burette : v d r r ; flagon : v h p ; decanter : g a g m ; SEPARATE destroy decanter	pitcher : g g ; burette : v d r r ; flagon : v h p ;
jar : g ; glass : r c c ; SEPARATE destroy jar	glass : r c c ;
jar : y a y f f ; flask : b ; flagon : h e v h ; beaker : a v ; SEPARATE destroy jar	flask : b ; flagon : h e v h ; beaker : a v ;
jar : g o g o ; urn : o b o ; thermos : y ; cup : e p e g g ; SEPARATE destroy urn	jar : g o g o ; thermos : y ; cup : e p e g g ;
glass : v ; mug : e p e p h ; mug : c c m p p ; SEPARATE destroy glass	mug : e p e p h ; mug : c c m p p ;
bottle : c c f g ; jug : y ; urn : v ; SEPARATE destroy jug	bottle : c c f g ; urn : v ;
pitcher : b b ; mug : c g y y g c ; vessel : g g ; SEPARATE destroy vessel	pitcher : b b ; mug : c g y y g c ;
bottle : r p v ; jug : b y y b ; pitcher : m ; SEPARATE destroy bottle	jug : b y y b ; pitcher : m ;
mug : c h ; bottle : e e ; flagon : h c c h ; SEPARATE destroy bottle	mug : c h ; flagon : h c c h ;
flagon : r p ; cup : c c ; SEPARATE destroy flagon	cup : c c ;
cup : g a f a f ; vessel : f ; pitcher : o o ; decanter : o p p a a ; SEPARATE destroy vessel	cup : g a f a f ; pitcher : o o ; decanter : o p p a a ;
glass : g g ; decanter : d y y ; burette : v v g ; canister : f ; SEPARATE destroy glass	decanter : d y y ; burette : v v g ; canister : f ;
urn : m a m a ; jar : b b r r m ; mug : r g r g m ; SEPARATE destroy urn	jar : b b r r m ; mug : r g r g m ;
beaker : e ; canister : c e c y y ; SEPARATE destroy canister	beaker : e ;
thermos : e e ; canister : a p ; bottle : f a f a ; beaker : v o v g ; SEPARATE destroy bottle	thermos : e e ; canister : a p ; beaker : v o v g ;
jar : h h ; bottle : p ; urn : y ; SEPARATE destroy bottle	jar : h h ; urn : y ;
jar : o ; jug : r p ; urn : v m h v ; decanter : a a r ; SEPARATE destroy decanter	jar : o ; jug : r p ; urn : v m h v ;
canister : o ; canister : p p d ; canister : v v ; SEPARATE destroy first canister	canister : p p d ; canister : v v ;
flagon : b v m ; bottle : g m o o ; SEPARATE destroy flagon	bottle : g m o o ;
pitcher : p p ; jar : o r r o ; flagon : p y y g g ; bottle : d p a ; SEPARATE destroy flagon	pitcher : p p ; jar : o r r o ; bottle : d p a ;
burette : m m h ; glass : b h h ; SEPARATE destroy glass	burette : m m h ;
thermos : v y ; bottle : o ; SEPARATE destroy bottle	thermos : v y ;
bottle : f ; decanter : o o ; SEPARATE destroy decanter	bottle : f ;
flask : r v b r v b ; bottle : p p d c d ; beaker : f f g ; SEPARATE destroy beaker	flask : r v b r v b ; bottle : p p d c d ;
beaker : h m h ; cup : g ; SEPARATE destroy beaker	cup : g ;
mug : h ; jar : e ; urn : b ; SEPARATE destroy mug	jar : e ; urn : b ;
bottle : m ; vessel : r f g r f ; SEPARATE destroy bottle	vessel : r f g r f ;
flagon : f ; cup : p p a a ; beaker : b o o b ; jug : e ; SEPARATE destroy beaker	flagon : f ; cup : p p a a ; jug : e ;
bottle : r r h h d ; flagon : a v ; flask : e e ; pitcher : v o r v o ; SEPARATE destroy flagon	bottle : r r h h d ; flask : e e ; pitcher : v o r v o ;
vessel : e d e a d a ; canister : p e p e a a ; mug : a d r r d a ; SEPARATE destroy vessel	canister : p e p e a a ; mug : a d r r d a ;
flagon : r d d ; jar : f f ; urn : p v p g ; SEPARATE destroy urn	flagon : r d d ; jar : f f ;
bottle : g y ; beaker : m a ; flagon : v b v p b ; burette : b ; SEPARATE destroy beaker	bottle : g y ; flagon : v b v p b ; burette : b ;
burette : m ; glass : v h v y ; pitcher : h y v h v ; SEPARATE destroy pitcher	burette : m ; glass : v h v y ;
thermos : g p g a ; mug : e r y e ; SEPARATE destroy mug	thermos : g p g a ;
pitcher : c d v v ; cup : e g g e ; SEPARATE destroy pitcher	cup : e g g e ;
canister : h m ; urn : g e e ; vessel : e e d d ; SEPARATE destroy canister	urn : g e e ; vessel : e e d d ;
burette : d h ; urn : h h ; canister : r h d ; SEPARATE destroy urn	burette : d h ; canister : r h d ;
thermos : b ; jug : o g v o ; beaker : d d ; urn : r r ; SEPARATE destroy jug	thermos : b ; beaker : d d ; urn : r r ;
thermos : d d ; cup : a ; SEPARATE destroy cup	thermos : d d ;
jug : m ; beaker : e e ; SEPARATE destroy beaker	jug : m ;
urn : a a ; pitcher : f f ; SEPARATE destroy pitcher	urn : a a ;
vessel : c c ; flask : d g e e ; jug : o m o ; SEPARATE destroy flask	vessel : c c ; jug : o m o ;
decanter : y g ; burette : h h ; bottle : v o v o ; SEPARATE destroy burette	decanter : y g ; bottle : v o v o ;
burette : f r r m ; flagon : p ; flagon : a h r a ; SEPARATE destroy second flagon	burette : f r r m ; flagon : p ;
flagon : c g d g d ; decanter : e f e ; glass : c c ; thermos : m ; SEPARATE destroy flagon	decanter : e f e ; glass : c c ; thermos : m ;
mug : y o y ; decanter : f r r ; SEPARATE destroy mug	decanter : f r r ;
decanter : g c g ; urn : y y f ; SEPARATE destroy urn	decanter : g c g ;
mug : h ; flagon : v v ; glass : m y c y c ; canister : b b ; SEPARATE destroy glass	mug : h ; flagon : v v ; canister : b b ;
beaker : h m b b h ; thermos : v v ; thermos : v b v ; SEPARATE destroy beaker	thermos : v v ; thermos : v b v ;
vessel : c v ; beaker : o d r r ; pitcher : a c ; beaker : b g g b c ; SEPARATE destroy vessel	beaker : o d r r ; pitcher : a c ; beaker : b g g b c ;
vessel : d m m y y ; bottle : c ; SEPARATE destroy vessel	bottle : c ;
vessel : f ; bottle : r e ; SEPARATE destroy vessel	bottle : r e ;
flagon : e ; burette : d g g d ; SEPARATE destroy flagon	burette : d g g d ;
canister : c d h c ; canister : a ; cup : e o e p p o ; thermos : y e o y ; SEPARATE destroy first canister	canister : a ; cup : e o e p p o ; thermos : y e o y ;
mug : c o o r r ; jug : f ; canister : f v p v f ; cup : e ; SEPARATE destroy canister	mug : c o o r r ; jug : f ; cup : e ;
bottle : p f p f ; burette : a v a ; SEPARATE destroy burette	bottle : p f p f ;
beaker : b d m ; mug : r a r c a ; SEPARATE destroy mug	beaker : b d m ;
jar : c ; cup : m ; bottle : g g ; SEPARATE destroy jar	cup : m ; bottle : g g ;
vessel : e e ; decanter : g g b ; beaker : b f b o f ; SEPARATE destroy beaker	vessel : e e ; decanter : g g b ;
urn : e e ; urn : c y f f c ; flagon : g y ; SEPARATE destroy first urn	urn : c y f f c ; flagon : g y ;
decanter : v e c ; jug : r ; SEPARATE destroy jug	decanter : v e c ;
thermos : h y h ; burette : a ; SEPARATE destroy thermos	burette : a ;
jar : m a m a p ; mug : a r r a ; SEPARATE destroy mug	jar : m a m a p ;
flagon : m a v m v ; vessel : h o o ; mug : d d y ; SEPARATE destroy mug	flagon : m a v m v ; vessel : h o o ;
cup : e e ; burette : p c c ; beaker : h h v ; SEPARATE destroy burette	cup : e e ; beaker : h h v ;
jar : p p ; thermos : d ; flagon : y y h h m ; bottle : v c ; SEPARATE destroy thermos	jar : p p ; flagon : y y h h m ; bottle : v c ;
thermos : y y ; flask : g c p c ; urn : o a a o ; SEPARATE destroy urn	thermos : y y ; flask : g c p c ;
jar : p ; cup : b ; flask : b r r ; pitcher : b b ; SEPARATE destroy jar	cup : b ; flask : b r r ; pitcher : b b ;
thermos : f f ; jug : d g y y g ; flagon : g o g o a a ; SEPARATE destroy jug	thermos : f f ; flagon : g o g o a a ;
jar : b y b ; cup : c b b c ; thermos : v v c ; SEPARATE destroy thermos	jar : b y b ; cup : c b b c ;
bottle : p y ; bottle : b b r r d d ; mug : o b o ; urn : e ; SEPARATE destroy second bottle	bottle : p y ; mug : o b o ; urn : e ;
thermos : b b ; decanter : m m ; SEPARATE destroy thermos	decanter : m m ;
thermos : d ; pitcher : r g v g ; SEPARATE destroy thermos	pitcher : r g v g ;
jug : b b g ; flagon : b y y ; urn : h b b h ; SEPARATE destroy flagon	jug : b b g ; urn : h b b h ;
decanter : y a ; flask : c v c ; burette : a ; canister : r r ; SEPARATE destroy decanter	flask : c v c ; burette : a ; canister : r r ;
burette : o y y ; burette : g d e ; SEPARATE destroy last burette	burette : o y y ;
beaker : v m m p ; cup : d d ; SEPARATE destroy cup	beaker : v m m p ;
urn : d e d e h ; flagon : g ; SEPARATE destroy urn	flagon : g ;
canister : d d ; flagon : r d ; canister : y a y a ; SEPARATE destroy second canister	canister : d d ; flagon : r d ;
flask : e g g ; flask : y ; SEPARATE destroy last flask	flask : e g g ;
jug : g g f o ; burette : h h e ; canister : d y y a ; SEPARATE destroy burette	jug : g g f o ; canister : d y y a ;
thermos : e e m m ; mug : v b b m m v ; burette : g ; vessel : h g g f ; SEPARATE destroy vessel	thermos : e e m m ; mug : v b b m m v ; burette : g ;
canister : p p f ; jar : b ; SEPARATE destroy jar	canister : p p f ;
beaker : f ; jar : v r r ; burette : r r ; SEPARATE destroy jar	beaker : f ; burette : r r ;
glass : m ; flask : g g y y ; burette : m ; urn : b b y p y p ; SEPARATE destroy flask	glass : m ; burette : m ; urn : b b y p y p ;
cup : f f ; vessel : e e ; SEPARATE destroy vessel	cup : f f ;
flagon : b b f p ; canister : r r ; SEPARATE destroy canister	flagon : b b f p ;
flask : g g y ; flagon : p ; SEPARATE destroy flask	flagon : p ;
vessel : b y c c ; beaker : o ; SEPARATE destroy beaker	vessel : b y c c ;
pitcher : r e p p ; mug : g h h g o o ; SEPARATE destroy mug	pitcher : r e p p ;
cup : g o g o ; urn : g g ; beaker : g y y g ; SEPARATE destroy cup	urn : g g ; beaker : g y y g ;
jug : e h ; flagon : o ; bottle : a c a ; beaker : e ; SEPARATE destroy jug	flagon : o ; bottle : a c a ; beaker : e ;
decanter : h v v e e ; decanter : v ; SEPARATE destroy first decanter	decanter : v ;
glass : y h ; vessel : f f h ; mug : a r f ; cup : o o ; SEPARATE destroy mug	glass : y h ; vessel : f f h ; cup : o o ;
decanter : c c ; canister : v v ; jug : b ; SEPARATE destroy decanter	canister : v v ; jug : b ;
vessel : g a ; jar : d o d o ; pitcher : v ; decanter : e g g a ; SEPARATE destroy pitcher	vessel : g a ; jar : d o d o ; decanter : e g g a ;
vessel : v h f ; jug : d m d v ; bottle : c a d a c ; cup : a o o a ; SEPARATE destroy jug	vessel : v h f ; bottle : c a d a c ; cup : a o o a ;
mug : e e ; flask : o r ; pitcher : g ; bottle : e f e ; SEPARATE destroy mug	flask : o r ; pitcher : g ; bottle : e f e ;
jar : c c r ; mug : a c r c a ; jar : p a a v v p ; SEPARATE destroy mug	jar : c c r ; jar : p a a v v p ;
canister : p r y r y ; canister : v v ; jug : h r m ; beaker : v ; SEPARATE destroy beaker	canister : p r y r y ; canister : v v ; jug : h r m ;
glass : o f o ; mug : p a a v p ; canister : c a y c y a ; SEPARATE destroy glass	mug : p a a v p ; canister : c a y c y a ;
jar : y y o m ; glass : o r m o r ; SEPARATE destroy jar	glass : o r m o r ;
flask : a o o ; jug : a m a c ; urn : b p g g b ; urn : g c c ; SEPARATE destroy jug	flask : a o o ; urn : b p g g b ; urn : g c c ;
vessel : c p p c ; glass : p f ; mug : g ; SEPARATE destroy glass	vessel : c p p c ; mug : g ;
burette : b b d ; urn : g g ; SEPARATE destroy urn	burette : b b d ;
decanter : p ; flagon : f v a f ; SEPARATE destroy decanter	flagon : f v a f ;
jar : p v d ; flagon : v v ; beaker : b c c g g b ; vessel : b ; SEPARATE destroy beaker	jar : p v d ; flagon : v v ; vessel : b ;
pitcher : o o a ; flagon : v ; flask : y e e ; SEPARATE destroy flask	pitcher : o o a ; flagon : v ;
bottle : p p ; mug : m m e ; decanter : f ; jar : r c c r ; SEPARATE destroy mug	bottle : p p ; decanter : f ; jar : r c c r ;
cup : y v ; jug : c ; canister : p p ; SEPARATE destroy cup	jug : c ; canister : p p ;
pitcher : b b ; bottle : f m m a f ; canister : b c v ; flask : p m ; SEPARATE destroy bottle	pitcher : b b ; canister : b c v ; flask : p m ;
beaker : m p m ; glass : p ; jar : y y e ; SEPARATE destroy beaker	glass : p ; jar : y y e ;
mug : f g d d g ; pitcher : b ; beaker : h r h ; SEPARATE destroy beaker	mug : f g d d g ; pitcher : b ;
flagon : e e p p ; jar : m m ; cup : d o p d p o ; cup : g g c p c ; SEPARATE destroy second cup	flagon : e e p p ; jar : m m ; cup : d o p d p o ;
flagon : f f ; beaker : m m p ; vessel : m m g d ; SEPARATE destroy flagon	beaker : m m p ; vessel : m m g d ;
jar : o d d o a a ; bottle : o e e ; SEPARATE destroy jar	bottle : o e e ;
jug : y v y ; decanter : r r ; bottle : d ; pitcher : h h v v ; SEPARATE destroy decanter	jug : y v y ; bottle : d ; pitcher : h h v v ;
cup : h a a ; pitcher : h a h p ; bottle : g g ; SEPARATE destroy bottle	cup : h a a ; pitcher : h a h p ;
glass : m d ; canister : b b ; decanter : e e ; mug : m o m o ; SEPARATE destroy mug	glass : m d ; canister : b b ; decanter : e e ;
bottle : a v c c a ; pitcher : o o ; jug : m c ; SEPARATE destroy bottle	pitcher : o o ; jug : m c ;
glass : b d r r b d ; flask : a a v ; SEPARATE destroy glass	flask : a a v ;
urn : f a h a f ; decanter : m m h c h ; SEPARATE destroy urn	decanter : m m h c h ;
jug : b g b p ; canister : g p e g ; glass : y d f y f ; bottle : g h g ; SEPARATE destroy glass	jug : b g b p ; canister : g p e g ; bottle : g h g ;
glass : d c d h c ; flask : f f m o ; jar : c c ; flask : r d r v ; SEPARATE destroy jar	glass : d c d h c ; flask : f f m o ; flask : r d r v ;
pitcher : m d ; vessel : m ; SEPARATE destroy vessel	pitcher : m d ;
jar : h r ; canister : a e a m ; thermos : v ; canister : o e o ; SEPARATE destroy jar	canister : a e a m ; thermos : v ; canister : o e o ;
glass : o o ; bottle : m a ; pitcher : c ; vessel : g g y f y ; SEPARATE destroy vessel	glass : o o ; bottle : m a ; pitcher : c ;
decanter : o e o a ; thermos : r r m v ; vessel : b b f f ; SEPARATE destroy vessel	decanter : o e o a ; thermos : r r m v ;
decanter : d e ; jug : d r f ; burette : y h ; cup : h ; SEPARATE destroy jug	decanter : d e ; burette : y h ; cup : h ;
flagon : m m ; beaker : o o c c ; pitcher : d ; bottle : c ; SEPARATE destroy flagon	beaker : o o c c ; pitcher : d ; bottle : c ;
urn : p ; urn : a m ; flask : c o c ; mug : p p ; SEPARATE destroy mug	urn : p ; urn : a m ; flask : c o c ;
bottle : a a ; decanter : a d ; SEPARATE destroy decanter	bottle : a a ;
urn : g ; pitcher : d ; beaker : o ; SEPARATE destroy urn	pitcher : d ; beaker : o ;
thermos : y y ; vessel : p p ; jar : a p p a b ; mug : v m ; SEPARATE destroy thermos	vessel : p p ; jar : a p p a b ; mug : v m ;
burette : f ; beaker : r r g ; SEPARATE destroy burette	beaker : r r g ;
vessel : r h r h ; bottle : d ; beaker : c c g ; SEPARATE destroy bottle	vessel : r h r h ; beaker : c c g ;
mug : y a y h a h ; glass : f a g ; SEPARATE destroy mug	glass : f a g ;
cup : o c y c y o ; jug : m m d ; thermos : p p ; vessel : r y h h y ; SEPARATE destroy vessel	cup : o c y c y o ; jug : m m d ; thermos : p p ;
canister : r v v ; decanter : p p ; vessel : h v m m ; SEPARATE destroy vessel	canister : r v v ; decanter : p p ;
vessel : y b d b ; burette : c c ; urn : y e h e h y ; SEPARATE destroy urn	vessel : y b d b ; burette : c c ;
thermos : f v ; thermos : m m ; SEPARATE destroy first thermos	thermos : m m ;
glass : b f d f d ; pitcher : b b c ; SEPARATE destroy pitcher	glass : b f d f d ;
flagon : c ; decanter : g ; SEPARATE destroy flagon	decanter : g ;
glass : c ; vessel : y y d d ; glass : g y ; SEPARATE destroy first glass	vessel : y y d d ; glass : g y ;
thermos : o o ; cup : g r r ; SEPARATE destroy cup	thermos : o o ;
thermos : r y ; thermos : a o a ; thermos : v v ; SEPARATE destroy third thermos	thermos : r y ; thermos : a o a ;
decanter : y r y r ; flask : f g f ; decanter : b b ; SEPARATE destroy flask	decanter : y r y r ; decanter : b b ;
flask : g ; canister : r r b ; SEPARATE destroy canister	flask : g ;
vessel : m b b p p ; burette : d e f f ; SEPARATE destroy vessel	burette : d e f f ;
flask : o ; thermos : c v a a ; SEPARATE destroy flask	thermos : c v a a ;
pitcher : y a a r r ; bottle : d y d a ; decanter : h d d r ; flask : p ; SEPARATE destroy flask	pitcher : y a a r r ; bottle : d y d a ; decanter : h d d r ;
burette : p d a ; thermos : b c b c ; cup : y h f h ; SEPARATE destroy cup	burette : p d a ; thermos : b c b c ;
cup : o ; bottle : d r m m ; beaker : g g ; SEPARATE destroy bottle	cup : o ; beaker : g g ;
mug : d v v d ; mug : a r d d a ; SEPARATE destroy last mug	mug : d v v d ;
flagon : y y ; cup : d r ; bottle : a a o p ; SEPARATE destroy cup	flagon : y y ; bottle : a a o p ;
thermos : a g a ; jug : d e y d e y ; glass : f f ; SEPARATE destroy glass	thermos : a g a ; jug : d e y d e y ;
beaker : y ; flask : m y e y ; bottle : p c b b ; flask : r r o ; SEPARATE destroy beaker	flask : m y e y ; bottle : p c b b ; flask : r r o ;
thermos : m ; bottle : r h r h ; SEPARATE destroy bottle	thermos : m ;
urn : p r p ; canister : m m c o ; mug : v d r ; SEPARATE destroy canister	urn : p r p ; mug : v d r ;
jar : g d g e ; mug : d ; flask : b v b ; SEPARATE destroy mug	jar : g d g e ; flask : b v b ;
beaker : d g a g a d ; thermos : o f f ; SEPARATE destroy beaker	thermos : o f f ;
cup : g v v ; jar : c p g p ; jar : e e ; SEPARATE destroy last jar	cup : g v v ; jar : c p g p ;
jug : b p ; cup : f c g c f ; flagon : p r b b p ; SEPARATE destroy cup	jug : b p ; flagon : p r b b p ;
bottle : g ; vessel : c m c ; bottle : r y e r y ; SEPARATE destroy last bottle	bottle : g ; vessel : c m c ;
jar : e g a e a g ; jug : o o v v ; beaker : h ; SEPARATE destroy beaker	jar : e g a e a g ; jug : o o v v ;
canister : e ; glass : a o y ; urn : g ; SEPARATE destroy urn	canister : e ; glass : a o y ;
flagon : f f ; cup : b ; flask : h v h v ; glass : p p ; SEPARATE destroy flagon	cup : b ; flask : h v h v ; glass : p p ;
jar : m m y a ; jug : c c ; jar : a a ; jug : d ; SEPARATE destroy last jug	jar : m m y a ; jug : c c ; jar : a a ;
canister : m m g ; burette : y y ; SEPARATE destroy canister	burette : y y ;
flagon : f m m f ; urn : p m p y m y ; flask : r ; cup : b b p p ; SEPARATE destroy urn	flagon : f m m f ; flask : r ; cup : b b p p ;
jug : v v ; cup : v m m ; SEPARATE destroy cup	jug : v v ;
thermos : h d d ; bottle : m m g ; urn : p c c ; bottle : e ; SEPARATE destroy first bottle	thermos : h d d ; urn : p c c ; bottle : e ;
beaker : v r ; jar : g ; beaker : p v b p ; vessel : h c c h ; SEPARATE destroy second beaker	beaker : v r ; jar : g ; vessel : h c c h ;
urn : p r d d p r ; burette : d d v h v ; thermos : r p c p ; SEPARATE destroy urn	burette : d d v h v ; thermos : r p c p ;
pitcher : m e p p e ; mug : y f g y g ; SEPARATE destroy pitcher	mug : y f g y g ;
jar : y m v ; cup : o m y o ; SEPARATE destroy jar	cup : o m y o ;
flask : f e ; flagon : d h o ; SEPARATE destroy flask	flagon : d h o ;
pitcher : g ; cup : b c b p p c ; SEPARATE destroy pitcher	cup : b c b p p c ;
bottle : v m o ; decanter : h m ; burette : o ; decanter : b g g y y b ; SEPARATE destroy bottle	decanter : h m ; burette : o ; decanter : b g g y y b ;
bottle : r g g h h r ; thermos : b ; SEPARATE destroy thermos	bottle : r g g h h r ;
jug : m d p d ; glass : y d d y ; canister : p a ; SEPARATE destroy glass	jug : m d p d ; canister : p a ;
flask : v r r v ; pitcher : b h b ; vessel : d a g g ; SEPARATE destroy pitcher	flask : v r r v ; vessel : d a g g ;
burette : m m e c ; pitcher : p y y ; cup : o p o p ; SEPARATE destroy pitcher	burette : m m e c ; cup : o p o p ;
mug : d c d c ; vessel : d ; SEPARATE destroy vessel	mug : d c d c ;
pitcher : p p ; canister : v v ; SEPARATE destroy canister	pitcher : p p ;
jar : r m m ; thermos : m g d ; SEPARATE destroy thermos	jar : r m m ;
vessel : o v ; urn : a a g y ; jug : g r ; flask : g r r h g ; SEPARATE destroy jug	vessel : o v ; urn : a a g y ; flask : g r r h g ;
glass : a a ; canister : c d d ; SEPARATE destroy canister	glass : a a ;
pitcher : f m f m a ; glass : v e r v ; flask : p o o ; thermos : m m ; SEPARATE destroy thermos	pitcher : f m f m a ; glass : v e r v ; flask : p o o ;
urn : m d e ; thermos : f f ; SEPARATE destroy thermos	urn : m d e ;
jug : y d g d y ; pitcher : p d ; SEPARATE destroy pitcher	jug : y d g d y ;
decanter : o ; flask : f f r r ; flask : c c f ; SEPARATE destroy decanter	flask : f f r r ; flask : c c f ;
flask : b b c p c ; jug : d d ; beaker : o d b d o ; SEPARATE destroy beaker	flask : b b c p c ; jug : d d ;
bottle : p ; canister : f r p f p ; SEPARATE destroy canister	bottle : p ;
jar : y h y ; glass : o b ; SEPARATE destroy glass	jar : y h y ;
flask : d e e ; thermos : h y y ; SEPARATE destroy thermos	flask : d e e ;
beaker : y ; cup : f f ; jug : r a e e ; SEPARATE destroy jug	beaker : y ; cup : f f ;
pitcher : o o m p ; thermos : a ; canister : e m e m ; cup : p g a g ; SEPARATE destroy canister	pitcher : o o m p ; thermos : a ; cup : p g a g ;
pitcher : o v o g v ; jug : y d d g g ; SEPARATE destroy pitcher	jug : y d d g g ;
thermos : r g r ; flask : e ; jug : v v ; jar : c ; SEPARATE destroy thermos	flask : e ; jug : v v ; jar : c ;
cup : f d ; jar : r h v ; urn : f g ; vessel : o p v ; SEPARATE destroy urn	cup : f d ; jar : r h v ; vessel : o p v ;
thermos : p v v ; vessel : b b e ; jug : m v g g m ; pitcher : y y ; SEPARATE destroy thermos	vessel : b b e ; jug : m v g g m ; pitcher : y y ;
urn : h y ; jug : v v f r ; glass : b b ; SEPARATE destroy urn	jug : v v f r ; glass : b b ;
decanter : g f e g ; decanter : c ; SEPARATE destroy first decanter	decanter : c ;
flask : c b b o c ; vessel : m h h ; decanter : y y ; glass : r o v r ; SEPARATE destroy decanter	flask : c b b o c ; vessel : m h h ; glass : r o v r ;
flagon : y y ; canister : r r ; thermos : b b f f r ; SEPARATE destroy flagon	canister : r r ; thermos : b b f f r ;
beaker : g g ; jar : o ; SEPARATE destroy beaker	jar : o ;
thermos : b e c c b ; thermos : r ; decanter : o g g ; jar : p v p ; SEPARATE destroy decanter	thermos : b e c c b ; thermos : r ; jar : p v p ;
beaker : b b ; bottle : v v ; SEPARATE destroy bottle	beaker : b b ;
jar : a d h d ; canister : y a ; flagon : a b a ; SEPARATE destroy flagon	jar : a d h d ; canister : y a ;
bottle : r r ; urn : d h h d ; thermos : o v d ; SEPARATE destroy bottle	urn : d h h d ; thermos : o v d ;
canister : r ; decanter : v v ; thermos : p p ; burette : p ; SEPARATE destroy thermos	canister : r ; decanter : v v ; burette : p ;
beaker : b ; canister : o r y ; urn : y y m ; SEPARATE destroy beaker	canister : o r y ; urn : y y m ;
canister : f ; flagon : d h h d ; beaker : v ; burette : f ; SEPARATE destroy burette	canister : f ; flagon : d h h d ; beaker : v ;
bottle : o ; burette : r ; SEPARATE destroy bottle	burette : r ;
flask : r r y f f y ; mug : r r f o ; mug : r p e e ; SEPARATE destroy first mug	flask : r r y f f y ; mug : r p e e ;
pitcher : p ; urn : d h d h ; burette : f ; mug : o f o ; SEPARATE destroy urn	pitcher : p ; burette : f ; mug : o f o ;
bottle : m h a ; flagon : a ; glass : e e g b ; SEPARATE destroy flagon	bottle : m h a ; glass : e e g b ;
jug : v h r r h ; flagon : m ; SEPARATE destroy flagon	jug : v h r r h ;
